Phone1	Phone2	Surprisal
aɪ̯	iːy̯	0.0
b	b	0.0
d	θ	0.703
d	d_ɑ	2.451
d	d	3.03
d	dː	3.634
d̥	d	0.0
f	f	0.0
h	h	0.0
j	j	0.0
k	k	1.09
k	ʧ	1.714
k	-	3.351
k	ʧː	4.259
k	ʧ_ˈi	4.339
k	kː	5.288
l	l	0.716
l	ɫ	1.568
l	h_l	4.214
l_ə	ɫː	0.0
m	m	0.135
m	-	4.478
m	mː	4.483
n	n	0.4
n	n_d	3.716
n	-	4.052
n	nː	4.154
n	ɑ	4.341
p	p	0.234
p	pː	2.738
r	r	0.149
r	h_r	3.349
s	s	0.1
s	k_s	3.906
t	t	0.484
t	t_ɑ	2.266
t	tː	3.696
v	w	0.638
v	v	2.71
v	v_ɑ	2.905
v	h_w	3.812
v̥	f	0.0
x	ɡ	1.201
x	j	2.045
x	x	2.356
x	xː	3.282
x	ɣ̊	5.355
z	z	0.407
z	s	2.025
ç	j	0.0
ŋ	ŋ_ɡ	0.684
ŋ	-	2.177
ŋ	ŋ	2.677
ɐ	r	1.139
ɐ	e_r	2.092
ɐ	o_r	2.643
ɐ	e	2.725
ə	e	0.396
ə	ɑ	2.058
ɡ	ʤː	1.322
ɡ	ɣ	1.401
ɡ	-	2.174
ɣ	ɣ	0.0
ɪ	i	0.0
ʃ	ʃ	0.557
ʃ	s	1.643
ʃ_ʋ	s_w	0.0
ʋ	w	0.0
ˈa	ˈɑ	1.078
ˈa	ˈæ	2.299
ˈa	ˈæɑ̯	2.876
ˈa	-	3.008
ˈa	ˈiy̯	4.003
ˈa_x	ˈi_ç	0.0
ˈaɪ̯	ˈeːo̯	0.622
ˈaɪ̯	ˈiːy̯	2.043
ˈaɪ̯	-	3.214
ˈaʊ̯	ˈæːɑ̯	0.369
ˈaʊ̯	-	2.149
ˈaː	ˈæ	0.794
ˈaː	-	1.24
ˈeː	ˈɑː	0.199
ˈeː	-	2.959
ˈiɛ̯	ˈe	0.928
ˈiɛ̯	-	1.076
ˈiː	ˈiː	0.474
ˈiː	ˈeː	2.574
ˈiː	ˈeːo̯	3.159
ˈoː	ˈoː	0.0
ˈuə̯	ˈu	0.0
ˈuː	ˈuː	0.383
ˈuː	-	2.101
ˈuːə̯	-	0.866
ˈuːə̯	ˈo	1.147
ˈyə̯	ˈu_nː	0.0
ˈyː	-	1.0
ˈyː	ˈyː	1.0
ˈyːœ̯	ˈo	0.0
ˈø	ˈɛ	0.0
ˈøː	ˈeː	0.507
ˈøː	-	1.755
ˈɒː	ˈɑ_r	0.0
ˈɔ	ˈæɑ̯	0.756
ˈɔ	ˈo	1.294
ˈɔː	ˈæːɑ̯	1.744
ˈɔː	ˈæː	1.939
ˈɔː	-	2.021
ˈɔː	ˈoː	2.364
ˈɛ	ˈe	0.526
ˈɛ	ˈi	1.71
ˈɛ_b	bː	0.0
ˈɛː	ˈeo̯	0.755
ˈɛː	-	1.296
ˈɪ	ˈi	0.266
ˈɪ	-	2.572
ˈɪə̯	-	0.737
ˈɪə̯	ˈi	1.322
ˈɪɛ̯	ˈe	1.005
ˈɪɛ̯	ˈeo̯	1.58
ˈɪɛ̯	-	2.58
ˈʊ	ˈu	0.409
ˈʊ	ˈuː	2.018
ˈʏ	-	0.818
ˈʏ	ˈy	1.209
