Phone1	Phone2	Surprisal
b	b	0.375
b	v	2.128
d	d	0.428
d	-	1.962
e	-	1.0
e	e	1.0
e̯ˈa	ˈe	0.545
e̯ˈa	ˈɛ	1.669
f	f	0.227
f	-	2.78
i	e	0.419
i	a	3.343
i	i	3.738
i	o	4.409
i	r	4.994
i_r	r	0.0
j	v	0.921
j	-	1.084
j_ˈo	ˈi_o	0.0
k	k	0.879
k	ɡ	2.016
k	p	3.424
k	ʧ	3.716
k	ˈo	4.652
k_u	k_o	0.0
k_ʎ	ʧ	0.0
l	j	1.282
l	-	1.742
l	l	1.786
l_e̯ˈa	j_ˈa	0.0
l_t	l_t	0.0
m	m	0.488
m	ŋ	2.485
m	-	3.206
n	n	0.562
n	ŋ	2.095
n	-	3.497
n_e	ŋ	0.0
n_ˈa	n_ˈa	0.0
o̯ˈa	ˈo	0.831
o̯ˈa	ˈɔ	1.191
p	p	0.712
p	-	2.321
p	k_w	3.108
p	o	3.772
p_t	t	0.0
r	r	0.814
r	l	2.63
r	e	3.267
r	o	3.434
r	ɰ	3.768
r_i	r	0.0
r_u	r_o	0.0
r_ə	r_a	0.414
r_ə	r	2.004
s	s	0.134
s	z	3.493
t	t	0.488
t	-	2.621
t	d	3.005
u	o	0.1
u	-	3.905
v	v	0.0
w	v	0.574
w	-	1.607
z	z	0.0
ç	f	0.0
ŋ	ŋ	0.0
ə	a	0.429
ə	e	2.634
ə	o	4.119
ə	z_a	4.704
ə_t	a	0.0
ɡ	ɡ	0.0
ɨ	-	0.0
ɲ	m	0.913
ɲ	ɲ	1.092
ʃ	s	0.509
ʃ	-	1.75
ʃ_t	s	0.0
ʎ	ʤ	0.726
ʎ	-	1.339
ʎ_i	a	0.0
ʣ	z	0.307
ʣ	d	2.385
ʤ	z	0.0
ʦ	s	1.085
ʦ	-	1.668
ʦ	k	2.831
ʦ	s_j	3.765
ʦ_i	z_e	0.0
ʧ	s	0.0
ˈa	ˈa	0.376
ˈa	ˈɛ	2.38
ˈa	ɡ	4.741
ˈa_v	ˈɔ	0.0
ˈe	ˈɛ	0.51
ˈe	ˈe	1.748
ˈi	ˈi	0.925
ˈi	ˈe	1.567
ˈi	-	3.732
ˈi	ˈɛ	4.047
ˈo	ˈo	0.844
ˈo	ˈɔ	1.175
ˈu	ˈo	0.934
ˈu	ˈu	1.719
ˈu	ˈɔ	3.075
ˈu	ˈi	4.209
ˈə	ˈi	0.0
ˈɨ	ˈa	0.0
