Phone1	PhonEnv	Phone2	Surprisal
a	#|S|	a	0.998
a	#|S|	ə	1.98
a	#|S|>	a	0.883
a	#|S|>	ə	2.395
a	#|S|>_N	a	0.262
a	#|S|>_N	ə	2.717
a	#|S|N	a	0.336
a	#|S|N	ə	2.395
a	<|S|	ə	0.367
a	<|S|	a	2.709
a	<|S|	-	4.537
a	<|S|#	ə	0.153
a	<|S|#	a	4.565
a	<|S|>	a	0.791
a	<|S|>	ə	1.75
a	<|S|>	-	3.087
a	<|S|>_F	a	0.262
a	<|S|>_F	ə	2.717
a	<|S|>_N	a	0.818
a	<|S|>_N	ə	1.256
a	<|S|>_R	a	1.205
a	<|S|>_R	-	1.292
a	<|S|>_R	ə	2.717
a	<|S|F	a	0.336
a	<|S|F	ə	2.395
a	<|S|N	a	0.883
a	<|S|N	ə	1.184
a	<|S|R	a	1.261
a	<|S|R	-	1.375
a	<|S|R	ə	2.395
a	F_<|S|	ə	0.089
a	F_<|S|	a	4.565
a	F_<|S|#	ə	0.071
a	F|S|	ə	0.12
a	F|S|	a	4.15
a	F|S|#	ə	0.089
a	F|S|#	a	4.565
a	|S|#	ə	0.178
a	|S|#	a	4.15
a	|S|>	a	0.924
a	|S|>	ə	1.591
a	|S|>	-	3.434
a	|S|>_F	a	0.336
a	|S|>_F	ə	2.395
a	|S|>_N	a	0.726
a	|S|>_N	ə	1.405
a	|S|>_R	a	1.261
a	|S|>_R	-	1.375
a	|S|>_R	ə	2.395
a	|S|F	a	0.468
a	|S|F	ə	1.98
a	|S|N	a	0.846
a	|S|N	ə	1.251
a	|S|R	a	1.36
a	|S|R	-	1.525
a	|S|R	ə	1.98
a_ð	<|S|	a_t	0.0
a_ð	<|S|<	a_t	0.0
a_ð	<|S|<_F	a_t	0.0
a_ð	<|S|F	a_t	0.0
a_ð	|S|<	a_t	0.0
a_ð	|S|<_F	a_t	0.0
a_ð	|S|F	a_t	0.0
ă	<|S|	-	0.0
ă	<|S|#	-	0.0
ă	|S|#	-	0.0
b	#|S|	v	0.784
b	#|S|	b	3.255
b	#|S|	b_w	3.255
b	#|S|	ɡ	3.441
b	#|S|	ʤ	3.84
b	#|S|<	v	0.789
b	#|S|<	b	3.247
b	#|S|<	b_w	3.247
b	#|S|<	ɡ	3.524
b	#|S|<	ʤ	3.832
b	#|S|<_F	v	0.614
b	#|S|<_F	b	3.378
b	#|S|<_F	ʤ	3.482
b	#|S|<_F	ɡ	3.949
b	#|S|F	v	0.621
b	#|S|F	b	3.374
b	#|S|F	ʤ	3.505
b	#|S|F	ɡ	3.856
b	>|S|	v	0.907
b	>|S|	ɡ	1.404
b	>|S|<	v	0.93
b	>|S|<	ɡ	1.292
b	>|S|<_F	ɡ	0.837
b	>|S|<_F	v	1.371
b	>|S|F	ɡ	0.907
b	>|S|F	v	1.322
b	|S|<	v	0.798
b	|S|<	ɡ	2.968
b	|S|<	b	3.383
b	|S|<	b_w	3.383
b	|S|<	ʤ	3.968
b	|S|<_F	v	0.693
b	|S|<_F	ɡ	2.976
b	|S|<_F	b	3.515
b	|S|<_F	ʤ	3.659
b	|S|F	v	0.697
b	|S|F	ɡ	2.968
b	|S|F	b	3.492
b	|S|F	ʤ	3.684
b_ˈe	#|S|	j_ˈe	0.0
b_ˈe	#|S|>	j_ˈe	0.0
b_ˈe	#|S|>_N	j_ˈe	0.0
b_ˈe	#|S|N	j_ˈe	0.0
b_ˈe	|S|>	j_ˈe	0.0
b_ˈe	|S|>_N	j_ˈe	0.0
b_ˈe	|S|N	j_ˈe	0.0
b_ˈɔ	#|S|	v_ˈu	0.0
b_ˈɔ	#|S|=	v_ˈu	0.0
b_ˈɔ	#|S|=_F	v_ˈu	0.0
b_ˈɔ	#|S|>	v_ˈu	0.0
b_ˈɔ	#|S|>_F	v_ˈu	0.0
