Phone1	Phone2	Surprisal	OOV_Smoothed
#>	³⁵_#>	0.0	5.003
<#_w	<#_m	0.0	5.003
a	a	1.637	5.003
a	e	2.222	5.003
a	u	3.222	5.003
a	ũ	3.222	5.003
a	ɯ	3.222	5.003
a	j	3.807	5.003
a	o	3.807	5.003
a_j	a_j	0.0	5.003
a_n	a_m	0.0	5.003
a_w	o	0.0	5.003
f	p	0.807	5.003
f	h_w	1.222	5.003
i	i	0.737	5.003
i	o_j	2.322	5.003
i	u_j	2.322	5.003
i_n	ẽ	0.0	5.003
j	j	0.652	5.003
j	-	1.459	5.003
k	k	0.0	5.003
kʰ	kʰ	0.0	5.003
m	m	0.737	5.003
m	b	1.322	5.003
n	ŋ	1.138	5.003
n	ã	2.459	5.003
n	l	2.459	5.003
n	ĩ	4.044	5.003
n	m	4.044	5.003
n	n	4.044	5.003
n_²¹	⁵⁵	0.0	5.003
nʲ	n	0.0	5.003
o	a	0.531	5.003
o	o	2.7	5.003
o	o_ʔ	2.7	5.003
p	p	0.0	5.003
pʰ	p	0.0	5.003
s	s	0.848	5.003
s	ʦ	1.17	5.003
t	t	0.0	5.003
tʰ	tʰ	0.0	5.003
u	o_w	1.222	5.003
u	a_k̚	1.807	5.003
u	o	1.807	5.003
w	w	0.0	5.003
w_a	ɯ	0.0	5.003
x	h	0.415	5.003
x	-	2.0	5.003
z	ʣ	0.0	5.003
z̩	i	0.0	5.003
²¹	⁵⁵	0.933	5.003
²¹	²	2.222	5.003
²¹	k̚_²	3.07	5.003
²¹	⁴	3.392	5.003
²¹	ʔ_²	4.392	5.003
²¹³	²¹³	1.0	5.003
²¹³	¹¹	1.0	5.003
ŋ	ŋ	0.181	5.003
ŋ	-	3.087	5.003
ɕ	s	0.0	5.003
ə	u	0.585	5.003
ə	i	1.585	5.003
ə_w	a_w	0.0	5.003
ɚ	ʣ_i	0.0	5.003
ɛ	-	2.322	5.003
ɛ	a	2.322	5.003
ɛ	e_k̚	2.322	5.003
ɛ	e_ʔ	2.322	5.003
ɛ	w_a	2.322	5.003
ʦ	ʦ	0.678	5.003
ʦ	t	1.415	5.003
ʦʰ	ʦʰ	0.322	5.003
ʦʰ	t	2.322	5.003
ʨ	k	0.0	5.003
ʨʰ	kʰ	0.737	5.003
ʨʰ	ʦʰ	1.322	5.003
⁵³	⁵²	0.17	5.003
⁵³	³⁵	3.17	5.003
⁵⁵	³³	0.0	5.003
