Phone1	Phone2	Surprisal
a	a	0.315
a	ɛ_w̃	3.78
a	ɛ	4.281
a	u	4.802
a	ɔ	4.802
a_k	ɔ_k	0.0
a_s	ɔ_s	0.0
a_ʋ	ɔ_v	0.0
aː	a	0.0
b	b	0.0
b̥	b̥	0.0
c	ʨ	0.0
d	d	0.0
d̥	d̥	0.0
e	-	0.0
eː	u	0.0
f	p	0.0
i	ɨ	0.668
i	i	1.433
i_r	ɛ_r	0.0
iː	ɨ	0.305
iː	i	2.392
k	k	0.0
l	l	0.714
l	w	1.358
l̩	-	0.0
m	m	0.0
n	n	0.0
p	p	0.0
r	r	0.444
r	ʐ	2.487
r	ʐ̊	3.53
r̩	r	0.759
r̩	ɛ_r	1.29
r̩ː	a_r	0.0
s	s	0.871
s	ɕ	1.141
s_a	s_a	0.0
t	t	0.0
u	u	0.893
u	w̃	2.7
u	ɔ_m	2.7
u	ɛ_ŋ	2.7
uː	-	0.737
uː	u	1.322
v	v	0.0
x	x	0.322
x	ɡ̊	2.32
z	z	0.648
z	ʑ	1.467
z̥	z̥	0.0
æ	j_ɛ	1.0
æ	ɛ_ɲ	1.0
ɔ	ɔ	0.562
ɔ	u	2.496
ɔ	-	2.784
ɛ	ɛ	0.697
ɛ	a	2.919
ɛ	ɔ	2.975
ɛ	j_ɛ	3.647
ɛ	-	4.508
ɟ	ʥ	0.0
ɡ̊	z̥_ɡ̊	0.0
ɦ	ɡ	0.194
ɦ	ɡ_j	2.99
ɪ̯a	ɔ	0.0
ɪ̯ɛ	ɛ	0.874
ɪ̯ɛ	j_a	1.138
ɫ	w	0.149
ɫ	-	3.347
ɫ̩	w	0.0
ɲ	ɲ	0.0
ʃ	ʂ	0.0
ʊ̯ɔ	ɔ	0.625
ʊ̯ɔ	u	1.508
ʋ	v	0.82
ʋ	v_j	1.534
ʋ	f	3.504
ʋ_ɔ	v_ɔ	0.0
ʎ	l	0.0
ʒ	ʐ	0.0
ʒ̊	ʐ̊	0.0
ʦ	ʦ	0.0
ʧ	ʈ͡ʂ	0.0
