Phone1	Phone2	PMI
l_ɛ	ʎ_e	9.983
s_#>	s_#>	9.851
ɛ_#>	e_#>	9.354
<#_l	<#_l	9.241
<#_r	<#_r	8.851
<#_t	<#_t	8.605
j	<#_j	8.424
ʦ	ʦ	7.136
r	<#_r	7.062
r̩	r̩	6.891
s	s_#>	6.874
a_#>	a_#>	6.845
ʒ	ʒ	6.803
l	<#_l	6.657
b	b	6.645
<#_b	<#_b	6.632
x	x	6.534
b̥_#>	b_#>	6.358
b̥	b_#>	6.358
p	p	6.209
<#_j	<#_j	6.191
a	a_#>	6.176
x_#>	ɡ_#>	6.158
ɛ_t	a_t	6.152
d̥_#>	d_#>	6.119
d̥	d_#>	6.119
u	uː	6.088
ɛ	e_#>	5.998
z	z	5.983
b	<#_b	5.965
t	<#_t	5.964
m	m	5.834
n	n	5.686
ɲ	ɲ	5.685
iː_#>	iː_#>	5.595
d	d	5.334
r̝	r_j	5.271
j	j	5.239
k	k	5.181
s_#>	s	5.135
s	s	5.135
<#_r	r	5.135
c	<#_t	5.114
x	x_#>	5.103
r	r	5.075
<#_l	l	5.07
ɪ	i	5.049
ɪ	iː	5.02
aː	aː	4.977
x	ɡ_#>	4.963
r̝	r	4.873
ɛ_#>	e	4.783
l	l	4.758
t	t	4.707
<#_t	t	4.707
r̩	r̩ː	4.558
o	o	4.397
o	oː	4.29
<#_b	b	4.246
b̥_#>	b	4.167
b̥	b	4.167
l	ʎ	4.161
iː	iː_#>	4.126
a_#>	a	4.049
c	t	4.042
ɛ	e	3.885
a	aː	3.864
a	a	3.754
uː	oː	3.73
m̩	a_m	3.701
ou̯	uː	3.7
<#_j	j	3.642
iː_#>	iː	3.586
m̩	m	3.53
d̥_#>	d	3.5
d̥	d	3.5
x_iː_#>	x_#>	3.498
l_ɛ	ʎ	3.478
<#_x	<#_x	3.414
ɲ_#>	ɲ_#>	3.413
ɲ	ɲ_#>	3.413
ɛ_d	e_d	3.4
a_d	aː_d	3.399
x_#>	ɡ	3.382
aː	a	3.225
l_#>	l_#>	3.219
<#_n	<#_n	3.219
t_a	t_a	3.218
<#	<#_l	3.165
<#	<#_j	3.165
ɛ	eː	3.061
<#	<#_t	2.993
r̝	j	2.887
<#	<#	2.887
#>	#>	2.887
<#	<#_r	2.851
ɲ_#>	ɲ	2.845
l	ʎ_e	2.823
x	<#_x	2.747
ʧ	ʧ	2.645
o_#>	o_#>	2.593
uː	o	2.585
n	<#_n	2.478
iː	iː	2.45
ɛ	ʎ_e	2.398
<#_x	x	2.313
a_#>	aː_#>	2.292
#>	s_#>	2.257
#>	e_#>	2.257
x	ɡ	2.187
n	n_#>	2.179
a	aː_#>	2.166
ʒ̊	ʒ	2.143
iː	i	2.139
o	o_#>	2.083
l	l_#>	2.045
#>	a_#>	1.997
