Phone1	Phone2	PMI
<#_r	<#_r	8.984
<#_l	<#_l	8.845
<#_n	<#_n	8.512
b̥	b̥	7.553
j	j	7.415
l	<#_l	7.243
n	<#_n	6.997
r	<#_r	6.87
x	x	6.728
ɲ	ɲ	6.641
ʦ	ʦ	6.459
t_ɔ	t_o	6.215
p	p	6.145
r_ɔ	r_ǎː	6.015
pʲ	p	5.999
z	z	5.95
s_#>	s_#>	5.853
<#_ɔ	<#_ô	5.756
kʲ	a_k	5.707
u	ûː	5.669
mʲ	m	5.627
ɡ	ɡ	5.626
<#_t	<#_t	5.459
d	d	5.333
m	m	5.326
n	n	5.138
<#_n	n	5.138
a_#>	a_#>	5.136
ɔ_#>	o_#>	5.122
kʲ	k	4.877
k	k	4.869
s	s	4.831
e	ê	4.812
<#_r	r	4.784
m_#>	n_#>	4.755
rʲ	r	4.737
b	b	4.649
l	l	4.624
<#_l	l	4.624
i	a_k	4.617
r	r	4.542
t	t	4.528
t	<#_t	4.363
e	e	4.357
ʑ	d	4.309
ɪ	î	4.199
s	s_#>	4.16
ɲ	n	4.094
a	â	4.023
u	uː	3.933
a	a_#>	3.895
ɔ	o_#>	3.723
ɔ	o	3.711
u	ǔː	3.672
<#_ɔ	ô	3.65
ɔ	ô	3.626
m	n_#>	3.624
ɪ	ǐː	3.586
i	a	3.579
ɔ_#>	o	3.518
ɔ	<#_ô	3.367
i	i	3.367
r	r̩̂	3.304
ɪ	êː	3.276
i	îː	3.255
ɕ	t	3.241
w	l	3.24
m_#>	n	3.231
a_#>	a	3.209
s_#>	s	3.174
ɔ	ôː	3.158
w	l_#>	3.11
a	a	3.085
<#_t	t	3.023
k_ɛ	k_ô	2.969
t_a	t_a	2.945
ɨ	î	2.822
ɛ	ô	2.794
ɛ	o	2.762
d̥	d̥	2.658
<#_vʲ	<#_ʋ	2.644
<#	<#	2.64
#>	#>	2.64
ɔ_#>	ô_#>	2.55
<#	<#_n	2.532
<#	<#_l	2.475
ɡ̊	ɡ̊	2.462
<#	<#_r	2.419
ʨ	t	2.353
e_ɕ	e_t	2.346
ɔ	e	2.331
ɨ	l_#>	2.329
ɛ	ôː	2.239
ʐ	ʒ	2.182
vʲ	<#_ʋ	2.153
ʑ	<#_d	2.121
<#_ʑ	<#_d	2.121
kʲ_i	a_k	2.107
ɨ_#>	r_#>	2.106
ɛ	e	2.106
m	n	2.1
ɔ	ǎː	2.063
r	r_ǎː	2.053
<#_p	p	2.025
ʨ_#>	t_#>	2.022
ʨ	t_#>	2.022
<#_m	m	1.991
ʦ	ʧ	1.981
r	ǎː	1.979
t	t_o	1.947
ɔ	ô_#>	1.925
w_ɨ_#>	l_#>	1.686
r_ɔ	ǎː	1.591
ɨ_#>	ʋ_#>	1.582
ɪ	îː	1.511
#>	s_#>	1.377
ɨ	ʋ_#>	1.373
ɔ_#>	ô	1.294
kʲ_i	k	1.277
#>	a_#>	1.238
<#_ʑ	d	1.188
ɨ	a	1.186
vʲ	ʋ	1.178
<#	<#_ʋ	1.137
#>	o_#>	1.122
ɨ	îː	1.107
v	ʋ	1.097
<#	<#_t	1.084
<#	<#_ô	1.078
ɨ	r_#>	1.076
kʲ_i	a	1.036
ɔ	t_o	1.026
ɕ	t_i	1.019
ʨ_#>	t	1.018
k	x	0.985
ɔ	â	0.909
ɔ	âː	0.902
ɔ	r_ǎː	0.888
ɛ	î	0.873
a	ê	0.807
a	j	0.761
ɔ	ê	0.753
t_ɔ	o	0.744
ɨ_#>	r	0.711
ʂ	r	0.612
#>	l_#>	0.603
<#_vʲ	ʋ	0.416
e	e_t	0.343
j_a	j	0.324
r_ɔ	r	0.296
a	ʋ	0.264
ɨ_#>	ʋ	0.248
t_ɔ	t	0.223
k	k_ô	0.195
t	t_a	0.171
ɛ	k_ô	0.107
#>	n_#>	0.107
#>	i_#>	0.074
ɨ	ʋ	0.038
#>	ô_#>	0.01
ɨ	r	0.005
ɨ	l	-0.091
ɕ	r	-0.107
#>	ʋ_#>	-0.121
#>	r_#>	-0.185
ɕ	a_t	-0.192
e_ɕ	e	-0.204
a	t_a	-0.208
<#	<#_d	-0.246
v_a	ʋ	-0.265
k_ɛ	ô	-0.278
r_ɨ	r	-0.312
k_ɛ	k	-0.343
ɕ	i	-0.415
#>	t_#>	-0.435
t_a	a	-0.449
ɔ	r	-0.483
#>	o	-0.483
t_a	t	-0.495
ɕ	e_t	-0.515
<#	m	-0.568
#>	a	-0.688
w_ɨ_#>	l	-0.733
#>	i	-0.733
<#	n	-0.842
<#_r	<#	-0.96
<#_n	<#	-0.96
<#_l	<#	-0.96
<#	p	-1.004
<#	ô	-1.028
s_#>	#>	-1.038
