Phone1	Phone2	PMI
s_ʌ	s_ɐ	10.133
ʃ_d	s_d̥	10.082
l_d	l_d̥	9.215
b̥͡f	b̥͡v̥	8.478
ˈɛː	ˈeː	6.713
<#_ˈi	<#_ˈɪ	6.655
x	x	6.607
ɡ_s	ɡ̊_s	6.603
ʦ	ʦ	6.565
ˈao̯	ˈaʊ̯	6.371
ˈɔ	ˈɔ	6.227
ŋ	ŋ	6.162
ç	ç	6.148
ˈəi̯	ˈaɪ̯	6.111
ˈae̯	ˈaɪ̯	6.111
ˈu	ˈʊ	6.066
j	j	6.04
ˈɔː	ˈoː	5.989
ˈɪ	ˈɪ	5.951
h	h	5.951
ˈiː	ˈiː	5.894
ˈuː	ˈuː	5.868
s_a	s_n	5.852
ˈɛ	ˈɛ	5.774
m	m	5.628
ˈo	ˈʊ	5.613
ˈaː	ˈoː	5.577
ˈa	ˈa	5.421
b	b̥	5.421
ˈoː	ˈuː	5.34
ʃ	ʃ	5.326
ˈe	ˈɪ	5.323
ˈɔe̯	ˈaː	5.245
ˈiə̯	ˈiː	5.235
f	f	5.226
ˈi	ˈɪ	5.216
kʰ	ɡ̊	5.199
ˈuə̯	ˈuː	5.07
b	β	5.055
ˈi	<#_ˈɪ	5.032
ˈo	ˈɔ	4.955
a	ə	4.936
l	l	4.766
ʌ	ɐ	4.64
ç	x	4.64
s	s	4.637
ˈɛː	ˈɛː	4.609
ʁ_ˈao̯	r_ˈaː	4.551
ˈeː	ˈeː	4.514
ˈi	ˈiː	4.49
n	n	4.327
ɡ	ɡ̊	4.315
ˈoː	ˈoː	4.171
t	d̥	4.148
<#_ˈi	ˈɪ	3.941
d	d̥	3.844
a	a	3.783
f_a	f_n	3.683
f_l	f_l	3.437
d_ˈao̯	d̥_ˈaʊ̯	3.387
d_ˈəi̯	d̥_ˈaɪ̯	3.385
ˈoː_n	ˈoː_n	3.244
ˈae̯_#>	ˈaɪ̯_#>	3.238
ˈao̯	ˈaː	3.22
ʌ	s_ɐ	3.188
ˈa	ˈɔ	3.18
<#	<#_ˈɪ	3.151
ʁ	r	3.141
s_ˈeː	s_ˈiː	3.09
<#_n	<#_n	2.996
ʕ_n	ɐ_n	2.922
ˈae̯	ˈaɪ̯_#>	2.904
ʃ	s_d̥	2.839
ɡ	x	2.701
ɡ	ç	2.692
ˈu	ˈɪ	2.648
ˈɛ	ˈa	2.593
ŋ	ŋ_a	2.551
ɡ	ŋ	2.457
l	l_d̥	2.424
s	s_ɐ	2.351
s	s_n	2.351
ˈaː	ˈa	2.23
n	<#_n	2.203
ɡ_#>	x_#>	2.163
d	ɾ	2.116
ˈae̯_#>	ˈaɪ̯	2.051
ɡ_#>	ç_#>	2.034
ʋ	v	2.008
<#_ˈɛ	ˈa	1.864
ˈaː	ˈa_n	1.74
ˈao̯	r_ˈaː	1.735
ˈe	ˈɛ	1.673
<#	<#	1.652
#>	#>	1.652
ˈeː	ˈiː	1.593
d	s_d̥	1.563
d	l_d̥	1.563
ɡ_#>	x	1.502
ɡ	x_#>	1.496
f	f_n	1.484
<#_n	n	1.465
ɡ_#>	ç	1.402
ɡ	ç_#>	1.367
l_d	l	1.166
ɡ	ɡ̊_s	1.131
a	ŋ	1.118
n	ɐ_n	1.062
d_a	d̥_n	1.054
s_ʌ	ɐ	1.04
s_ʌ	s	1.037
s_a	s	1.037
ɡ_a	ŋ	1.016
ˈao̯	r	1.009
b	m_#>	0.986
s	ɡ̊_s	0.958
ˈɛ	ˈɪ	0.952
ʃ_d	s	0.904
ŋ	a	0.859
#>	ˈaɪ̯_#>	0.797
ʃ	s	0.768
ˈeː	s_ˈiː	0.757
n_d	n	0.727
