Phone1	Phone2	Surprisal
aɪ̯	ˈae̯_ʦ	0.0
b	b	0.0
d	s	0.0
e	-	0.0
f	f	0.0
h	h	0.0
j	-	0.52
j	j	1.724
k	ɡ	1.356
k	x	1.715
k	ç	1.715
kʰ	kʰ	0.0
l	l	0.065
l	l_ˈiə̯	4.498
lʲ	l_d	0.0
m	m	0.0
n	n	0.151
n	a	4.056
n	eə̯	4.67
nʲ	n_d	0.0
p	f	0.299
p	-	2.42
pʰ	b̥͡f	0.0
r	ʁ	0.308
r	ʕ	2.381
s	s	0.611
s	ʃ	1.707
s	ˈaː_s	4.68
s_k	ʃ	0.0
s_t	ʃ_d	0.0
t	s	1.195
t	d	1.666
t	ʦ	2.011
tʰ	ʦ	0.0
tʲ	d_ˈi	0.0
v	ʋ	0.067
v	b	4.466
x	x	0.0
ç	ɡ	0.0
ç_t	ç_d	0.0
ð	d	0.0
ŋ	ŋ	0.37
ŋ	ɡ	2.143
ɐ	ʌ	0.311
ɐ	ʕ	2.366
ɐ_n	ʕ_n	0.0
ə	-	0.596
ə	a	1.563
ə_f	b	0.0
ə_l	l	0.0
ɣ̥	ɡ	0.0
ɪ	ɪ	0.67
ɪ	i	1.429
ɪ_ç	ɡ	0.0
ɾ	d	0.0
ʁ̥	ʕ	0.312
ʁ̥	-	2.362
ʃ	s	1.0
ʃ	ʃ	1.0
ˈa	ˈa	0.476
ˈa	ˈɛ	1.83
ˈaɪ̯	-	1.585
ˈaɪ̯	ɡ	1.585
ˈaɪ̯	ˈaː_ɡ	1.585
ˈaʊ̯	-	0.0
ˈeː	-	1.365
ˈeː	ˈɛ	2.338
ˈeː	ˈɔe̯	2.633
ˈeː	ˈa	2.765
ˈeː	ˈi	3.242
ˈiː	ˈae̯	2.279
ˈiː	-	2.303
ˈiː	ˈeː	2.31
ˈiː	ˈiː	2.974
ˈiː	ˈəi̯	3.471
ˈiː	ˈiə̯	3.518
ˈiː	ˈɔː	3.56
ˈiː_n	ˈɔe̯	0.0
ˈoː	-	1.638
ˈoː	ˈao̯	1.638
ˈoː	ˈɔː	2.066
ˈoː	ˈɔə̯	3.077
ˈua̯	ˈoː	0.761
ˈua̯	ˈa	2.264
ˈua̯	-	2.308
ˈuː	-	0.825
ˈuː	ˈo	1.506
ˈuː	ˈɔ	3.585
ˈyː	-	0.6
ˈyː	ˈəi̯	1.556
ˈøː	-	0.0
ˈœ	ˈo	1.356
ˈœ	ˈa	2.239
ˈœ	ˈu	2.78
ˈœ	ˈuə̯	2.78
ˈœ	-	3.235
ˈœ_n	n	0.0
ˈɔ	-	1.111
ˈɔ	ˈo	1.71
ˈɔ	ˈuə̯	2.111
ˈɔː	ˈa	0.628
ˈɔː	-	1.503
ˈə	ˈəi̯	1.687
ˈə	-	1.754
ˈə	ˈi	2.837
ˈə	ˈe	2.984
ˈə	ˈɪ	2.984
ˈɛ	-	1.693
ˈɛ	ˈɛ	2.378
ˈɛ	ˈi	2.481
ˈɛ	ˈɪ	2.857
ˈɛ	ˈae̯	2.958
ˈɛ	ˈu	4.247
ˈɛː	ˈɛ	0.0
ˈʊ	ˈo	1.297
ˈʊ	ˈuə̯	2.606
ˈʊ	-	2.754
ˈʊ	ˈa	2.834
ˈʊ	ˈe	2.834
ˈʏ	ˈao̯	1.077
ˈʏ	-	2.075
ˈʏ	ˈo	2.559
ˈʏ	ˈa	3.07
