Phone1	PhonEnv	Phone2	Surprisal	OOV_Smoothed
a	#|S|>	a	0.005122034845378792	4.918125922925405
a	#|S|>_F	a	1.969295489987525	4.918125922925405
a	#|S|>_N	a	1.968052981671487	4.918125922925405
a	<|S|#	a	0.06947186839243154	4.918125922925405
a	<|S|#	e	4.661541951690101	4.918125922925405
a	<|S|#	u	4.753756910545008	4.918125922925405
a	<|S|>	a	0.08531818658523874	4.918125922925405
a	<|S|>	e	4.721953587270732	4.918125922925405
a	<|S|>_N	a	0.002045120817362805	4.918125922925405
a	<|S|>_R	a	1.4684018557672398	4.918125922925405
a	<|S|>_R	e	4.3459457120789144	4.918125922925405
a	F_<|S|#	a	0.002045120817362741	4.918125922925405
b	#|S|<	b	0.005602875233919294	4.918125922925405
b	#|S|<_F	b	0.0022281115210400697	4.918125922925405
b	#|S|<_R	b	2.9508755537552434	4.918125922925405
b	>|S|<_F	b	0.48393269482594453	4.918125922925405
b	>|S|<_F	bː	4.207903935223504	4.918125922925405
b	F_>|S|<_F	b	2.3553514318125415	4.918125922925405
b	F_>|S|<_F	bː	3.9396325293746175	4.918125922925405
d	#|S|<	d	0.07254978542577262	4.918125922925405
d	#|S|<	t	4.837415372906276	4.918125922925405
d	#|S|<_F	d	0.02855903049773353	4.918125922925405
d	#|S|<_R	d	1.985894468407506	4.918125922925405
d	<|S|<	d	2.9853669705517576	4.918125922925405
d	<|S|<	t	4.837415372906276	4.918125922925405
d	>|S|#	d	0.4177364345387013	4.918125922925405
d	>|S|#	t	3.4137286205171926	4.918125922925405
d	>|S|<_F	t	1.2703413553705951	4.918125922925405
d	>|S|<_F	d	1.983699831335572	4.918125922925405
d	>|S|<_F	t_r	3.366549977307991	4.918125922925405
d	>|S|<_F	-	3.410051190503275	4.918125922925405
d	F_>|S|#	t	2.972769297071607	4.918125922925405
d	F_>|S|<	t	0.9504474544115568	4.918125922925405
d	F_>|S|<	d	2.2626707968263746	4.918125922925405
d	F_>|S|<	t_r	3.0646387556763846	4.918125922925405
d	F_>|S|<_F	t	1.0532760515628978	4.918125922925405
d	F_>|S|<_F	d	2.203387996403125	4.918125922925405
d	F_>|S|<_F	t_r	2.974443259965826	4.918125922925405
e	#|S|>	e	1.9943305943917462	4.918125922925405
e	<|S|=	e	3.8643357346042104	4.918125922925405
e	<|S|>	e	0.5711205485547055	4.918125922925405
e	<|S|>	u	3.44000002328656	4.918125922925405
e	<|S|>	a	3.5569925234307913	4.918125922925405
e	<|S|>_N	a	2.2024464738773553	4.918125922925405
e	<|S|>_N	u	4.143289407857844	4.918125922925405
e	<|S|>_N	e	4.774485091680859	4.918125922925405
