Phone1	Phone2	Surprisal
b	b	0.0
d	θ	0.457
d	d	2.161
d	ð	4.385
d̥	d	0.142
d̥	ɫ_d	3.413
i	eː	0.0
j	j	0.914
j	-	1.091
k	k	0.444
k	ʧ	2.151
k	-	4.654
m	m	0.0
n	n	0.484
n	n_ə	2.384
n	-	3.42
p	p	0.0
r	r	0.188
r	r_ə	3.669
r	ə_r	4.525
s	s	0.45
s	ʃ	3.694
s	-	4.073
s	z	4.303
s	k_s	4.593
s	s_t	4.675
s_k	ʃ	0.0
t	t	0.0
v	w	0.384
v	ʍ	2.792
v	-	3.485
v̥	f	0.0
w	ˈɔu̯	0.0
ŋ	ŋ_ɡ	1.051
ŋ	ŋ	1.545
ŋ	n_ɡ	2.518
ə	ə	0.485
ə	-	2.836
ə	ɡ_ə	3.678
ə	iː	3.897
ə_r	r_ə	0.0
ə_ŋ	r_n	0.0
ə_χ	iː	0.0
ɦ	h	0.0
ɫ	l	0.69
ɫ	ɫ	1.561
ɫ	l_ˈɛː	4.6
ɫ_k	ɫ_k	0.0
ˈa	ˈa	0.514
ˈa	ˈɛ	3.034
ˈa	-	3.738
ˈa	ˈi	4.235
ˈa	ˈau̯	5.235
ˈa	ˈɛi̯	5.427
ˈa_n	ˈɔː_n	0.966
ˈa_n	ˈoː	1.035
ˈi	ˈeː	0.768
ˈi	-	1.831
ˈi	ˈɔu̯	2.926
ˈi_χ	ˈiː_ə	0.0
ˈoː	ˈɛː	0.0
ˈu	ˈoː	0.908
ˈu	ˈeː	1.098
ˈyː	-	0.0
ˈæ	ˈɛ	1.0
ˈæ	ˈi	1.487
ˈæ	ɛ	2.804
ˈæː	-	1.0
ˈæː	ˈɛ	1.0
ˈœ	ˈi	0.845
ˈœ	ˈu	1.174
ˈœu̯	-	0.651
ˈœu̯	ˈɔː	1.462
ˈœɪ̯	ˈuː	0.446
ˈœɪ̯	-	1.91
ˈɑː	ˈɛː	1.389
ˈɑː	ˈaː	1.836
ˈɑː	-	2.916
ˈɑː	ˈoː	3.265
ˈɑː	ˈɛ	3.301
ˈɔ	ˈu	0.617
ˈɔ	ˈɔ	1.958
ˈɔ	-	3.462
ˈə	ˈi	0.807
ˈə	ˈiː	1.793
ˈə	-	2.838
ˈəɪ̯	ˈiː	0.712
ˈəɪ̯	ˈɔː	1.853
ˈəɪ̯	-	3.151
ˈɛ	ˈi	1.0
ˈɛ	ˈɛ	1.0
ˈɛː	ə_n	0.0
ˈɪø̯	ˈu	0.0
ˈɪə̯	ˈɔː	1.434
ˈɪə̯	ˈɛ	2.172
ˈɪə̯	ˈɛː	2.415
ˈɪə̯	-	2.748
ˈɪə̯	ˈi	3.805
ˈʊə̯	ˈɛː	1.22
ˈʊə̯	-	2.102
ˈʊə̯	ˈeː	2.234
ˈʊə̯	ˈu	2.996
ˈʊə̯_r	ˈɔ	0.0
χ	ɡ	1.76
χ	x	2.15
χ	ʤ	2.482
χ	ç_t	2.606
χ	j	3.778
χ	ə	3.98
