Phone1	PhonEnv	Phone2	Surprisal
a	<|S|	ɐ	0.0
a	<|S|#	ɐ	0.0
a	|S|#	ɐ	0.0
b	#|S|	b	0.859
b	#|S|	-	4.492
b	#|S|<	b	0.965
b	#|S|<	-	4.907
b	#|S|<_F	b	1.275
b	#|S|F	b	1.179
b	#|S|F	-	4.907
b	>|S|	-	0.492
b	>|S|	b	1.791
b	>|S|<	-	0.352
b	>|S|<	b	2.206
b	>|S|<_R	-	0.275
b	>|S|<_R	b	2.528
b	>|S|R	-	0.352
b	>|S|R	b	2.206
b	|S|<	b	0.898
b	|S|<	-	3.599
b	|S|<_F	b	1.179
b	|S|<_F	-	4.907
b	|S|<_R	-	0.352
b	|S|<_R	b	2.206
b	|S|F	b	1.032
b	|S|F	-	4.492
b	|S|R	-	0.492
b	|S|R	b	1.791
d	#|S|	d	0.054
d	#|S|	-	4.755
d	#|S|<	d	0.041
d	#|S|<_F	d	0.032
d	#|S|<_R	d	0.032
d	#|S|F	d	0.041
d	#|S|R	d	0.041
d	>|S|	-	0.507
d	>|S|	d	1.755
d	>|S|<	-	0.363
d	>|S|<	d	2.17
d	>|S|<_R	-	0.282
d	>|S|<_R	d	2.492
d	>|S|R	-	0.363
d	>|S|R	d	2.17
d	|S|<	d	0.17
d	|S|<	-	3.17
d	|S|<_F	d	0.041
d	|S|<_R	d	0.744
d	|S|<_R	-	1.312
d	|S|F	d	0.054
d	|S|F	-	4.755
d	|S|R	d	0.667
d	|S|R	-	1.433
f	#|S|	f	0.0
f	#|S|<	f	0.0
f	#|S|<_F	f	0.0
f	#|S|<_R	f	0.0
f	#|S|F	f	0.0
f	#|S|R	f	0.0
f	>|S|	f	0.585
f	>|S|<	f	0.678
f	>|S|<_F	f	2.322
f	>|S|<_R	f	0.0
f	>|S|F	f	2.0
f	>|S|R	f	0.0
f	|S|<	f	0.041
f	|S|<_F	f	0.074
f	|S|<_R	f	0.0
f	|S|F	f	0.066
f	|S|R	f	0.0
f_l	#|S|	ʃ	0.0
f_l	#|S|<	ʃ	0.0
f_l	#|S|<_F	ʃ	0.0
f_l	#|S|F	ʃ	0.0
f_l	|S|<	ʃ	0.0
f_l	|S|<_F	ʃ	0.0
f_l	|S|F	ʃ	0.0
i	#|S|	i	1.138
i	#|S|	ĩ	1.344
i	#|S|	ɨ	3.459
i	#|S|	-	4.044
i	#|S|>	i	1.102
i	#|S|>	ĩ	1.25
i	#|S|>	ɨ	3.874
i	#|S|>	-	4.459
i	<|S|	i	1.542
i	<|S|	ɨ	1.675
i	<|S|	-	2.26
i	<|S|	ĩ	2.892
i	<|S|#	-	0.33
i	<|S|#	i	3.459
i	<|S|#	ɨ	3.874
i	<|S|#	ĩ	4.459
i	<|S|>	i	1.426
i	<|S|>	ɨ	1.517
i	<|S|>	-	2.845
i	<|S|>	ĩ	2.845
i	<|S|>_N	i	1.559
i	<|S|>_N	ɨ	1.638
i	<|S|>_N	ĩ	1.722
i	<|S|>_N	-	4.781
i	<|S|>_R	ɨ	0.227
i	<|S|>_R	i	3.781
i	<|S|>_R	-	4.781
i	<|S|>_R	ĩ	4.781
i	<|S|N	i	1.553
i	<|S|N	ɨ	1.652
i	<|S|N	ĩ	1.759
i	<|S|N	-	4.459
i	<|S|R	ɨ	0.29
i	<|S|R	i	3.459
i	<|S|R	-	4.459
i	<|S|R	ĩ	4.459
i	|S|#	-	0.459
i	|S|#	i	3.044
i	|S|#	ɨ	3.459
i	|S|#	ĩ	4.044
i	|S|>	i	1.366
i	|S|>	ɨ	1.781
i	|S|>	ĩ	2.366
i	|S|>	-	2.974
i	|S|>_N	i	1.553
i	|S|>_N	ɨ	1.652
i	|S|>_N	ĩ	1.759
i	|S|>_N	-	4.459
i	|S|>_R	ɨ	0.29
i	|S|>_R	i	3.459
i	|S|>_R	-	4.459
i	|S|>_R	ĩ	4.459
i	|S|N	i	1.542
i	|S|N	ɨ	1.675
i	|S|N	ĩ	1.822
i	|S|N	-	4.044
i	|S|R	ɨ	0.401
i	|S|R	i	3.044
i	|S|R	-	4.044
i	|S|R	ĩ	4.044
j	<|S|	j	0.305
j	<|S|	-	2.392
j	<|S|<	j	0.222
j	<|S|<	-	2.807
j	<|S|<_F	j	0.175
j	<|S|<_F	-	3.129
j	<|S|F	j	0.222
j	<|S|F	-	2.807
j	>|S|	-	0.933
j	>|S|	j	1.692
j	>|S|#	-	2.807
j	>|S|#	j	3.222
j	>|S|>	-	0.637
j	>|S|>	j	1.485
j	>|S|>_N	-	0.129
j	>|S|>_N	j	3.544
j	>|S|N	-	0.163
j	>|S|N	j	3.222
j	F_>|S|	-	0.949
j	F_>|S|	j	3.222
j	F_>|S|#	-	3.129
j	F_>|S|#	j	3.544
j	F_>|S|>	-	0.129
j	F_>|S|>	j	3.544
j	F_>|S|>_N	-	0.107
j	F_>|S|>_N	j	3.807
j	F_>|S|N	-	0.129
j	F_>|S|N	j	3.544
j	F|S|	-	0.933
j	F|S|	j	2.807
j	F|S|#	-	2.807
j	F|S|#	j	3.222
j	F|S|>	-	0.163
j	F|S|>	j	3.222
j	F|S|>_N	-	0.129
j	F|S|>_N	j	3.544
j	F|S|N	-	0.163
j	F|S|N	j	3.222
j	|S|#	-	2.392
j	|S|#	j	2.807
j	|S|<	j	0.305
j	|S|<	-	2.392
j	|S|<_F	j	0.222
j	|S|<_F	-	2.807
j	|S|>	-	0.655
j	|S|>	j	1.454
j	|S|>_N	-	0.163
j	|S|>_N	j	3.222
j	|S|F	j	0.305
j	|S|F	-	2.392
j	|S|N	-	0.222
j	|S|N	j	2.807
k	#|S|	k	0.1
k	#|S|	ɣ	4.392
k	#|S|<	k	0.086
k	#|S|<	ɣ	4.807
k	#|S|<_F	k	0.042
k	#|S|<_R	k	0.042
k	#|S|F	k	0.052
k	#|S|F	ɣ	4.807
k	#|S|R	k	0.052
k	#|S|R	ɣ	4.807
k	>|S|	k	0.647
k	>|S|	ɣ	1.634
k	>|S|#	ɣ	0.741
k	>|S|#	k	1.316
k	>|S|<	k	0.326
k	>|S|<	ɣ	3.07
k	>|S|<_R	k	0.042
k	>|S|R	k	0.052
k	>|S|R	ɣ	4.807
k	F_>|S|	k	0.763
k	F_>|S|	ɣ	1.284
k	F_>|S|#	ɣ	0.832
k	F_>|S|#	k	1.191
k	F_>|S|<	k	0.505
k	F_>|S|<	ɣ	1.76
k	F|S|	k	0.692
k	F|S|	ɣ	1.392
k	F|S|#	ɣ	0.9
k	F|S|#	k	1.107
k	F|S|<	k	0.485
k	F|S|<	ɣ	1.807
k	|S|#	ɣ	0.869
k	|S|#	k	1.144
k	|S|<	k	0.143
k	|S|<	ɣ	3.986
k	|S|<_F	k	0.052
k	|S|<_F	ɣ	4.807
k	|S|<_R	k	0.052
k	|S|<_R	ɣ	4.807
k	|S|F	k	0.07
k	|S|F	ɣ	4.392
k	|S|R	k	0.07
k	|S|R	ɣ	4.392
k_l	#|S|	ʃ	0.0
k_l	#|S|<	ʃ	0.0
k_l	#|S|<_F	ʃ	0.0
k_l	#|S|F	ʃ	0.0
k_l	|S|<	ʃ	0.0
k_l	|S|<_F	ʃ	0.0
k_l	|S|F	ʃ	0.0
l	<|S|	-	0.276
l	<|S|	l	3.787
l	<|S|	ɫ	4.109
l	<|S|	u	4.524
l	<|S|<	-	0.202
l	<|S|<	l	4.202
l	<|S|<	ɫ	4.524
l	<|S|<	u	4.939
l	<|S|<_F	-	0.159
l	<|S|<_F	l	4.524
l	<|S|<_F	ɫ	4.845
l	<|S|F	-	0.202
l	<|S|F	l	4.202
l	<|S|F	ɫ	4.524
l	<|S|F	u	4.939
l	>|S|	-	1.39
l	>|S|	l	2.446
l	>|S|	ɫ	2.767
l	>|S|	u	3.183
l	>|S|#	u	2.281
l	>|S|#	-	2.496
l	>|S|#	l	3.158
l	>|S|#	ɫ	4.524
l	>|S|<	-	0.812
l	>|S|<	l	1.497
l	>|S|<	ɫ	4.524
l	>|S|<	u	4.939
l	>|S|<_F	-	0.524
l	>|S|<_F	l	2.038
l	>|S|<_F	ɫ	4.845
l	>|S|>	ɫ	1.083
l	>|S|>	-	1.181
l	>|S|>	l	4.202
l	>|S|>	u	4.939
l	>|S|F	-	0.552
l	>|S|F	l	2.048
l	>|S|F	ɫ	4.524
l	>|S|F	u	4.939
l	F_>|S|	l	1.975
l	F_>|S|	ɫ	2.038
l	F_>|S|	-	2.56
l	F_>|S|	u	3.598
l	F_>|S|#	l	2.664
l	F_>|S|#	u	2.833
l	F_>|S|#	-	3.386
l	F_>|S|#	ɫ	4.845
l	F_>|S|<	l	0.246
l	F_>|S|<	-	3.386
l	F_>|S|<	ɫ	4.845
l	F_>|S|<_F	l	0.202
l	F_>|S|<_F	-	3.649
l	F_>|S|<_F	ɫ	5.109
l	F_>|S|>	ɫ	0.568
l	F_>|S|>	-	1.968
l	F_>|S|>	l	4.524
l	F_>|S|F	l	0.246
l	F_>|S|F	-	3.386
l	F_>|S|F	ɫ	4.845
l	F|S|	l	1.999
l	F|S|	ɫ	2.085
l	F|S|	-	2.294
l	F|S|	u	3.508
l	F|S|#	l	2.63
l	F|S|#	u	2.839
l	F|S|#	-	3.064
l	F|S|#	ɫ	4.524
l	F|S|<	l	0.314
l	F|S|<	-	3.064
l	F|S|<	ɫ	4.524
l	F|S|<	u	4.939
l	F|S|<_F	l	0.246
l	F|S|<_F	-	3.386
l	F|S|<_F	ɫ	4.845
l	F|S|>	ɫ	0.636
l	F|S|>	-	1.891
l	F|S|>	l	4.202
l	F|S|>	u	4.939
l	F|S|F	l	0.314
l	F|S|F	-	3.064
l	F|S|F	ɫ	4.524
l	F|S|F	u	4.939
l	|S|#	-	2.247
l	|S|#	u	2.341
l	|S|#	l	3.015
l	|S|#	ɫ	4.109
l	|S|<	-	0.777
l	|S|<	l	1.667
l	|S|<	ɫ	4.109
l	|S|<	u	4.524
l	|S|<_F	-	0.475
l	|S|<_F	l	2.291
l	|S|<_F	ɫ	4.524
l	|S|<_F	u	4.939
