Phone1	Phone2	PMI
u_s	u_s	11.087
β_ˈa	v_ˈa	10.643
r_k	ɾ_k	10.485
j_#>	j_#>	10.363
ˈe_s	ˈɛ_ʃ	10.345
ˈa_ɲ	ˈɐ_ɲ	10.298
t_ɾ	t_ɾ	10.118
<#_ˈa	<#_ˈa	10.01
t_ə	t_ɐ	9.829
ɾ_ə	ɾ_ɨ	9.646
j	j_#>	9.589
l_ə	l_ɐ	9.472
l_#>	ɫ_#>	9.305
ˈi_t	j_t	9.274
<#_t	<#_t	9.151
<#_u	ɔ	9.014
<#_n	<#_n	8.654
ˈa_n	ˈɐ̃_t	8.566
s_#>	ʃ_#>	8.182
<#_ə	<#_ɐ	8.169
<#_ə	<#_i	8.105
l	ɫ_#>	7.558
m_#>	m_ɨ_#>	7.471
ˈi_ə	ˈi_ɐ	7.259
ˈu_ʎ	ˈo_ʎ	7.199
ʒ	ʒ	7.191
s_k	ʃ_k	7.113
n	<#_n	7.062
<#_r	<#_ʁ	7.042
r_n	ɾ_n	7.027
ɡ	ɡ	7.026
t	<#_t	6.959
β_ə	v_ɐ	6.919
r_m	ɾ_m	6.832
u	ɔ	6.818
ʎ_ˈa	l_ˈa	6.815
ə_ð	ɐ_ð	6.765
ɲ	ɲ	6.748
s_p	ʃ_p	6.745
l_#>	ɫ	6.733
ɾ_ˈɛ	ɾ_ˈe	6.725
r_t	ɾ_t	6.718
t_ˈa	t_ˈa	6.71
b	<#_v	6.651
d	d	6.645
ɾ_ˈa	ɾ_ˈɐ̃	6.615
ɣ	ɣ	6.59
ˈɛ_r	ˈɛ_ɾ	6.58
ˈi_w	ˈi_u	6.544
ə_s	ɐ_ʃ	6.499
<#_n	n	6.455
ð	ð	6.423
<#_ˈɔ	<#_ˈo	6.4
s_ə	s_ɐ	6.325
ˈi_n	ˈi_ɲ	6.32
β	β	6.291
ˈa	<#_ˈa	6.289
f	f	6.257
ʃ_ə	s_ˈe	6.244
<#_ə	i	6.223
ˈu	ˈu	6.097
i	i	6.059
b	b	5.916
l	ɫ	5.898
s_ə	s_ɨ	5.873
ɲ	ˈɐ_ɲ	5.851
ʎ_#>	ʎ_u_#>	5.835
j_#>	j	5.783
j	j	5.783
ʎ_#>	ʎ	5.782
m_#>	m	5.771
m	m	5.771
r_u	ʁ_u	5.531
p	p	5.461
ʎ_#>	l_u_#>	5.44
ˈi	ˈi	5.424
ˈɛ	ˈe	5.377
ʎ	ʎ	5.371
n	n	5.344
ˈi	ˈĩ	5.284
s_#>	ʃ	5.273
ˈe_n	ˈẽ_t	5.27
<#_t	t	5.246
ˈe	ˈẽ	5.222
ˈe	ˈɛ	5.211
<#_r	ʁ	5.211
<#_ʎ	<#_l	5.2
k	k	5.197
<#_ˈa	ˈa	5.166
ə	<#_ɐ	5.159
s	ʃ_#>	5.109
ə	<#_i	5.095
ŋ	ɡ	5.058
ˈɔ	ˈɔ	5.047
t	t	4.97
r	<#_ʁ	4.929
ˈo	ˈo	4.898
ʎ	l	4.801
u	u_s	4.762
ˈɛ	ˈɛ	4.693
ˈa	ˈa	4.602
m	m_ɨ_#>	4.563
s	s	4.528
ɲ_#>	ɲ	4.477
ʎ_#>	l	4.455
ˈɔ	ˈo	4.451
β	v_ˈa	4.415
β	v	4.329
ʎ	<#_l	4.326
ˈe	ˈɐ	4.148
ˈɔ	<#_ˈo	4.144
b	v	4.113
ɾ	ɾ	4.105
i	ɨ	4.095
ɲ_#>	ɲ_u_#>	4.074
ˈɛ_#>	ˈe	4.003
r_#>	ɾ	3.979
k_#>	ɣ	3.909
ˈo	ˈɔ	3.907
ˈa	ˈɐ̃	3.848
s	ʃ	3.832
ʎ	ʎ_u_#>	3.812
ˈa	ˈɐ̃_#>	3.792
ˈɔ	ˈõ	3.78
ˈu	ˈũ	3.714
u_ð	u_ð	3.701
<#_ˈɔ	<#_ˈɔ	3.701
ˈɛ_k	ˈe_k	3.687
ˈa_t	ˈa_t	3.676
u	u	3.676
k_ɾ	k_ɾ	3.676
ˈɛ_#>	ˈe_ɾ_#>	3.634
r_#>	ɾ_u_#>	3.61
k_#>	ɣ_u_#>	3.601
<#_ˈɔ	ˈo	3.577
<#_ʎ	l	3.562
ə	ɐ	3.547
w_ˈa	w_ˈa	3.506
ʃ	s_ˈe	3.504
<#_ˈe	<#_ˈɛ	3.502
ˈu_#>	ˈũ_#>	3.491
r	ɾ	3.466
ɾ	ɾ_ɨ	3.463
r	ʁ	3.454
ʃ	s	3.447
n	ɲ	3.44
ˈe	ˈɛ_ʃ	3.422
ɣ_ə	ɣ_ɐ	3.422
ʎ	l_u_#>	3.417
ɾ_ˈe	ɾ_ˈɐ	3.407
r	ɾ_k	3.395
ə_r	ɨ_ɾ	3.37
t	t_ɐ	3.359
ˈo_t	ˈo_ð	3.286
ə_ɾ	ɐ_ɾ	3.283
ˈa_#>	w̃	3.266
ˈɔ_r	ˈɔ_ɾ	3.225
ˈo	ˈõ	3.22
ə	i	3.213
ˈa_#>	ˈa	3.197
k	ɣ	3.195
ɾ_ə_#>	ɾ_u_#>	3.194
ə	ˈɐ̃_#>	3.192
ˈa_#>	ˈɐ̃	3.183
ˈɛ_ʎ	j_ʎ	3.179
ˈa_ɲ	ɲ	3.148
w	v_ɨ	3.136
s_t	ʃ_t	3.108
ɲ	ɲ_u_#>	3.105
n	ˈɐ̃_#>	3.078
ˈa_#>	ˈa_ɾ_#>	3.034
l	l_ɐ	3.03
t	ð	3.003
l	l	2.978
ˈe	ˈe	2.969
ˈi_k	ˈi_ɣ	2.931
k	ɾ_k	2.901
ɾ	t_ɾ	2.864
b_ə	v_ɨ	2.864
u	ʁ_u	2.831
ˈu_#>	ˈũ	2.8
ˈe_s	ˈɛ	2.79
ʎ_#>	u	2.783
s	u_s	2.778
ð	ɐ_ð	2.73
<#	<#	2.686
#>	#>	2.686
z	z	2.679
t	ð_ɨ	2.657
ˈu	ˈo	2.598
ˈa_#>	ˈɐ̃_w̃_#>	2.595
<#_ə	ɐ	2.593
<#_s	<#_s	2.593
t	t_ɾ	2.585
ˈi	ˈi_ɲ	2.571
ˈe_n	ˈẽ	2.552
ˈa_ɲ	ˈɐ	2.548
β	v_ɐ	2.526
r_#>	u	2.48
w	s_u	2.471
ˈa	ˈɐ_ɲ	2.428
ˈɔ	<#_ˈɔ	2.415
ˈu	ˈũ_#>	2.408
ˈa_n	ˈɐ̃	2.403
ˈe	<#_ˈɛ	2.349
ˈi	j	2.346
ˈa	v_ˈa	2.299
<#	<#_ˈa	2.293
<#	<#_t	2.293
ˈu	ˈo_ʎ	2.268
w	ɨ	2.265
ˈa	ˈɐ̃_t	2.211
ˈa	ˈɐ	2.211
ˈi	ˈi_ɐ	2.208
<#	<#_ɐ	2.205
ɲ	ˈɐ	2.179
n_#>	t_ɨ_#>	2.175
<#	<#_n	2.168
w	u	2.124
ˈɔ	w	2.123
