Phone1	Phone2	Surprisal
b	b	0.0
d	d	0.0
d̥	d̥	0.0
e_ŋ	eː	0.0
f	f	0.0
h	h	0.0
j	j	0.0
k	k	0.787
k	ɡ̊	1.25
kʰ	k	0.0
l	l	0.0
l_ə	l	0.0
m	m	0.0
n	n	0.234
n	ə	2.741
p	p	0.0
pʰ	b	0.0
s	s	0.0
t	d̥	0.569
t	t	2.216
t	d	3.178
tʰ	d	0.0
v	ʋ	0.06
v	-	4.629
v̥	b̥	0.0
w	ʋ	0.0
z	s	0.0
z̥	s	0.0
ŋ	ŋ	0.447
ŋ	-	1.91
ɐ	ɑ	0.235
ɐ	ɾ	4.036
ɐ	ɾ_ə	4.109
ɐ	-	4.983
ɕ	ç	0.54
ɕ	x	2.384
ɕ	-	3.048
ə	-	0.609
ə	ɪ	1.537
ə_n	ə	0.0
ɡ	ɡ	0.0
ɡ̊	-	0.0
ɣ̊	ɡ̊	0.0
ʀ	ɾ	0.0
ʃ	ʃ	0.0
ʑ	j	0.0
ʦ	ʦ	0.131
ʦ	s	3.527
ˈaː	ˈa	1.281
ˈaː	ˈɔː	1.628
ˈaː	ˈaː	2.48
ˈaː	ˈɔː_ɑ	3.545
ˈe	ˈɪ	0.722
ˈe	-	1.345
ˈeː	ˈeː	0.521
ˈeː	-	1.722
ˈeː_n	ˈeː	0.0
ˈi	-	0.541
ˈi	ˈiː	1.676
ˈiə̯	ˈɛ	0.0
ˈiː	ˈɛː	1.568
ˈiː	ˈeː	2.568
ˈiː	ˈiː	2.568
ˈiː	ˈɛ	2.602
ˈiː	ˈɪ	2.637
ˈo	ˈʊ	0.554
ˈo	ˈɔ	1.65
ˈoː	ˈoː	1.151
ˈoː	ˈɔː	1.623
ˈoː	ˈɔː_ɣ	2.151
ˈu	ˈuː	1.311
ˈu	ˈʊ	1.628
ˈu	-	1.871
ˈuə̯	ˈa	1.585
ˈuə̯	ˈɔ	1.585
ˈuə̯	ˈɔː	1.585
ˈuː	ˈaː	0.0
ˈæ	ˈɛ	0.0
ˈæːɪ̯	ˈaɪ̯	0.0
ˈæːʊ̯	ˈaʊ̯	0.0
ˈɑ	ˈa	0.91
ˈɑ	ˈɪ	1.096
ˈɑɪ̯	ˈaɪ̯	0.0
ˈɑʊ̯	ˈaʊ̯	0.0
ˈɔ	ˈʊ	0.0
ˈə	ˈɪ	0.453
ˈə	ˈɛ	1.893
ˈə_n	n	0.0
ˈəʊ̯	ˈoː	0.383
ˈəʊ̯	ˈuː	2.1
ˈɛ	ˈɛ	0.0
ˈɛː	ˈɛː	0.0
ˈɜɪ̯	ˈiː	1.044
ˈɜɪ̯	ˈeː	1.605
ˈɜɪ̯	ˈɛː	3.148
ˈɜɪ̯	ˈoː	3.769
χ	x	0.0
