Phone1	PhonEnv	Phone2	Surprisal
b	#|S|	b	0.138
b	#|S|	pʰ	3.459
b	#|S|<	b	0.138
b	#|S|<	pʰ	3.459
b	#|S|<_F	b	0.026
b	#|S|<_R	b	0.026
b	#|S|F	b	0.033
b	#|S|R	b	0.033
b	|S|<	b	0.138
b	|S|<	pʰ	3.459
b	|S|<_F	b	0.033
b	|S|<_R	b	0.033
b	|S|F	b	0.044
b	|S|F	pʰ	5.044
b	|S|R	b	0.044
b	|S|R	pʰ	5.044
d	#|S|	d	1.075
d	#|S|	θ	1.211
d	#|S|	ð	3.718
d	#|S|<	d	1.069
d	#|S|<	θ	1.17
d	#|S|<	ð	3.916
d	#|S|<_F	θ	0.871
d	#|S|<_F	d	1.278
d	#|S|<_F	ð	5.022
d	#|S|<_R	d	0.864
d	#|S|<_R	θ	1.288
d	#|S|<_R	ð	5.022
d	#|S|F	θ	0.907
d	#|S|F	d	1.267
d	#|S|F	ð	4.7
d	#|S|R	d	0.878
d	#|S|R	θ	1.305
d	#|S|R	ð	4.7
d	>|S|	d	1.212
d	>|S|	ð	1.604
d	>|S|	-	2.963
d	>|S|	θ	3.17
d	>|S|<	d	1.225
d	>|S|<	ð	1.511
d	>|S|<	-	2.859
d	>|S|<	θ	3.585
d	F_>|S|	d	1.028
d	F_>|S|	ð	1.274
d	F_>|S|	θ	3.585
d	F_>|S|<	d	1.022
d	F_>|S|<	ð	1.215
d	F_>|S|<	θ	3.907
d	F|S|	d	1.037
d	F|S|	ð	1.379
d	F|S|	θ	3.17
d	F|S|<	d	1.028
d	F|S|<	ð	1.274
d	F|S|<	θ	3.585
d	|S|<	d	1.115
d	|S|<	θ	1.585
d	|S|<	ð	2.7
d	|S|<	-	4.285
d	|S|<_F	θ	0.907
d	|S|<_F	d	1.267
d	|S|<_F	ð	4.7
d	|S|<_R	d	0.878
d	|S|<_R	θ	1.305
d	|S|<_R	ð	4.7
d	|S|F	θ	0.968
d	|S|F	d	1.25
d	|S|F	ð	4.285
d	|S|R	d	0.903
d	|S|R	θ	1.333
d	|S|R	ð	4.285
d̥	=|S|	d	2.126
d̥	=|S|	t	3.263
d̥	=|S|#	d	2.541
d̥	=|S|#	t	3.678
d̥	>|S|	d	0.747
d̥	>|S|	t	1.885
d̥	>|S|#	d	0.775
d̥	>|S|#	t	1.913
d̥	F_>|S|	d	0.871
d̥	F_>|S|	t	3.678
d̥	F_>|S|#	d	0.896
d̥	F_>|S|#	t	4.0
d̥	F|S|	d	0.83
d̥	F|S|	t	3.263
d̥	F|S|#	d	0.871
d̥	F|S|#	t	3.678
d̥	|S|#	d	0.769
d̥	|S|#	t	1.906
eː	<|S|	ˈiː_n	0.0
eː	<|S|#	ˈiː_n	0.0
eː	|S|#	ˈiː_n	0.0
f	#|S|	f	0.176
f	#|S|	p	3.858
f	#|S|	v	4.443
f	#|S|<	f	0.13
f	#|S|<	p	4.273
f	#|S|<	v	4.858
f	#|S|<_F	f	0.103
f	#|S|<_F	p	4.595
f	#|S|<_R	f	0.103
f	#|S|<_R	p	4.595
f	#|S|F	f	0.13
f	#|S|F	p	4.273
f	#|S|F	v	4.858
f	#|S|R	f	0.13
f	#|S|R	p	4.273
f	#|S|R	v	4.858
f	>|S|	p	1.209
f	>|S|	v	1.794
f	>|S|	f	1.842
f	>|S|#	p	0.995
f	>|S|#	v	1.946
f	>|S|#	f	2.066
f	>|S|<	v	0.35
f	>|S|<	f	2.61
f	>|S|<	p	4.273
f	F_>|S|	p	0.319
f	F_>|S|	f	2.61
f	F_>|S|	v	4.858
f	F_>|S|#	p	0.249
f	F_>|S|#	f	2.932
f	F|S|	p	0.443
f	F|S|	f	2.195
f	F|S|	v	4.443
f	F|S|#	p	0.319
f	F|S|#	f	2.61
f	F|S|#	v	4.858
f	|S|#	p	1.092
f	|S|#	f	1.811
f	|S|#	v	2.023
f	|S|<	f	0.235
f	|S|<	v	3.625
f	|S|<	p	3.858
f	|S|<_F	f	0.13
f	|S|<_F	p	4.273
f	|S|<_F	v	4.858
f	|S|<_R	f	0.13
f	|S|<_R	p	4.273
f	|S|<_R	v	4.858
f	|S|F	f	0.176
f	|S|F	p	3.858
f	|S|F	v	4.443
f	|S|R	f	0.176
f	|S|R	p	3.858
f	|S|R	v	4.443
f_ə	>|S|	p	0.0
f_ə	>|S|#	p	0.0
f_ə	|S|#	p	0.0
f_ˈɔ	#|S|	f	0.0
f_ˈɔ	#|S|>	f	0.0
f_ˈɔ	|S|>	f	0.0
h	#|S|	h	0.0
h	#|S|<	h	0.0
h	#|S|<_F	h	0.0
h	#|S|F	h	0.0
h	|S|<	h	0.0
h	|S|<_F	h	0.0
h	|S|F	h	0.0
j	#|S|	j	0.0
j	#|S|<	j	0.0
j	<|S|	j	1.585
j	<|S|<	j	2.0
j	|S|<	j	0.363
k	#|S|	kʰ	0.326
k	#|S|	ʧ	2.996
k	#|S|	k	3.7
k	#|S|<	kʰ	0.285
k	#|S|<	ʧ	3.037
k	#|S|<	k	4.115
k	#|S|<_F	kʰ	0.306
