Phone1	Phone2	Surprisal
a	ɔ	0.749
a	a	1.474
a	-	4.465
b	b	0.188
b	-	3.036
b_j	b	0.0
b_ɾ	i	0.0
b_ˈa	b_ˈa	0.0
d	d	0.195
d	-	2.985
e	e	0.861
e	ˈe	2.097
e	j_ˈe	2.918
e	r	3.585
e_ɾ	e_r	0.0
f	h	0.372
f	f	2.138
i	i	0.874
i	e	1.139
j	-	0.659
j	j	1.448
j_ˈe	ˈɛ	0.558
j_ˈe	ˈe	1.64
k	k	0.066
k	k_ɾ	4.492
l	l	0.833
l	w	1.931
l	-	2.502
l_ˈe	l_ˈe	0.0
m	m	0.204
m	-	3.775
m	mː	4.092
m_ˈo	ˈɛ	0.0
n	n	0.332
n	-	3.357
n	ŋ	3.845
n	ˈi	4.705
n_o	ŋ	0.0
o	u	1.028
o	j	2.359
o	-	2.64
o	ɾ	3.544
o	e	3.868
o_l	u_l	0.0
p	p	0.0
p_o	s	0.0
r	a_r	0.0
s	s	0.18
s	z	3.343
s	z_ˈa	5.724
s_e	s_e	0.0
t	t	0.127
t	-	3.566
t_a	t_ɔ	0.0
u	u	0.415
u	y	2.0
w	w	1.145
w	ˈa	1.453
w	-	2.453
w_ˈe	ˈɔ	0.761
w_ˈe	ˈu	1.287
x	ʎ	0.191
x	-	3.01
ð	ð	0.735
ð	t	1.325
ð_ɾ	j	0.0
ŋ	ŋ	0.0
ɟ͡ʝ	p_l	1.292
ɟ͡ʝ	ʒ	1.585
ɟ͡ʝ	k_l	1.953
ɡ	ɡ	0.336
ɡ	k	2.267
ɣ	ɣ	0.0
ɲ	ɲ	0.613
ɲ	-	1.53
ɾ	ɾ	1.123
ɾ	r	1.915
ɾ	-	2.897
ɾ	b	3.756
ɾ	e	4.666
ɾ	ð_e	5.147
ɾ_a	ɾ_ɔ	0.434
ɾ_a	ɔ	1.944
ɾ_e	e	0.0
ɾ_o	e	0.0
ʝ	t	0.853
ʝ	-	1.164
ʝ_a	l_ɔ	0.0
ʧ	j_t	0.743
ʧ	t	1.313
ˈa	ˈa	0.0
ˈe	ˈe	0.504
ˈe	-	2.887
ˈe	ˈɛ	3.26
ˈe	e	4.18
ˈe_β	w	0.0
ˈi	ˈi	0.358
ˈi	e	3.059
ˈi	-	3.326
ˈi_n	ˈi	0.0
ˈi_o	ˈi_w	0.0
ˈi_ʝ	ˈɛ_t	0.0
ˈo	ˈu	0.856
ˈo	w	2.8
ˈo	w_ˈe	3.363
ˈo	-	3.544
ˈo	ˈa_w	3.695
ˈo	ˈy	4.516
ˈo_l	ˈo	0.0
ˈu	ˈy	0.209
ˈu	ˈu	2.89
ˈu_ɾ	ˈy	0.0
β	β	0.397
β	w	2.738
β	-	4.288
β	p	4.67
β_e	w	0.0
θ	z	1.012
θ	-	1.729
θ	s	2.304
θ_ˈe	ʃ	0.0
