Phone1	Phone2	Surprisal
a	a	0.0
a_ˀ	a	0.0
aː	a	0.0
b	b	0.405
b	bʲ	2.031
b_ŭ	b̥	0.0
d	d	0.712
d	ʑ	1.633
d	-	3.896
d_ŭ	d̥	0.0
e	e	1.806
e	ɔ	1.9
e	ɛ	1.9
e	-	2.489
e_̂	ɔ	0.983
e_̂	a	1.018
e_̌	e	0.0
ẽ	ɪ	1.253
ẽ	e	1.752
ẽ	ɛ	1.818
ẽː	-	0.0
ẽː_̂	ɪ	0.0
i	e	1.405
i	i	1.418
i	ɨ	2.01
i_̌	i	0.0
iː	i	0.0
ĭ	-	1.008
ĭ	e	2.322
ĭ	ɔ	2.586
ĭ	a	2.875
ĭ_̌	a	0.0
j	ɨ	0.412
j	j	2.008
k	k	0.316
k	kʲ	2.348
l	l	1.071
l	w	1.186
l	-	4.013
l	ɔ	5.475
l_ŭ	w	0.0
m	m	0.89
m	mʲ	1.119
n	n	0.078
n	nʲ	4.255
n_ĭ	ɲ	0.0
o	ɔ	0.698
o	ɛ	2.141
o	r	3.161
o	w	4.472
o_ˀ	r	0.0
o_̂	ɛ	0.0
oː	ɔ	0.0
õː	u	0.0
p	pʲ	0.724
p	p	1.342
r	r	1.098
r	rʲ	1.835
r	ɕ	3.167
r	ʂ	3.602
r	ɔ	4.083
r_ŭ	r	0.0
rʲ	rʲ	0.0
s	s	0.0
s_ŭ	s	0.0
t	t	1.194
t	ɕ	1.244
t	ʨ	3.447
t	-	4.347
t_a	t_a	0.0
t_i	ɕ	0.0
u	u	0.0
uː	u	0.0
ŭ	ɨ	0.876
ŭ	-	2.011
ŭ	i	3.21
ŭ	k	3.34
ŭ_̂	e	0.0
v	v	0.968
v	vʲ	1.17
v	f	4.5
v_ŭ	v_ɨ	0.472
v_ŭ	v	1.842
x	x	0.0
z	z	0.0
z_ŭ	z̥	0.0
ɛː	ɪ	0.492
ɛː	ɛ	2.123
ɛː	e	4.073
ɛː_̌	ɛ	0.0
ɡ	ɡ	0.523
ɡ	-	2.091
ɡ	ɡʲ	3.852
ɡ_oː	ɡ	0.0
ɡ_ŭ	ɡ̊	0.0
ɨ	-	0.0
ɨ_ˀ	ɨ	0.0
ɨː	ɨ	0.0
ʃ	-	0.0
ʎ	l	0.0
ʒ	ʐ	0.597
ʒ	ʐ̊	1.561
ʦ	ʦ	0.0
ʧ	ʦ	0.0
ˀ	-	0.0
̂	-	0.0
̌	-	0.0
