Phone1	Phone2	Surprisal
a	a	0.082
a	-	4.464
a	r	6.622
b	v	0.581
b	b	1.592
d	d	0.0
e	e	0.911
e	i	2.447
e	a	3.47
e	ˈe	3.763
e	o	3.956
e	-	4.147
e_ɾ	b	0.0
f	f	0.33
f	fː	2.291
i	i	0.8
i	-	1.232
j	j	0.961
j	-	1.559
j	ʤː	2.768
j_ˈe	ˈɛ	0.0
k	k	0.264
k	kː	2.58
k_ɾ	k_r	0.0
l	l	0.184
l	lː_e	4.003
l	d	4.117
l_ˈe	l_ˈe	0.69
l_ˈe	l	1.395
m	m	0.0
m_b	m	0.664
m_b	m_e	1.438
m_ˈo	ˈɛ	0.0
n	n	0.024
n	-	5.951
o	o	0.111
o	-	4.309
o	ˈo	5.787
o	a	7.472
o_s	i	0.0
o_ɾ	o_r	0.0
p	p	0.0
r	rː	0.0
s	s	0.259
s	sː	2.977
s	lː	4.747
s_a	z_a	0.834
s_a	s_a	1.188
s_ˈo	ˈo	0.0
t	t	0.257
t	tː	2.617
t_e	t_e	0.0
t_ɾ	j	0.0
u	-	0.594
u	o	1.567
w	w	0.0
w_ˈe	ˈɔ	0.418
w_ˈe	ˈo	1.991
x	ʎː	1.315
x	-	1.835
x	kː_j	2.074
x	sː	3.639
ð	t	0.605
ð	d	1.545
ð_a	t_a	0.0
ŋ	ŋ	0.0
ɟ͡ʝ	p_j	1.336
ɟ͡ʝ	k_j	1.728
ɟ͡ʝ	ʤ	1.728
ɡ	ɡ	0.0
ɣ	k	0.78
ɣ	ɡ	1.897
ɣ	-	2.746
ɣ_a	ɡ_a	0.0
ɲ	ɲː	0.875
ɲ	nː	1.493
ɲ	-	3.331
ɾ	r	0.257
ɾ	e_r	3.861
ɾ	e	4.191
ɾ	-	4.66
ɾ_a	r_a	0.0
ɾ_e	e	0.0
ɾ_o	r_o	0.0
ɾ_ˈa	r_ˈa	0.0
ɾ_ˈe	r_ˈe	0.0
ʝ	lː	0.391
ʝ	j	2.075
ʧ	tː	0.305
ʧ	l_t	2.394
ˈa	ˈa	0.0
ˈa_t	ˈa_tː	0.0
ˈe	ˈe	1.63
ˈe	ˈɛ	1.818
ˈe	e	2.717
ˈe	ˈɔ	2.802
ˈe	-	3.354
ˈe_j	ˈe	0.0
ˈe_p	pː	0.0
ˈi	ˈi	0.262
ˈi	ˈɛ	3.836
ˈi	e	3.896
ˈi	ˈe	5.118
ˈo	ˈo	0.705
ˈo	ˈɔ	1.587
ˈo	ˈu	4.216
ˈo_ð	ˈu_tː	0.0
ˈo_ɾ	ˈo_r	0.0
ˈu	ˈu	0.403
ˈu	ˈɔ	2.888
ˈu	ˈo	3.205
β	v	0.93
β	p	1.768
β	b	3.334
β	r	3.6
β_l	bː_j	0.0
β_ɾ	p_r	0.0
θ	ʧ	1.25
θ	-	2.136
θ	ʤ	2.367
θ	ʧː	2.793
θ	ʦː	6.163
θ_ˈe	ʃː_e	0.0
