Phone1	Phone2	Surprisal
ae̯	ɑ	0.0
b	b	0.0
b_m	n	0.0
d	t	0.69
d	d	1.395
d̥	t	0.673
d̥	d̥	1.424
f	f	0.0
h	h	0.0
j	ɡ	0.568
j	j	1.619
k	x	0.71
k	ç	2.129
k	-	3.308
k	c	4.076
kʰ	k	0.0
l	w	0.365
l	l	2.298
l	u_w	5.638
m	m	0.289
m	n	3.282
m	v_a	3.667
n	n	0.56
n	a	2.584
n	n_d	3.078
n	-	5.349
n	d_a	6.391
n_ɪ	ŋ	0.0
p	f	0.374
p	p	2.132
pʰ	f	0.0
r	r	0.0
s	s	0.4
s	k_s	2.046
t	t	1.232
t	ʦ	1.768
t	s	1.832
t_n	s_a	0.0
tʰ	ʦ	0.0
v	v	0.0
v̥	-	0.936
v̥	b̥	1.067
w	v	0.0
x	x	0.0
z	z	0.0
z̥	s	0.0
æ	ɛ_r	1.654
æ	r	2.015
æ	-	2.142
æ	ə	2.926
æ	ˈi_r	3.705
ç	ɡ̊	0.38
ç	x_t	2.11
ŋ	ŋ	0.814
ŋ	n	1.95
ŋ	ɟ	2.537
ɡ	ɡ	0.389
ɡ	-	2.082
ɡ̊	ɡ̊	0.0
ɣ	ˈɑi̯	0.0
ɣ̊	ɡ̊	0.0
ɪ	ɪ	0.0
ɾ	ɛ	0.737
ɾ	t_ɛ	1.322
ʃ	ʃ	0.065
ʃ	ʧ	4.504
ˈa	ˈɑ	0.379
ˈa	ˈɔ	2.115
ˈa_l	ˈɔ_w	0.0
ˈae̯	ˈa	1.085
ˈae̯	ˈi	1.557
ˈae̯	ˈɑ	2.404
ˈaɪ̯	ˈi	0.0
ˈaʊ̯	ˈʏ	0.78
ˈaʊ̯	ˈɑi̯	2.664
ˈaʊ̯	ˈɑ	2.674
ˈaʊ̯	ˈu	3.279
ˈaʊ̯_d̥	ˈu_t	0.0
ˈaː	-	0.957
ˈaː	ˈi̯ø	1.044
ˈiː	ˈai̯	0.833
ˈiː	-	2.045
ˈiː	ˈi	2.348
ˈoː	-	0.0
ˈuː	ˈɑi̯	0.471
ˈuː	-	1.845
ˈyː	ˈɑi̯	0.0
ˈøː	ˈɘ̟	0.0
ˈœ	-	0.585
ˈœ	ˈoi̯	1.585
ˈœː	-	0.543
ˈœː	ˈei̯	1.673
ˈɒː	ˈø	1.238
ˈɒː	ˈu	2.372
ˈɒː	ˈɔ	2.551
ˈɒː	-	2.984
ˈɒː	ˈi̯ø	3.543
ˈɔ	ˈu	0.8
ˈɔ	-	1.956
ˈɔ	ˈɑ	2.574
ˈɔʏ̯	ˈi	0.651
ˈɔʏ̯	ˈɑi̯	1.462
ˈɛ	-	1.071
ˈɛ	ˈa	1.738
ˈɛ	ˈɘ̟	2.157
ˈɛɪ̯	ˈɘ̟	0.0
ˈɛː	-	1.173
ˈɛː	ˈɔ	1.625
ˈɛː	ˈɑ	2.106
ˈɪ	ˈɘ̟	0.489
ˈɪ	ˈɛ	3.144
ˈɪ	ˈei̯	3.492
ˈɪ	-	4.096
ˈɪ	ˈɪ	5.2
ˈʊ	ˈu	0.0
ˈʏ	ˈɘ̟	0.982
ˈʏ	-	1.018
