Phone1	Phone2	Surprisal
b	b̥	0.0
d	d̥	0.0
d_ʀ	d̥_r	0.0
d_ˈɔ	d̥_ˈo	0.0
d̥	d̥	0.0
i	eː	0.0
j	j	0.0
j_ə	d̥	0.658
j_ə	d̥_n	1.45
k	kʰ	1.286
k	x	1.79
k	ɡ̊	2.518
k	ɡ̊_a	3.796
k	ç	4.21
k_ə	ɡ̊_a	0.0
l	l	0.272
l	j	2.541
l_ə	j	0.0
m	m	0.0
m_ə	m_a	0.0
n	n	0.262
n	-	3.885
n	n_ˈɑː	4.22
n	n_a	4.485
p	b̥͡v̥	0.804
p	fː	1.227
s	ʃ	0.653
s	ʃ_d̥	2.136
s	ɡ̊_s	2.874
s_t	ʃ_d̥	0.0
t	ʦ	0.99
t	s	1.669
t	d̥	3.445
t	sː	3.471
t_ə	s_n	0.0
v	f	0.0
v_ə	β	0.926
v_ə	m	1.078
v̥	f	1.471
v̥	β	1.471
v̥	f_ə	1.845
w	j	0.0
x	x_d̥	0.378
x	x	2.118
z	s	0.354
z	ʃ	2.201
z_ˈɛ	s	0.0
z̥	s	0.0
ŋ	ŋ	0.0
ə	a	0.847
ə	n	1.787
ə	-	3.698
ə	ə	3.698
ə_k	i	0.0
ə_ʀ	ɐ	0.0
ɡ	ˈɒː	0.0
ɣ	ɡ̊	0.0
ɣ_ə	ŋ	0.0
ɣ_ʀ	ɡ̊_r	0.0
ɦ	h	0.0
ʀ	ɐ	0.765
ʀ	r	1.814
ʀ	r_ˈai̯	3.592
ʀ	-	4.499
ʀ_d̥	ɐ_d̥	0.0
ʀ_ə	ɐ	0.452
ʀ_ə	ɐ_n	1.894
ʃ	ʃ	0.0
ˈaː	-	2.007
ˈaː	ˈɒː	2.121
ˈaː	ˈɒ	2.311
ˈaː	ˈɑ	2.421
ˈaː	ˈo	2.912
ˈeː	ˈiɐ̯	1.569
ˈeː	ˈe	2.475
ˈeː	ˈi	2.776
ˈeː	ˈe_d̥	3.359
ˈeː	-	3.752
ˈeː	ˈɛ	3.752
ˈeː	ˈeː	4.454
ˈeː	ˈiː	4.454
ˈi	ˈeː	0.542
ˈi	-	1.674
ˈiː	ˈai̯	0.345
ˈiː	-	2.234
ˈoː	ˈuɐ̯	1.0
ˈoː	ˈu	1.625
ˈoː	-	2.508
ˈu	ˈou̯	0.668
ˈu	-	1.433
ˈuː	ˈau̯	0.526
ˈuː	-	1.71
ˈyː	ˈeː	0.0
ˈæː	-	0.443
ˈæː	ˈe	1.918
ˈøː	-	1.253
ˈøː	ˈi	1.449
ˈøː	ˈuɐ̯	2.224
ˈœ	ˈu	0.585
ˈœ	-	1.585
ˈœi̯	ˈai̯	0.0
ˈœː	ˈu	0.0
ˈɑ	ˈo	2.101
ˈɑ	ˈɑː	2.163
ˈɑ	ˈɒː	2.403
ˈɑ	ˈɑ	2.476
ˈɑ	ˈe	2.517
ˈɑː	ˈo	0.0
ˈɑː_n	n	0.0
ˈɒː	ˈoː	0.222
ˈɒː	-	2.811
ˈɔ	-	1.471
ˈɔ	ˈo	1.497
ˈɔ	ˈu	1.811
ˈɔː	-	1.417
ˈɔː	ˈaː	1.417
ˈɔː	ˈo	1.995
ˈɛ	-	0.0
ˈɛː	ˈoɐ̯	0.556
ˈɛː	ˈi	2.249
ˈɛː	ˈai̯	3.193
ˈɪ	ˈe	0.8
ˈɪ	-	1.232
ˈɪː	ˈi	0.0
ˈʊ	ˈu	0.0
ˈʊː	ˈu	1.135
ˈʊː	ˈo	2.089
ˈʊː	ˈuɐ̯	2.281
ˈʊː	-	3.269
ˈʏ	ˈi	0.0
β	ʋ	0.0
