Phone1	Phone2	PMI
o_r	u_r	10.555
k_w	k_w	10.439
r_n	r_n	10.382
a_n	ə_n	9.885
ˈu_r	ˈiː_r	9.581
<#_ʧ	<#_ʧ	9.396
ˈe_kː	ˈe_ʨ	9.324
<#_r	<#_r	9.187
<#_ˈa	<#_ˈa	8.951
<#_t	<#_t	8.918
ʣː	ʦ	8.541
<#_n	<#_n	8.464
<#_d	<#_d	8.404
<#_ˈɔ	<#_ˈa	8.275
ʧ	<#_ʧ	8.116
<#_l	<#_l	8.055
ŋ	ŋ	8.037
dː	j_t	8.006
e_r	ə_r	7.989
d	<#_d	7.63
ɲː	ɲ	7.459
k_r	k_r	7.19
t_ˈa	t_ˈaː	7.17
k_o	k_o	7.17
l	<#_l	7.134
<#_ʧ	ʧ	7.113
ˈa_m	ˈɔ_m	7.05
r_t	r_t	6.995
p_ˈu	p_ˈu	6.989
t	<#_t	6.836
ʎː	ʎ	6.819
v_ˈa	v_ˈa	6.78
e_l	ə_l	6.741
ˈu_tː	ˈu_t	6.736
ɡ	ɡ	6.613
a_t	ə_d	6.549
m	m_#>	6.52
b	b	6.49
n_t	n_ʨ	6.319
a_p	ə_v	6.2
ʃː_e	ʃ_ə	6.055
f	f	6.026
n	<#_n	5.997
ʧ	ʧ	5.834
ˈɔ	ˈɔː	5.772
<#_d	d	5.755
ˈɔ	<#_ˈa	5.731
r_a	r_ə	5.723
ʃː	ʃ	5.666
m	m	5.658
p	p	5.623
m_e_#>	m_#>	5.601
d	d	5.517
r	<#_r	5.511
v	v	5.508
ʦː	ʦ	5.504
ˈa	<#_ˈa	5.497
ˈɛ	ˈɛː	5.328
ˈo	ˈuː	5.325
ˈi	ˈiː	5.296
w	k_w	5.267
ˈe	ˈe	5.24
ˈi	ˈi	5.238
<#_t	t	5.194
<#_l	<#_ʎ	5.097
sː	s	5.088
ʧ	ʃ_#>	5.065
ˈɛ	ˈɛ	5.045
dː	t	5.029
ˈo	ˈu	4.98
l	l	4.914
<#_l	l	4.856
k	k	4.854
t_r	t_ə	4.841
ˈɛ	ˈiə̯	4.84
t	t	4.794
s	s	4.686
ʤ	ʃ	4.685
lː	ˈɛː	4.646
ˈa	ˈaː	4.644
ʧ	ʃ	4.618
ˈɔ	ˈɔ	4.572
ʧː	ʧ	4.569
l	<#_ʎ	4.555
ˈu	ˈi	4.543
<#_ˈa	ˈa	4.516
n	n	4.484
<#_n	n	4.484
ˈu	ˈu	4.468
ˈe	ˈeː	4.453
lː	l_#>	4.412
kː	ˈe_ʨ	4.402
ˈe	j	4.268
ˈu	ˈiː	4.236
tː	t	4.202
lː	l	4.192
ˈo_j	ˈu_s	4.171
j	ʎ	4.16
w	w	4.114
v	f_#>	4.109
ʤ	ʥ	4.033
n	n_#>	4.026
<#_r	r	4.006
r	r	3.93
n_e_#>	n_#>	3.925
k	ʨ	3.867
kː	ʎ	3.857
<#_ˈɔ	ˈa	3.839
ˈo	ˈu_s	3.831
o	o	3.829
ˈɔ	ˈo	3.814
o_r	u	3.781
ˈa	ˈa	3.752
a	ə	3.741
ˈe	ˈa	3.736
j	ˈu_s	3.735
i	i	3.665
ˈɛ_lː	ˈɛː	3.664
s	ʃ	3.643
ˈo	ˈuɔ̯	3.596
a_m	ə_m	3.588
ˈi_lː	ˈiː_l	3.574
ˈo_r	ˈu_r	3.569
r_ˈi	r_ˈiː	3.567
o_t	u_d	3.517
s_k	ʃ_k	3.508
ˈe_kː	ˈe	3.488
w	ˈu	3.488
e	e	3.435
tː	ʨ	3.419
m_a	m_ə	3.393
ˈa_n	ˈa_n	3.387
ˈa	ˈɔ	3.382
ˈo_r	ˈuː_r	3.381
<#_a	<#_ə	3.379
ˈɔ_r	ˈɔː_r	3.373
ˈi_#>	ˈiː_#>	3.372
lː_a	l_ə	3.365
ˈɔ_v	ˈɔ_f	3.349
ˈe	ˈe_ʨ	3.33
z	s	3.319
kː	ʨ	3.315
r_ˈa	r_ˈɔ	3.298
ʃː	ʃ_ə	3.294
t	d	3.263
n_ˈa	n_ˈa	3.255
<#_ɡ	<#_ɡ	3.248
ˈa_sː	ˈa_s	3.24
k	k_w	3.164
<#_ˈɔ	<#_ˈɛ	3.16
