Phone1	Phone2	Surprisal	OOV_Smoothed
#>	²¹_#>	1.57	5.183
#>	⁵⁵_#>	1.757	5.183
#>	²_#>	3.445	5.183
#>	¹³_#>	3.615	5.183
#>	⁵_#>	3.615	5.183
#>	²²_#>	4.293	5.183
#>	³⁵_#>	4.615	5.183
<#_q	<#	0.0	5.183
<#_r	<#_l	0.485	5.183
<#_r	<#	1.807	5.183
<#_s	<#_s	0.363	5.183
<#_s	<#	2.17	5.183
<#_ŋʷ	<#_ŋ	0.0	5.183
a	-	1.678	5.183
a	yː	2.0	5.183
a	œː	2.0	5.183
a	ɔː	2.415	5.183
aː	ɔː	0.585	5.183
aː	o	2.322	5.183
aː	aː	2.907	5.183
aː_l	ɔː	0.0	5.183
b	pʰ	0.0	5.183
d	t̚	1.322	5.183
d	t̚_³	1.322	5.183
d	t	2.322	5.183
d_i	s	0.0	5.183
d_s	j	1.0	5.183
d_s	j_³³	1.0	5.183
e	iː	0.363	5.183
e	yː	2.17	5.183
e_ŋ	ŋ_²¹	0.0	5.183
eː	-	1.585	5.183
eː	iː	1.585	5.183
eː	yː	1.585	5.183
h	s	0.0	5.183
h_m	h	0.0	5.183
i	ɐ	1.0	5.183
i	-	1.485	5.183
i	iː	2.807	5.183
j_ɯ	iː	0.0	5.183
k	k	0.0	5.183
kʰ	h	0.585	5.183
kʰ	ʧʰ	1.585	5.183
kʷ	kʷ	0.0	5.183
l	-	0.628	5.183
l	j	1.503	5.183
l_ɯː	ɔː_j	0.0	5.183
lʼ	-	0.0	5.183
m	m	0.305	5.183
m	-	2.392	5.183
n	n	0.181	5.183
n	-	3.087	5.183
n_i	j	0.0	5.183
n_s	n_³³	0.737	5.183
n_s	n	1.322	5.183
n_ʔ	n_³⁵	0.737	5.183
n_ʔ	n	1.322	5.183
o	yː	1.415	5.183
o	ʊ	1.415	5.183
o	-	2.0	5.183
oː	ʊ	0.585	5.183
oː	-	1.585	5.183
p	f	0.874	5.183
p	p	1.138	5.183
pʰ	pʰ	0.0	5.183
qʰ	-	0.0	5.183
r	-	1.585	5.183
r	e	2.17	5.183
r	l	2.17	5.183
r	ɪ	2.17	5.183
r_aː	aː	0.0	5.183
r_eː	aː	0.0	5.183
s	-	0.0	5.183
sʰ	ʦʰ	0.0	5.183
t	-	1.0	5.183
t	ʧ	1.0	5.183
u	w	1.678	5.183
u	ʊ	1.678	5.183
u	ɐ	2.0	5.183
u	u	3.0	5.183
u_ʔ	w_³⁵	0.0	5.183
uː	aː	1.0	5.183
uː	o	1.0	5.183
ŋ	ŋ	0.138	5.183
ŋ	j	3.459	5.183
ŋ_i	j	0.0	5.183
ŋ_s	ŋ_²²	0.0	5.183
ŋ_ʔ	ŋ	0.0	5.183
ɡ	-	1.295	5.183
ɡ	k̚	1.295	5.183
ɡ	k̚_³	2.433	5.183
ɡʷ	w	0.0	5.183
ɢ	w	0.0	5.183
ɢʷ	j	0.0	5.183
ɯ	ɐ	0.531	5.183
ɯ	-	2.7	5.183
ɯ	e	2.7	5.183
ɯː	ɐ	0.585	5.183
ɯː	ɔː	1.585	5.183
ʔ	-	0.585	5.183
ʔ	w_³⁵	1.585	5.183
ʔ_s	ʦ	0.0	5.183
