Phone1	Phone2	Surprisal
b	b	0.152
b	-	3.326
d	d	0.24
d	-	2.705
d_ə	ɡ_n	0.0
dʲ	d̥	0.0
d̥	d̥	0.0
f	f	0.17
f	-	3.166
h	h	0.0
i	-	0.0
j	ɡ	1.473
j	ˈeː	2.022
j	j	2.39
j	-	3.268
j	l	3.338
j_ə	ɡ	0.0
k	k	0.088
k	-	4.076
l	l	0.029
l	ɫ	5.662
lʲ	l	0.0
m	m	0.0
n	n	0.072
n	-	4.354
n_t	n_t	0.0
n_ə	n	0.0
nʲ	n	0.585
nʲ	n_d̥	1.585
p	p	0.0
s	z	0.942
s	s	1.06
t	t	0.356
t	d	2.194
tʲ	t	0.0
v	v	0.352
v	w	2.744
v	-	3.895
v_ə	m	0.0
v̥	v̥	0.464
v̥	f	1.862
w	ɡ	0.0
x	χ	0.0
z	t	0.0
z̥	d̥	0.0
ç	ɣ̊	0.0
ŋ	ŋ	0.0
ə	n	0.826
ə	-	1.198
ə_ʀ	ɐ	0.0
ɛi̯	ɑɪ̯	0.0
ɡ	ɡ	0.0
ʀ	ɐ	0.901
ʀ	r	1.551
ʀ	ˈɑː_ɐ	3.83
ʀ	ˈɔː_ɐ	4.235
ʀ_s	s	0.0
ʃ	s_k	0.0
ˈa	-	0.735
ˈa	ˈɪ	2.02
ˈa	ˈɑː	2.712
ˈa_ʀ	ɐ	0.0
ˈai̯	ˈɪ	0.64
ˈai̯	ˈɛːɪ̯	1.481
ˈaː	-	0.0
ˈeː	-	0.804
ˈeː	ˈɑ	2.195
ˈeː	ˈʏ	2.259
ˈi	ˈɪ	1.44
ˈi	ˈiː	1.567
ˈi	-	2.324
ˈi	ˈɪə̯	3.964
ˈi	ˈiːi̯	5.051
ˈiː	ˈæɪ̯	0.691
ˈiː	ˈøː	3.162
ˈiː	ˈɛːɪ̯	3.542
ˈiː	ˈɑɪ̯	3.642
ˈiː	-	4.281
ˈiː	ˈæːɪ̯	4.281
ˈu	-	0.0
ˈuː	ˈoː	1.376
ˈuː	-	1.613
ˈuː	ˈoːo̯	2.56
ˈuː	ˈɑ	3.081
ˈyː	-	0.95
ˈyː	ˈoː	1.052
ˈœ	ˈɑ	1.551
ˈœ	-	1.68
ˈœ	ˈɑʊ̯	2.168
ˈœ	ˈɔ	3.531
ˈœ	o	4.734
ˈœ_tʲ	ˈyːʏ̯	0.0
ˈœi̯	ˈɑʊ̯	0.0
ˈœː	-	0.788
ˈœː	ˈuː	1.248
ˈɒ	ˈɑːɑ̯	1.023
ˈɒ	-	1.608
ˈɒ	ˈɑ	2.475
ˈɒ_n	n	0.0
ˈɒː	-	0.0
ˈɒː_d	ˈɒː_t	0.0
ˈɔ	ˈoː	0.585
ˈɔ	ˈøː	1.585
ˈɔu̯	-	1.419
ˈɔu̯	ˈɒː	1.51
ˈɔu̯	ˈoː_v	1.864
ˈɔː	-	1.401
ˈɔː	ˈøː	1.703
ˈɔː	n	2.429
ˈɔː	ˈɔ	2.959
ˈɛ	-	1.16
ˈɛ	ˈiː	2.434
ˈɛ	ˈɑʊ̯	2.434
ˈɛ	ˈøy̯	3.454
ˈɛ	ˈɒːɒ̯	3.454
ˈɛi̯	ˈɒː	1.109
ˈɛi̯	ˈœy̯	1.625
ˈɛi̯	ɣ̊	2.237
ˈɛː	-	0.76
ˈɛː	ˈeː	1.289
ˈʊ	ˈʊ	1.638
ˈʊ	-	1.875
ˈʊ	ˈɪ	2.853
ˈʊ	ˈɑ	3.245
ˈʊ	ˈɛ	3.623
ˈʊ	ˈʊə̯	3.624
ˈʏ	ˈuː	1.49
ˈʏ	ˈʊ	2.102
ˈʏ	ˈʏ	2.102
ˈʏ	-	2.49
