Phone1	Phone2	PMI
k_a	k_a	9.981
<#_b	<#_b	9.957
<#_l	<#_l	9.942
<#_m	<#_m	9.482
ˈe_ŋ	ˈẽ	9.472
ˈi_ŋ	ˈĩ	9.148
<#_v	<#_v	9.114
<#_p	<#_p	9.08
l_#>	l_#>	9.077
ˈo_ŋ	ˈũ	8.973
<#_f	<#_f	8.888
s_#>	s_#>	8.887
t_#>	t_#>	8.756
<#_s	<#_s	8.647
<#_k	<#_k	8.599
r_#>	r_#>	8.489
ˈa_ŋ	ˈã	8.379
ˈe_ŋ_#>	ˈẽ_#>	8.216
<#_ð	<#_ʒ	8.188
ˈa_r	ˈɑː_d	8.12
o_r	u_r	8.005
j_ˈe	ˈeː	7.924
<#_o	<#_u	7.901
<#_ˈɔ	<#_ˈoː	7.882
j_ˈa	j_ˈa	7.835
ɲ_a	ɲ_a	7.728
d_a	d_a	7.705
a_#>	a_#>	7.699
ˈe_r_#>	ˈɛ_#>	7.492
m_a	m_a	7.482
<#_a	<#_a	7.315
d_e	d_e	7.276
ˈi	ˈiː	7.263
z	z	7.261
ˈɛ_t	ˈɛ_ʧ	7.127
t_ˈa	t_ˈa	7.126
e_#>	e_r	7.125
ˈi_r_#>	ˈi_#>	7.09
ˈu	ˈyː	7.021
r_o	e_r	6.874
w	w	6.859
ɡ	ɡ	6.359
ʧ	ʧ	6.044
j	j	6.019
ˈɔ	ˈɔ	5.769
ˈo	ˈu	5.614
ˈa	ˈɑː	5.509
j_ˈe	ˈe	5.404
ˈe_n	j	5.378
ˈe	ˈeː	5.361
m	m	5.243
v	f_#>	5.24
n	n	5.24
ð_e_r	ʧ	5.158
ˈɛ	ˈɛ	5.152
d	d	5.124
ˈo	ˈøː	5.044
ˈo	ˈuː	4.9
v	v	4.81
θ	s	4.724
t	t	4.565
ˈi_ŋ_#>	ˈĩ_#>	4.345
n	n_a	4.229
ˈe	ˈɛ	4.201
z	ʒ	4.077
ˈe_n	ˈeː_n	4.037
ˈo_ŋ_#>	ˈũ_#>	4.009
ˈo_l	ˈu_l	4.001
ŋ_#>	m_#>	3.986
p	p	3.883
o_d	u_d	3.863
ˈa_t	ˈɑː_t	3.842
r_b	r_b	3.842
ˈo_ɡ_o	ˈøː_k	3.817
e	i	3.803
o	u	3.782
ˈa_n	ˈɑː_n	3.757
r_e	d_e	3.734
r_ˈe	r_ˈeː	3.668
θ_a	s_a	3.647
a_d	a_d	3.647
r	r	3.569
ˈi_ŋ	ˈĩ_#>	3.489
n_a	n_a	3.466
ˈe	ˈe	3.44
ˈo_s	ˈu_s	3.422
ˈo_n	ˈũ_#>	3.401
ð_e	ʧ_#>	3.336
<#_ʧ	<#_ʧ	3.335
ɡ_o	k_#>	3.271
k	k	3.155
m	m_e	3.079
z	e_ʒ	3.066
ˈi_r	ˈi	2.948
ˈɔ	ˈøː	2.923
ˈa	ˈa	2.916
ˈo_v	ˈøː	2.866
e	e	2.859
ˈɔ	ˈu	2.804
a	a	2.749
ɲ	ɲ	2.738
ʧ_o	ʧ	2.716
ɡ_o	k	2.621
d	t	2.601
ˈu	ˈy	2.595
r_a_#>	a	2.35
f_#>	f	2.237
ɡ	k_#>	2.234
r_o	r	2.062
l_a	l_a	11.985
ˈa_l	ˈa_l	11.985
ˈo_r	ˈuː_r	11.685
t_a	t_a	11.501
ˈa_ŋ_#>	ˈã_#>	11.456
n_#>	n_#>	11.445
s_t	s_t	11.324
ˈu_r	ˈyː_r	11.18
<#_ɡ	<#_ɡ	11.17
ˈa_s	ˈa_s	11.061
r_t	r_t	11.041
a_v	a_v	10.985
<#_ˈa	<#_ˈa	10.77
<#_t	<#_t	10.725
<#_θ	<#_ʧ	10.647
<#_r	<#_r	10.622
r_a	r_a	10.537
<#_n	<#_n	10.448
ˈɛ_r	ˈɛ_r	10.248
i_ŋ	ĩ	10.219
ˈa_r_#>	ˈa_#>	10.096
ˈi_#>	ˈi_#>	10.086
ˈɔ_r	ˈɔ_r	10.059
<#_d	<#_d	10.035
i	e	1.979
t	t_#>	1.972
l	l	1.756
t_#>	ʧ	1.75
<#	<#_v	1.64
o	y	1.561
j	ʒ	1.402
ˈɛ	ˈeː	1.351
ˈo	ˈyː	1.291
r_#>	#>	0.972
