Phone1	Phone2	Surprisal
a	a	0.519
a	ɐ	2.308
a	ɛ	3.319
a_c	ɐ	0.0
aː	-	1.585
aː	a	1.585
aː	ɛ	1.585
b	b	0.138
b	bʲ	3.452
b̥	b̥	0.0
c	t	0.917
c	j_ɐ	1.995
c	ɐ	2.639
c	tʲ	4.083
d	d	0.0
d_ɫ	ɫ	0.0
d̥	d̥	0.0
e	ɛ	0.0
eː	t_ɛ	0.0
f	p	0.0
i	i	0.0
iː	-	0.0
j	j	0.0
k	k	0.099
k	-	3.916
k_a	k_a	0.0
k_iː	k	0.0
l	ɫ	1.088
l	lʲ	1.68
l	l	2.202
l̩	ɐ_ɫ	0.0
m	m	0.0
n	n	0.0
n_a	n_a	0.0
n_iː	ɛ_n	0.0
p	p	0.191
p	pʲ	3.015
r	r	0.117
r	rʲ	3.679
r_ɛ	r_ɛ	0.0
r̩	r	0.585
r̩	r_ɤ	1.585
r̩ː	ɤ	0.0
s	s	0.0
s_ɔ	s_ɔ	0.0
t	t	0.0
u	u	0.89
u	ɤ	1.689
u	ɐ	2.736
uː	ɤ	0.737
uː	u	1.322
v	v	0.0
x	x	0.0
z	z	0.0
z̥	z̥	0.0
æ	ɛ	0.0
ɔ	ɔ	1.233
ɔ	o	1.43
ɔ	ɐ	2.952
ɔ	ɛ	4.309
ɔ	-	5.397
ɛ	ɛ	0.669
ɛ	a	2.591
ɛ	-	2.976
ɛ	ɤ	4.384
ɛ	ɔ	5.048
ɟ	d	0.0
ɟ_ɪ̯ɛ	dʲ	0.0
ɟ̊	d̥	0.0
ɡ̊	k	0.0
ɦ	ɡ	0.0
ɪ̯a	ɛ	1.0
ɪ̯a	ɛ_ˈ	1.0
ɪ̯ɛ	a	0.88
ɪ̯ɛ	ɛ	1.13
ɫ	ɫ	0.126
ɫ	-	3.574
ɫ̩	ɤ	0.0
ɲ	n	0.214
ɲ	nʲ	2.862
ʊ̯ɔ	ɔ	0.0
ʋ	v	0.455
ʋ	vʲ	2.366
ʋ	f	3.712
ʋ_a	v_ɐ	0.0
ʋ_iː	f	0.0
ʎ	lʲ	0.966
ʎ	l	1.035
ʎ_a	l_ɛ	0.0
ʒ	ʒ	0.0
ʒ̊	ʒ̊	0.0
ʦ	ʦ	0.673
ʦ	ʃ	2.092
ʦ	ʦʲ	2.855
ʧ	ʧ	0.0
