Phone1	Phone2	Surprisal
b	b	0.0
b_m	p_ə	0.0
d	t	0.481
d	d	1.818
d_ɐ	r	0.0
d̥	d	0.0
f	f	0.0
h	h	0.0
j	ɣ	0.0
k	k	0.38
k	k_ə	2.799
k	s	3.51
l	l	0.099
l	l_ə	4.391
l	ə_l	5.741
l_ə	l_ə	0.966
l_ə	l	1.035
m	m	0.118
m	m_ˈɔː	3.671
n	n	0.658
n	ə	2.46
n	j_ə	4.362
n	-	4.572
n	d_ə	4.596
n	n_ə	4.999
n	ə_n	5.571
n_n	n_ə	0.0
p	p	0.0
r	r	0.0
s	s	0.0
s_l	s_l	0.0
s_w	s	0.0
t	t	0.045
t	ˈɛ_t	5.038
v	v	0.127
v	-	3.567
w	v	0.0
x	x	0.366
x	ɣ̥	2.159
z	s	0.404
z	z	2.032
ç	ɣ̥	0.957
ç	x	1.044
ŋ	ŋ	0.309
ŋ	ɣ_ə	2.376
ɐ	r	0.726
ɐ	ə_r	1.976
ɐ	ˈiː_r	3.713
ɐ	-	3.948
ɒː	i	0.0
ə	ə	0.0
ɡ	-	0.0
ɣ	ɣ	0.0
ɣ_ə	ɣ̥	0.0
ɣ̊	ˈaːi̯	0.0
ɪ	ɪ	0.0
ʃ	s_k	0.0
ˈa	-	1.878
ˈa	ˈɔː	2.174
ˈa	ˈɔ	2.438
ˈa	ˈaː	2.543
ˈa	ˈa	3.398
ˈa	ˈɛː	4.176
ˈa_n	ˈoːu̯_n	0.0
ˈaɪ̯	ˈoː	0.0
ˈaʊ̯	ˈoːu̯	0.324
ˈaʊ̯	-	2.315
ˈaː	-	0.0
ˈeo̯	ˈoː	0.0
ˈeː	-	1.616
ˈeː	ˈeːu̯	1.761
ˈeː	ˈiː	2.28
ˈeː	ˈeː	2.533
ˈiː	ˈi	0.466
ˈiː	ˈiː	1.858
ˈoː	ˈuː	1.194
ˈoː	-	1.648
ˈoː	ˈoː	2.036
ˈuː	ˈuː	0.24
ˈuː	-	2.709
ˈyː	j_ˈuː	0.0
ˈøː	ˈeː	0.0
ˈœ	-	0.0
ˈɒː	ˈɔː	1.653
ˈɒː	ˈoː	2.373
ˈɒː	ˈoːu̯	2.373
ˈɒː	ˈɛɪ̯	2.653
ˈɒː	ˈiː	2.868
ˈɔ	ˈɔ	2.106
ˈɔ	ˈɔː	2.106
ˈɔ	ˈuː	2.136
ˈɔ	ˈoː	2.699
ˈɔ	ˈoːu̯	2.699
ˈɔʏ̯	ˈɛɪ̯	0.0
ˈɛ	-	0.7
ˈɛ	ˈa	2.022
ˈɛ	ˈɛ	2.853
ˈɛə̯	ˈɛː	0.0
ˈɛɪ̯	j_ˈoː	0.991
ˈɛɪ̯	ˈeː	1.851
ˈɛɪ̯	ˈaː	3.549
ˈɛɪ̯	ˈɛɪ̯	3.612
ˈɛɪ̯	ˈiː	4.256
ˈɛː	-	0.696
ˈɛː	ˈi	1.386
ˈɪ	ˈɪ	0.737
ˈɪ	ˈiː	1.758
ˈɪ	-	4.261
ˈɪ	ˈʊ	4.261
ˈʊ	ˈʊ	0.386
ˈʊ	-	2.091
ˈʊ_n	n	0.0
ˈʏ	-	1.46
ˈʏ	ˈɛː	1.647
ˈʏ	ˈɛ	2.536
ˈʏ	ˈyː	2.788
