Phone1	Phone2	PMI
v_a	v_ˈa	10.668
k_#>	k_#>	9.833
l_ɛ	l_ˈa	9.756
<#_ɔ	<#_ˈɔ	9.67
f_#>	v_#>	9.657
s_ɛ	s_ˈɛ	9.56
<#_t	<#_t	9.036
<#_a	<#_a	8.921
s_#>	s_#>	8.113
<#_l	<#_l	7.894
ɲ	ɲ	7.841
ʁ_s	r_s	7.724
ɔ	<#_ˈɔ	7.653
e_#>	ˈa_#>	7.478
t	<#_t	7.425
œ_ʁ	ˈu_r	7.331
e_#>	ˈe_#>	7.303
a_l	a_l	7.137
f_ɛ	f_ˈɛ	7.118
e	ˈa_#>	7.008
ɔ_n	ˈu_n	6.888
e	ˈe_#>	6.834
ɡ	ɡ	6.742
<#_ʁ	<#_r	6.738
<#_œ	<#_ˈø	6.574
y	ˈy	6.567
k	k_#>	6.536
f	v_#>	6.44
ʒ	ʤ	6.418
l_i	l_ˈɛ	6.411
ɛ_ʁ	ˈa_r	6.327
b	b	6.307
l	<#_l	6.267
t_#>	t_a_#>	6.24
ɛ_n	ˈe_ŋ	6.163
a_ʁ	j_r	6.098
f_l	f_j	6.065
ø_#>	ˈø_#>	6.046
ø	ˈø_#>	6.046
d	d	6.035
a	<#_a	5.965
<#_ɔ	<#_u	5.907
œ	ˈø	5.784
f	f	5.767
d	<#_d	5.699
<#_n	<#_n	5.699
m	m	5.667
p	p	5.625
<#_a	<#_ˈa	5.563
ø	ˈø	5.552
p_l	p_j	5.461
œ	<#_ˈø	5.379
v	v	5.31
ɔ	ˈɔ	5.28
f_#>	v	5.242
<#_ɔ	ˈɔ	5.174
j_#>	j	5.172
t_#>	t	5.094
<#_t	t	5.094
n	n	5.076
k_#>	k	5.07
a_s	j_l	5.043
t	t	4.993
o	w	4.976
k	k	4.969
n	<#_n	4.966
<#_l	l	4.957
e_#>	ˈe	4.917
s	s_#>	4.89
ɔ̃	ˈu	4.848
i	ˈi	4.835
u	ˈu	4.817
l	l	4.704
ø_#>	j_#>	4.647
ɔ	u	4.594
ɔ̃	ˈu_ŋ	4.53
ɔ	<#_u	4.515
ɛ̃_#>	n_#>	4.504
s_#>	s	4.501
o	ˈɔ	4.479
ə	e	4.475
œ	ˈu_r	4.45
e	ˈe	4.448
s	s	4.406
ø	j_#>	4.378
