Phone1	Phone2	Surprisal
a	ˈa	0.61
a	a	1.536
aː	ˈe	0.0
b	b	0.679
b	bʲ	1.414
b̥	b̥	0.0
c	ʦʲ	0.094
c	-	3.983
d	d	0.246
d	-	2.674
d_ɫ	ɫ	0.0
d̥	d̥	0.322
d̥	d̥ʲ	2.322
e	ˈe	0.0
f	p	0.0
i	ɨ	0.615
i	-	1.527
iː	ɨ	0.766
iː	i	1.766
iː	ˈi	3.087
j	j	0.443
j	-	1.92
k	k	0.269
k	kʲ	2.555
l	lʲ	0.91
l	ɫ	1.096
l̩	ɫ_ɨ	0.0
m	m	0.864
m	mʲ	1.151
n	n	0.0
p	pʲ	0.662
p	p	1.442
r	r	0.0
r_ɛ	r_a	0.0
s	s	0.749
s	sʲ	1.304
t	t	0.13
t	ʦʲ	3.534
u	u	0.0
v	w	0.0
x	x	0.577
x	xʲ	1.602
z	z	0.729
z	zʲ	1.333
z̥	z̥	0.0
æ	æ	0.0
ɔ	a	0.672
ɔ	ˈo	2.216
ɔ	e	2.668
ɛ	a	1.724
ɛ	-	1.796
ɛ	e	2.068
ɛ	ˈe	2.549
ɟ	ʣʲ	0.0
ɟ̊	ʤ̥	0.0
ɡ̊	x	0.0
ɦ	ɣ	0.341
ɦ	-	2.871
ɦ	ɣʲ	3.76
ɪ̯a	-	0.0
ɪ̯ɛ	e	0.0
ɪ̯ˈɛ	ˈe	0.585
ɪ̯ˈɛ	æ	1.585
ɪ̯ˈɛ_k	a_k	0.0
ɫ	ɫ	0.0
ɫ_ˈa	ɫ_ˈo	0.0
ɲ	nʲ	0.0
ʃ	ʃ	0.0
ʊ̯ˈɔ	ˈo	0.0
ʋ	v	0.892
ʋ	vʲ	1.22
ʋ	w	4.973
ʎ	lʲ	0.0
ʒ	ʐ	0.0
ʒ̊	ʐ̊	0.0
ʦ	ʦ	0.598
ʦ	ʧ	1.559
ʧ	ʧ	0.0
ˈa	ˈa	1.294
ˈa	a	2.384
ˈa	ˈo	2.656
ˈa	ˈæ	2.726
ˈa	-	3.46
ˈaː	-	0.737
ˈaː	ˈo	1.322
ˈeː	-	0.0
ˈi	ˈɨ	0.596
ˈi	ˈi	2.335
ˈi	-	2.834
ˈiː	ɨ	0.0
ˈr̩	r	0.0
ˈr̩ː	ˈɵ_r	0.0
ˈu	ˈu	0.989
ˈu	u	1.989
ˈu	ʉ	2.615
ˈu	ˈʉ	3.626
ˈuː	ˈu	0.0
ˈæ	ˈæ	0.0
ˈɔ	ˈo	0.557
ˈɔ	a	1.643
ˈɛ	ˈe	1.197
ˈɛ	æ	2.596
ˈɛ	a	3.192
ˈɛ	-	3.238
ˈɛ	ˈo	3.609
ˈɛ	ˈɛ	4.306
ˈɛ	ˈɵ	4.306
ˈɫ̩	ˈo_w	0.0
