Phone1	Phone2	PMI
ɫ_#>	ɫ_#>	9.605
ʐ	ʒ	7.56
ʨ	ʧ	7.208
ʦ	ʦ	7.045
nʲ	ɲ	6.835
ˈu	ˈu	6.624
x	x	6.581
ɫ	ɫ_#>	6.436
<#_t	<#_t	6.402
zʲ_ɪ	z_ˈɛ	6.305
dʲ	ɟ	6.182
ˈɨ	ˈi	6.154
s_#>	s_#>	6.081
z	z	6.04
ˈo_rʲ	ˈɔ_r	6.005
zʲ	z	5.95
lʲ_#>	ʎ_#>	5.87
<#_ɐ	<#_ˈɔ	5.831
n	n	5.743
d	d	5.739
ˈi	ˈi	5.737
m	m	5.668
p	p	5.629
mʲ	m	5.612
v	v	5.568
<#_r	<#_r	5.553
lʲ	ʎ	5.498
pʲ	p	5.483
ɫ_#>	ɫ	5.384
<#_j	j	5.243
t	t	5.219
lʲ	l	5.038
kʲ	k	4.958
s	s	4.931
ˈo_#>	ɔ_#>	4.891
k	k	4.887
ɫ	ɫ	4.839
sʲ	s	4.838
tʲ	c	4.823
ɐ	ˈɔ	4.817
lʲ	ʎ_#>	4.758
ˈu	ˈuː	4.753
ʊ	ˈu	4.718
rʲ	r	4.715
j	iː	4.644
s	s_#>	4.617
ʂ	ʃ	4.612
t	<#_t	4.567
ɐ	<#_ˈɔ	4.562
r	r	4.479
ˈa	a	4.46
r	<#_r	4.34
lʲ_#>	ʎ	4.327
ɫ	ˈɫ̩	4.224
ə	ɔ	4.215
ˈe	ˈɛ	3.951
ɨ	iː	3.916
ˈo	ˈaː	3.904
ˈa	ˈa	3.823
#>	ɫ_#>	3.808
ˈɵ	ˈɛ	3.765
ˈo	ˈɔ	3.707
ˈo_#>	ɔ	3.648
ˈo	ˈɫ̩	3.594
<#_t	t	3.533
j	i	3.419
ˈe	ɛ	3.337
s_#>	s	3.281
ɪ	ɪ̯ˈɛ	3.223
j	j	3.214
zʲ	z_ˈɛ	3.212
ˈo_ɫ	ˈɫ̩	3.208
<#_ɐ	ˈɔ	3.201
ˈa_#>	ˈa_#>	3.19
<#_lʲ	<#_l	3.187
<#_r	r	3.163
ɫ	l	3.115
ɨ	i	3.107
ˈe	ɪ̯ˈɛ	3.077
ə	a	3.042
ɪ	ˈɛ	3.032
ə_#>	ɛ_#>	2.993
ˈo_sʲ	ˈɔ_s	2.943
<#_tʲ	<#_c	2.729
r	ˈr̩	2.725
k_#>	x_#>	2.722
<#	<#	2.661
#>	#>	2.661
ˈo	ɔ_#>	2.601
lʲ	<#_l	2.584
<#	<#_t	2.449
b	b	2.398
ɫ_ɨ	l	2.35
ɨ	l	2.313
bʲ	b	2.305
ˈe	ˈr̩	2.217
#>	ʎ_#>	2.18
rʲ	ˈɔ_r	2.166
ˈa	ˈa_#>	2.161
k	x	2.098
ˈo	ɔ	2.08
<#_lʲ	l	2.039
tʲ	<#_c	2.024
#>	s_#>	2.021
k_#>	x	1.995
ɪ	ɛ	1.944
ə	ɛ_#>	1.84
ə_#>	ɛ	1.801
ˈa_#>	ˈa	1.737
<#	<#_r	1.707
ə	ɛ	1.692
ɪ	z_ˈɛ	1.674
k	x_#>	1.665
ˈɛ	ˈɛ	1.649
ˈo	ˈa	1.614
vʲ	ʋ	1.583
ˈe_r	ˈr̩	1.579
<#_tʲ	c	1.537
ə	ˈa	1.422
<#	<#_ˈɔ	1.405
ˈo	ʊ̯ˈɔ	1.393
<#	j	1.29
ɨ_j	iː	1.211
ɪ	iː	1.178
zʲ_ɪ	z	1.131
vʲ_ˈe	ʋ_ɛ	1.079
rʲ	ˈɔ	1.015
n_ɨ	n	0.986
<#_vʲ	<#_ʋ	0.913
ˈo	ˈɔ_r	0.855
ɨ_j	i	0.761
v	ʋ	0.663
#>	ʎ	0.637
#>	ˈa_#>	0.588
ˈo_rʲ	ˈɔ	0.561
#>	ɔ_#>	0.534
sʲ	ˈɔ_s	0.515
zʲ_ɪ	ˈɛ	0.467
<#	<#_l	0.393
<#	<#_c	0.34
ˈo_rʲ	r	0.324
#>	ɛ_#>	0.233
#>	x_#>	0.198
vʲ	<#_ʋ	0.189
v_ɨ	v	0.187
ˈe	ʋ	0.166
<#	<#_ʋ	0.145
ˈe	ʋ_ɛ	0.144
ɫ	d_ɫ	0.13
ɐ	r	0.039
r	ˈa	-0.091
ɪ_j	iː	-0.117
vʲ_ˈe	ɛ	-0.214
ˈo	ˈɔ_s	-0.239
ɫ	d	-0.296
r_ˈo	ˈa	-0.329
<#_vʲ	ʋ	-0.349
ɨ	n	-0.383
ɐ_r	r	-0.401
ˈo_sʲ	ˈɔ	-0.405
#>	ɫ	-0.413
ˈo_sʲ	s	-0.419
<#	t	-0.42
ˈo	r	-0.514
#>	x	-0.529
<#	r	-0.683
#>	ɔ	-0.709
<#	l	-0.755
#>	s	-0.779
vʲ_ˈe	ʋ	-0.805
<#	c	-0.852
#>	ˈa	-0.865
ɫ_#>	#>	-0.939
#>	ɛ	-0.959
ˈo_#>	#>	-1.025
s_#>	#>	-1.025
<#_ɐ	<#	-1.025
<#_r	<#	-1.025
lʲ_#>	#>	-1.028
<#_t	<#	-1.028
<#_j	<#	-1.028
ə_#>	#>	-1.11
<#_vʲ	<#	-1.11
<#_tʲ	<#	-1.11
ˈa_#>	#>	-1.113
k_#>	#>	-1.115
<#_lʲ	<#	-1.115
<#	ʋ	-1.116
<#	ˈɔ	-1.225
vʲ	ʋ_ɛ	-1.616
zʲ	ˈɛ	-1.622
lʲ	<#	-1.717
tʲ	<#	-1.816
vʲ	<#	-1.834
ɨ	v	-2.066
ɡ	ɦ	-2.073
vʲ	ɛ	-2.137
lʲ	#>	-2.141
ˈa	#>	-2.143
k	#>	-2.171
r	<#	-2.238
ə	#>	-2.264
ɐ	<#	-2.294
s	#>	-2.489
ɪ	z	-2.821
ˈo	ɦ	-2.837
t	<#	-2.864
sʲ	ˈɔ	-2.906
j	<#	-3.057
ˈo	#>	-3.315
ɡ_ˈo	ɦ	-3.64
ˈo	s	-3.657
ɫ	#>	-4.107
