Phone1	Phone2	PMI
ˈʌ̃_n	ˈa_n	9.965
l_#>	ʝ_o	9.912
ɐ_r_#>	ɾ_o	9.891
t_#>	t_e	9.797
<#_f	<#_ˈi	9.663
<#_l	<#_l	9.587
<#_p	<#_p	9.571
<#_v	<#_b	9.324
<#_s	<#_s	9.287
r_#>	ɾ_#>	8.963
ˈɛə̯	j_ˈe	8.749
<#_s	<#_e	8.671
<#_k	<#_k	8.649
ˈɛə̯_l	ˈi_ʝ	8.219
ˈi_ɡ	ˈi_ɣ	8.172
ˈou̯_n	ˈu_n	8.171
m_ɐ	m_a	8.114
ɐ_r	e_ɾ	8.042
b_j	β_l	8.013
ɐ_m	a_m	8.005
u_r	o_ɾ	7.956
u_l	o_l	7.948
i	i	7.941
ˈeː	j_ˈe	7.879
p_#>	p_o	7.81
s_t	s_t	7.692
ˈʌ̃_ɲ	ˈa_ɲ	7.681
ɲ_#>	ɲ_o	7.561
ˈɔə̯_r	ˈo_ɾ	7.553
ɐ_#>	a_#>	7.451
s_#>	x_o	7.448
ˈõũ̯_#>	ˈo_n	7.369
r_ɐ	ɾ_a	7.263
r_ˈʌ̃	ɾ_ˈa	7.24
ɡ_#>	ɣ_o	7.192
<#_p_j	<#_ɟ͡ʝ	7.171
ˈʌ̃	ˈa_n	7.082
ˈɔ	w_ˈe	7.045
<#_ˈɔə̯	<#_ˈo	6.965
ˈeə̯_d	ˈa_ð	6.957
<#_ˈa	<#_ˈa	6.948
i_#>	s_#>	6.892
<#_ˈɔ	<#_ˈo	6.81
n_#>	n_o	6.791
<#	<#_a	6.788
l_#>	l_o	6.738
ˈẽ_n	ˈe_n	6.632
j	x	6.534
ˈeə̯_#>	ð_#>	6.512
ˈɔə̯	w_ˈe	6.443
ˈɛ_n	ˈe_n	6.374
ˈõũ̯_#>	n_o	6.283
<#_b	<#_b	6.283
ɐ_#>	e_#>	6.023
<#_f	<#_a	5.969
<#_l	<#_ˈe	5.951
m	m	5.702
ˈeə̯_#>	ɾ_#>	5.643
ˈu	ˈu	5.63
r_#>	ɾ_o	5.553
#>	s_#>	5.378
ˈẽ	ˈi	5.358
ŋ	ŋ	5.301
#>	o_#>	5.211
<#	<#_w	5.04
v	β	4.838
ˈou̯	ˈo	4.664
#>	ɾ_#>	4.59
ˈo	ˈo	4.513
ˈa	ˈa	4.498
t	t_ɾ	4.495
l	l	4.457
#>	e_#>	4.443
ˈi	ˈi	4.383
<#	<#_e	4.346
ˈa_t	ˈa_t	4.206
ˈeə̯	ˈa	4.172
d_#>	d_o	4.165
ɐ_n	n	4.074
ˈʌ̃_ŋ	ˈa_ŋ	4.011
ˈɛ_k	ˈe_k	4.003
s_#>	s_o	4.002
ˈou̯_t	ˈo_ð	4.002
ɡ_ɐ	ɣ_a	4.002
d	ð	3.997
t	t	3.988
θ	θ	3.942
r_ɐ_n	ɾ_n	3.932
ˈeə̯_t	ˈo_t	3.914
v_#>	β_o	3.904
r	ɾ	3.897
j_ˈeə̯	s_ˈo	3.808
ˈɛə̯_t	ˈe_ʧ	3.807
u_j_ˈeə̯	s_ˈo	3.794
m_#>	b_ɾ	3.785
z	θ	3.751
n	n	3.745
θ_ɐ	θ_a	3.709
ˈi_#>	ˈi_ɾ	3.709
ˈʌ̃_#>	n_#>	3.691
ˈɔə̯_v	ˈe_β	3.678
ˈɔ_s	ˈe_s	3.669
u_j	o_s	3.669
ˈɛ	ˈi	3.633
t_#>	ð_o	3.611
<#_ˈo	<#_ˈo	3.604
ˈɛə̯_l	ʝ	3.594
ˈʌ̃	ˈa	3.574
<#_ʧ	<#_ɟ͡ʝ	3.562
r_i_#>	o_s	3.525
m_b	m_b	3.483
ˈɛ	ˈe	3.472
ɡ	ɣ_w	3.458
ɐ	a	3.456
ˈeə̯_#>	ˈa_ɾ	3.44
ˈu	ˈo	3.422
t	ð	3.382
t_r	t_ɾ	3.336
ˈʌ̃_#>	ˈa_n	3.335
k_ɐ	k_a	3.283
<#_f	<#	3.277
n_ɐ	n_a	3.273
ˈou̯	ˈu	3.151
k	k	3.038
ˈi	ˈe	2.996
u	o	2.937
ˈɔə̯	ˈo	2.931
s	s	2.887
j_ˈɔə̯_l	x	2.634
a	a	2.624
v	ˈe_β	2.618
d	d_o	2.606
r	e_ɾ	2.565
j_ˈɔə̯	x	2.514
ˈɔə̯	w	2.491
n	e_n	2.491
k_v	w	2.463
k	k_o	2.407
ˈou̯	w	2.406
t	t_ˈa	2.338
<#	<#_ˈu	2.327
ˈeː	ˈe	2.316
t	ʧ	2.147
<#	<#_ˈa	2.107
#>	a_#>	2.042
ˈi	j_ˈe	2.011
<#_ð	<#_x	13.433
ˈɛ_#>	ˈe_#>	12.131
ˈu_ɡ	ˈe_ɣ	12.016
s_k	s_k	11.569
ˈeə̯_v	ˈa_β	11.544
ɐ_v	a_β	11.349
ʧ_#>	x_o	11.238
<#_t	<#_t	11.15
<#_ˈʌ̃	<#_ˈa	11.104
k_#>	k_o	11.098
<#_r	<#_r	10.785
p	s_p	10.74
<#_ɡ	<#_ɡ	10.68
<#_θ	<#_θ	10.619
z_#>	θ_#>	10.481
n_t	n_t	10.463
<#_f	<#_f	10.299
<#_n	<#_n	10.289
ɐ_r_#>	ɾ_e	10.281
l_#>	l_#>	10.255
<#_m	<#_m	10.197
t_#>	t_o	10.163
<#_d	<#_d	10.127
<#	<#_ˈo	1.994
b	β	1.977
r	ˈe_ɾ	1.966
r	ɾ_o	1.948
ˈo	w_ˈe	1.888
ˈe_j	ˈe	1.766
r_ɐ	ɾ	1.716
ˈɛ	j_ˈe	1.698
ˈo	ˈu	1.678
<#	<#_b	1.659
ˈẽ	j	1.551
<#_ˈeə̯	<#	1.507
ɲ	ˈe	1.391
ˈɔ	ˈu	1.375
ˈɛə̯	ˈe	1.284
ˈɔ	ˈo	1.193
ˈi	j	1.035
ɐ_#>	#>	0.013
