Phone1	Phone2	Surprisal
a	a	0.145
a	-	3.384
ă	e	0.0
b	v	0.95
b	b	1.052
d	d	0.462
d	-	1.868
e	e	0.0
f	f	0.0
i	e	0.832
i	e_r	2.558
i	-	2.845
i	i	3.693
i	d_e	4.271
j	-	0.0
k	k	0.077
k	-	4.263
l	l	0.0
l_ˈi	l_ˈe	0.0
m	m	0.125
m	ŋ	3.592
n	ŋ	0.882
n	n	1.218
n	-	5.177
n_a	n	0.0
nː	-	0.988
nː	n	1.012
o	r	0.0
p	p	0.086
p	-	4.113
r	r	0.0
s	s	0.151
s	l	3.331
t	t	0.0
u	o	0.554
u	s	3.17
u	a	3.367
u	-	3.991
u	r	5.107
u	v_o	5.727
u_z	o	0.0
ŭ	-	0.0
w	w	0.0
z	-	0.0
ð	d	0.997
ð	t	1.804
ð	-	2.233
ŋ	ŋ	0.0
ɔ	o	0.0
ɔ̆	i	0.0
ɖː	l	0.65
ɖː	-	1.463
ɛ	-	0.0
ɡ	ɡ	0.341
ɡ	ʤ	2.249
ɣ	ɡ	0.559
ɣ	ʧ	1.638
ɭː	j	0.931
ɭː	l	1.072
ɲ	ɲ	0.0
ɾ	r	0.406
ɾ	e	3.768
ɾ	v	3.896
ɾ	o	4.833
ɾ	j	4.893
ɾ	-	5.676
ɾ	l	5.935
ɾ_a	a	0.0
ɾ_ˈa	ˈa_v	0.0
ɾ_ˈɔ	j_ˈo	0.0
ʃ	s	0.0
ʒ	z	0.544
ʒ	-	1.671
ʤ	ð	0.879
ʤ	-	1.132
ʦ	θ	0.574
ʦ	-	1.608
ʧ	θ	0.0
ˈa	ˈa	0.303
ˈa	-	2.399
ˈa_i	ˈa_r	0.0
ˈe	ˈɛ	0.476
ˈe	ˈe	1.83
ˈi	ˈi	0.599
ˈi	ˈe	1.558
ˈo	ˈo	0.616
ˈo	-	2.485
ˈo	ˈɔ	2.567
ˈu	ˈo	1.066
ˈu	ˈu	1.318
ˈu	ˈɔ	3.045
ˈu_ɾ	ˈu_r	0.0
ˈɔ	ˈo	0.657
ˈɔ	ˈɔ	1.78
ˈɔ	r	3.744
ˈɛ	ˈe	0.907
ˈɛ	ˈɛ	1.659
ˈɛ	j_ˈe	2.736
β	-	0.804
β	r	1.227
