Phone1	Phone2	PMI
j_u	w_ə	8.183
k	k	7.465
pʰ	pʰ͡x	7.374
m	m	7.357
t	t	7.326
y	y	7.219
ɕ	ɕ	7.195
a_⁴²	a_¹¹	7.166
z̩	z̩	7.024
p	p	7.024
o	ɤ	6.935
ʨ	ʨ	6.849
kʰ	kʰ͡x	6.761
ʨʰ	ʨʰ	6.71
ʦ	ʦ	6.562
f	f	6.562
l	l	6.505
ʦʰ	ʦʰ	6.377
s	s	6.173
ɔ	ɒ̃	5.994
<#_u	<#_v_ə̃	5.962
<#_u	ə̃	5.941
tʰ	tʰ͡x	5.937
nʲ	n	5.863
j_²¹³	j_⁴⁵	5.634
tʰ	t	5.556
u	ũ	5.479
i	ĩ	5.181
ʔ	ʔ	5.144
i	i	5.123
a_ŋ	ə̃_ŋ	4.894
ɵ	ɻ	4.839
²	⁵⁴	4.823
<#_ŋ	<#_n	4.798
ɥ	ɥ	4.76
nʲ	ʐ	4.707
ɵ	æ̃	4.643
j	j	4.579
j_⁴²	j_¹¹	4.541
t̚	ʔ	4.455
w	w	4.332
ɛ	e	4.309
<#_ɵ	ɻ	4.281
<#_ŋ	<#_ɣ	4.271
f	x	4.25
a	a	4.239
⁵	²	4.221
²¹³	⁵³	4.198
ɨ	ə	4.197
<#_ŋ	n	3.943
ŋ	ŋ	3.811
ɛ	ə	3.693
ɵ_n	w_æ̃	3.642
<#_ɵ	<#_ə_ɻ	3.632
h	x	3.579
n	ŋ	3.483
¹¹	⁴⁵	3.453
<#_ŋ	ɣ	3.417
a	æ̃	3.41
ɵ	ə	3.351
u	<#_v_ə̃	3.345
u	ə̃	3.324
ŋ	ɣ	3.139
<#_ɵ	ə	3.135
ɛ	a	3.056
ɛ_n	e	2.978
ŋ	<#_n	2.954
ɨ	ə̃	2.905
ɨ_j	e_j	2.889
j_ɛ	j_a	2.878
f	x_w	2.794
u	w_ə	2.778
ŋ	<#_ɣ	2.739
n	æ̃	2.735
i	j_ə	2.703
³⁵	⁴⁵	2.684
u	ə	2.618
i	ə	2.544
<#	<#	2.531
l	n	2.337
i	j	2.294
e	y	2.291
j_³⁵	j_¹¹	2.288
ɵ	<#_ə_ɻ	2.234
j	j_¹¹	2.198
<#_u	v	2.181
<#	<#_ɣ	2.161
a_n	æ̃	2.13
a	ɤ	2.119
ŋ	n	2.099
j	w_ə	2.085
u	w	2.059
⁴²	¹¹	1.956
²⁴	¹¹	1.956
ɵ	w_æ̃	1.949
²	²	1.824
h_ɛ	x_ə	1.777
ɵ_n	æ̃	1.776
w_²⁴	w_¹¹	1.76
³⁵	¹¹	1.663
<#	<#_x	1.65
²¹³	⁴⁵	1.642
a	a_¹¹	1.632
a	ə̃	1.631
j	w	1.603
ɔ	a	1.563
u	u	1.555
j	ə	1.555
ɨ	e	1.471
<#	ɣ	1.308
<#	ɻ	1.293
ɵ	w	1.275
ɵ	e	1.274
<#	v	1.249
a_ŋ	ə̃	1.239
a_⁴²	a	1.197
<#	<#_n	1.179
ɔ	w_a	1.105
ɔ	w	1.086
j_u	ə	1.051
j	j_⁴⁵	0.974
ɛ	j	0.9
ŋ	ə̃	0.846
#>	#>	0.843
<#	<#_v_ə̃	0.724
ɨ	j	0.719
ŋ	ɒ̃	0.705
<#	ə̃	0.703
j_u	w	0.7
j	e	0.638
ɵ	ə_ɻ	0.627
j_⁴²	j	0.514
j_²¹³	j	0.499
a_ŋ	ŋ	0.494
<#	x	0.367
ɛ	x_ə	0.35
²¹³	j_⁴⁵	0.337
j	a	0.337
<#	n	0.324
ɨ	e_j	0.287
j_²¹³	⁴⁵	0.272
ʨʰ_j	ʨʰ	0.157
ɛ	j_a	0.137
ŋ	ə̃_ŋ	0.123
n	e	0.102
#>	⁴⁵_#>	0.097
ɨ_j	e	0.073
j	j_a	-0.006
ɔ_ŋ	ɒ̃	-0.009
ɛ	j_ə	-0.044
⁴²	a_¹¹	-0.151
w	w_¹¹	-0.19
j	e_j	-0.258
w	v	-0.284
n	w_æ̃	-0.293
j_ɛ	j	-0.295
j_³⁵	j	-0.31
a	ə̃_ŋ	-0.314
#>	⁴⁵	-0.329
<#	<#_ə_ɻ	-0.384
ɨ_j	j	-0.391
h_ɛ	ə	-0.412
j_ɛ	a	-0.43
u	v	-0.436
ɵ_n	e	-0.48
w_²⁴	w	-0.489
h	x_ə	-0.542
⁴²	j_¹¹	-0.762
³⁵	j_¹¹	-0.794
<#	ə	-0.882
²⁴	w_¹¹	-0.907
ɵ_n	w	-1.038
<#_ŋ	<#	-1.069
<#_u	<#	-1.069
<#_ɵ	<#	-1.112
a	ŋ	-1.296
h_ɛ	x	-1.412
ɛ	x	-1.417
f	w	-1.496
a_⁴²	¹¹	-1.644
j_⁴²	¹¹	-1.69
w_²⁴	¹¹	-1.716
j_³⁵	¹¹	-1.716
j	ʨʰ	-1.914
n	w	-1.981
h	ə	-2.188
ɵ	<#	-2.511
u	<#	-3.686
ŋ	<#	-3.732
t̚	j_⁵³	-3.969
⁴²	j	-inf
⁴²	a	-inf
³⁵	j	-inf
²⁴	w	-inf
²¹³	j	-inf
w	¹¹	-inf
t̚	⁵³	-inf
t̚	j	-inf
j	⁴⁵	-inf
j	¹¹	-inf
a	¹¹	-inf
