Phone1	Phone2	Surprisal
a	-	0.0
b	b	0.059
b	bː	4.634
d	d	0.427
d	θ	2.174
d	dː	4.841
d_ə	r	0.0
f	f	0.0
h	h	0.0
i	iːy̯	0.0
j	ˈi	1.633
j	i	2.37
j	ɑ	2.37
j	ˈeːo̯	2.629
j	-	2.955
j_ˈoː	ˈeːo̯	0.0
k	k	0.747
k	ʧ	1.307
l	l	0.767
l	ɫ	1.535
l	ɫː	3.897
l_v	ɫ_f	0.0
m	m	0.095
m	mː	3.978
n	n	0.415
n	nː	3.496
n	-	3.596
n	n_e	3.67
n_t	n_t	0.0
p	p	0.326
p	pː	2.306
r	r	0.068
r	e_r	5.183
r	o_r	5.768
s	s	0.079
s	ʧ	4.228
s_k	ʃ	0.0
t	t	0.139
t	tː	3.79
t	-	5.654
t_ə	t	0.0
v	w	0.358
v	v	3.077
v	h_w	3.303
v_ˈoː	w_ˈɑː	0.0
w	-	0.0
x	x	2.24
x	j	2.276
x	ç	2.276
x	ɣ̊	2.843
x	ʤ	2.905
x	f	3.285
x_j	xː	0.0
z	-	0.818
z	z	1.209
ŋ	ŋ_ɡ	0.335
ŋ	ŋ	2.27
ə	ɑ_n	1.719
ə	e	1.773
ə	o	2.63
ə	-	3.563
ə	ɑ	3.77
ə	n	4.383
ə	r	5.198
ə	u	6.819
ə_n	n	0.0
ɣ	ɣ	0.423
ɣ	-	1.975
ɪ	i	0.737
ɪ	-	1.322
ˈa	ˈe	0.874
ˈa	-	1.138
ˈaː	-	0.419
ˈaː	ˈiy̯	1.99
ˈaːi̯	ˈæ_j	0.0
ˈeː	ˈɑː	1.052
ˈeː	ˈiːy̯	2.208
ˈeː	ˈe	3.106
ˈeː	-	3.191
ˈeː	ˈɑː_w	3.726
ˈeːu̯	ˈiy̯	0.0
ˈi	ˈiː	1.263
ˈi	ˈeː	1.903
ˈi	-	2.463
ˈi	ˈeːo̯	2.893
ˈiː	ˈeo̯	1.15
ˈiː	ˈi	1.601
ˈiː	ˈiː	2.186
ˈiː_d	ˈiː_d	0.0
ˈiː_n	ˈi_n	0.0
ˈiː_r	r	0.0
ˈiːu̯	ˈi	0.0
ˈoː	ˈæːɑ̯	1.084
ˈoː	-	1.44
ˈoː	ˈæɑ̯	2.645
ˈoːu̯	ˈoː	1.096
ˈoːu̯	ˈo	1.863
ˈoːu̯	ˈɑ	1.958
ˈu	ˈuː	0.0
ˈuː	ˈu	1.512
ˈuː	ˈuː	1.647
ˈuː	ˈyː	2.232
ˈuː	ˈoː_ð	3.093
ˈyː	ˈeːo̯	0.0
ˈøː	-	0.0
ˈœː	ˈy	0.0
ˈɔ	ˈu	1.75
ˈɔ	ˈɑ	1.75
ˈɔ	-	2.094
ˈɔ	ˈo	2.547
ˈɔː	ˈɑ	1.773
ˈɔː	-	2.321
ˈɔː	ˈo	2.357
ˈɔː	ˈe	3.09
ˈɔː	ˈæ	3.09
ˈɔː	ˈæɑ̯	3.693
ˈɔːɪ̯	ˈæː_j	0.0
ˈɛ	-	0.465
ˈɛ	ˈæ	2.442
ˈɛ	ˈɛ	3.45
ˈɛɪ̯	ˈeː	1.259
ˈɛɪ̯	ˈæː	2.459
ˈɛɪ̯	-	2.539
ˈɛɪ̯	ˈeːo̯	3.111
ˈɛɪ̯	r	3.151
ˈɛɪ̯_d	ˈæɑ̯	0.0
ˈɛː	ˈy	1.638
ˈɛː	-	1.86
ˈɛː	ˈi	2.288
ˈɛː	ˈæ	2.332
ˈɪ	ˈi	0.281
ˈɪ	-	2.499
ˈʊ	ˈu	0.886
ˈʊ	-	1.355
ˈʊ	ˈeːo̯	3.883
ˈʊ_k	kː	0.0
