Phone1	Phone2	Surprisal	OOV_Smoothed
a	ə	0.893	5.101
a	-	1.115	5.101
b̥	b	0.436	5.101
b̥	b̥	1.939	5.101
b̥͡v̥	p	0.0	5.101
d̥	d	1.259	5.101
d̥	d̥	1.397	5.101
d̥	t	2.496	5.101
d̥_ˈɪ	d_ˈɪ	0.0	5.101
f	f	0.0	5.101
f_n	f_ə	0.0	5.101
h	h	0.0	5.101
i	ɪ	0.0	5.101
j	j	0.0	5.101
l	l	0.0	5.101
m	m	0.181	5.101
m	ʋ_ə	3.087	5.101
n	n	0.562	5.101
n	ə	2.495	5.101
n	-	2.784	5.101
n_a	n_ə	0.0	5.101
r	ɾ	0.0	5.101
s	s	0.097	5.101
s	ʃ	3.939	5.101
s_n	s_ə	0.0	5.101
v	ʋ	0.0	5.101
x	x	0.348	5.101
x	ɡ̊	2.222	5.101
ç	ç	0.241	5.101
ç	ɡ̊	2.7	5.101
ŋ	ŋ	0.918	5.101
ŋ	j_ə	2.503	5.101
ŋ	ə	2.503	5.101
ŋ	ɣ_ə	3.087	5.101
ɐ	ɑ	0.278	5.101
ɐ	ɾ	3.322	5.101
ɐ	ɾ_ə	3.737	5.101
ɐ_#>	#>	0.0	5.101
ɐ_d̥	ɑ_d̥	0.0	5.101
ə	ə	0.0	5.101
ɡ̊	k	0.724	5.101
ɡ̊	ɡ	1.547	5.101
ɡ̊	ɡ̊	4.248	5.101
ɡ̊_n	k	0.0	5.101
ɾ	d	0.0	5.101
ʃ	ʃ	0.0	5.101
ʦ	ʦ	0.0	5.101
ˈa	ˈa	0.0	5.101
ˈa_ɐ	ˈaː	0.0	5.101
ˈaɪ̯	ˈaɪ̯	0.0	5.101
ˈaʊ̯	ˈaʊ̯	0.0	5.101
ˈaː	ˈeː	0.926	5.101
ˈaː	ˈɔː	1.441	5.101
ˈaː	ˈa	3.248	5.101
ˈaː_x	ˈeː_ç	0.0	5.101
ˈeː	ˈeː	0.652	5.101
ˈeː	ˈɛ	1.459	5.101
ˈiː	ˈiː	0.893	5.101
ˈiː	ˈeː	2.115	5.101
ˈiː	ˈɪ	2.115	5.101
ˈoː	ˈɔː	0.71	5.101
ˈoː	ˈoː	1.363	5.101
ˈuː	ˈuː	0.788	5.101
ˈuː	ˈoː	1.248	5.101
ˈɔ	ˈɔ	0.379	5.101
ˈɔ	ˈa	2.115	5.101
ˈɔ_ɐ	ˈaː	0.0	5.101
ˈɛ	ˈɛ	0.485	5.101
ˈɛ	ˈɛː	1.807	5.101
ˈɛː	ˈɛː	0.0	5.101
ˈɪ	ˈɪ	0.0	5.101
ˈʊ	ˈʊ	0.17	5.101
ˈʊ	ˈaː	3.17	5.101
β	-	1.0	5.101
β	ʋ	1.0	5.101
