Phone1	Phone2	Surprisal
a	ˈɑ	0.613
a	ɑ	1.53
b	b	0.0
b̥	b	0.0
c	t	0.0
d	d	0.0
d_l	l	0.0
d̥	d_ʊ	0.0
f	-	0.0
iː	ʊ	0.0
j	j	0.672
j	-	1.426
j_ɛ	ˈæ	0.0
j_ˈɛ	ˈæ	0.0
k	k	0.088
k	ʦ	4.074
l	l	0.0
l_ɛ	l	0.772
l_ɛ	l_ˈæ	1.27
l̩	l	0.0
m	m	0.0
m̩	m_ɪ	0.0
n	n	0.0
o	ɔ	0.0
p	p	0.0
r	r	0.0
r̝	r	0.17
r̝	rʲ	3.169
r̝̊	r	0.0
r̩	r_ʊ	0.0
s	s	0.137
s	s_ˈʊ	3.467
t	t	0.0
t_iː	t_ʊ	0.0
u	ɔ̃	0.0
v	v	0.0
v_j	v	0.0
x	x	0.0
z	z	0.0
z̥	-	0.0
ɛ	ɛ	1.354
ɛ	-	1.874
ɛ	ɛ̃	2.257
ɛ	ˈæ	2.978
ɛ_n	ɯ	0.0
ɛ_t	ʊ_t	0.0
ɛː	ɪ_j	0.0
ɟ	d	0.0
ɦ	ɡ	0.138
ɦ	-	3.452
ɪ	ˈi	0.755
ɪ	-	1.296
ɲ	-	0.0
ʃ	-	0.0
ʒ	ʒ	0.0
ʒ̊	ʒ	0.0
ʦ	ʦ	0.34
ʦ	ʃ	2.251
ʧ	ʧ	0.0
ˈa	ˈɑ	0.627
ˈa	ɑ	2.676
ˈa	ˈɛ̃	3.295
ˈa	ˈa	3.411
ˈaː	ˈɑ	0.604
ˈaː	-	1.547
ˈiː	ˈæ	1.283
ˈiː	ˈɯ	1.655
ˈiː	-	2.881
ˈiː	ˈi	2.881
ˈl̩	l_ˈɪ	0.0
ˈo	ɔ	0.994
ˈo	ˈɔ	1.007
ˈou̯	-	0.0
ˈr̩	r_ˈɪ	0.0
ˈu	ˈɔ̃	1.311
ˈu	ˈu	1.726
ˈu	ˈʊ	1.764
ˈuː	ˈɔ	0.186
ˈuː	u	3.046
ˈɛ	ˈɛ	2.052
ˈɛ	ɛ	2.111
ˈɛ	-	2.32
ˈɛ	ˈæ	3.241
ˈɛ	æ	3.247
ˈɛ	ˈɪ	3.695
ˈɛ	ˈɔ	4.693
ˈɛː	æ	1.0
ˈɛː	ˈæ	1.0
ˈɪ	ˈɯ	1.142
ˈɪ	ˈi	1.643
ˈɪ	i	2.142
