Phone1	Phone2	PMI
ˈo_d	ˈoː_t	11.555
ˈe_k	ˈɪ_kː	11.357
<#_o	<#_ɔ	11.317
<#_ˈo	<#_ˈɔ	11.26
ˈa_b	ˈa_p	10.571
<#_ˈa	<#_ˈa	9.949
<#_a	<#_a	9.94
ˈo_ɡ	ˈɔ_k	9.826
ɾ_ɐ	r_ãː	9.758
ʃ_t	s_t	9.743
<#_t	<#_t	9.616
d_ɐ	t_ãː	9.587
<#_b	<#_b	9.259
<#_ɡ	<#_ɡ	9.189
o	<#_ɔ	9.068
ʃ_#>	s_#>	9.016
j_ɾ	r_i	9.01
ɾ_u	r_ʊ̃ː	8.835
<#_d	<#_d	8.768
<#_n	<#_n	8.735
<#_l	<#_lʲ	8.513
b	<#_b	8.345
<#_l	<#_ɫ	8.281
n	<#_n	8.055
a	<#_a	7.981
<#_s	<#_s	7.954
ˈĩ_j̃	ˈiː_n	7.807
t	<#_t	7.702
d	<#_d	7.664
ˈo_b	ˈʊ_p	7.658
l	<#_lʲ	7.627
ɐ_ʃ	aː_s	7.558
<#_k	<#_k	7.547
ɡ	<#_ɡ	7.515
a_ɡ	a_k	7.512
ˈo	<#_ˈɔ	7.437
l	<#_ɫ	7.394
p_ˈɐ̃	p_ˈaː	7.212
b_ˈe	p_ˈɪ	7.15
w_s	ɫ_s	7.033
s	<#_s	6.908
k	<#_k	6.899
ʃ	s_#>	6.895
k_ɾ	k_r	6.857
<#_o	ɔ	6.763
ˈa_ɡ	ˈa_k	6.756
ɾ_ˈɐ̃	r_ˈaː	6.714
ɡ_ɐ	k_ãː	6.663
f	f	6.623
ˈu	ˈuː	6.582
o	ɔ	6.571
d_ˈa	t_ˈaː	6.571
ʃ_u	sː_ʊ̃ː	6.562
ʎ	lʲ	6.529
ˈa	<#_ˈa	6.476
<#_b	b	6.434
<#_ɡ	ɡ	6.414
ˈũ	ˈuː	6.309
ˈi	ˈi	6.263
<#_a	a	6.185
n	nː	6.148
w	ˈau̯	6.13
ẽ	ɪ	6.026
<#_ˈo	ˈɔ	5.936
<#_d	d	5.928
ɦ_n	r_n	5.828
ˈi	ˈiː	5.782
ˈĩ	ˈiː_n	5.733
ˈɛ	ˈɛ	5.707
m	m	5.7
l	lʲː	5.688
b	b	5.688
a	a	5.655
ˈe_k	kː	5.618
ɦ_m	r_m	5.582
ʎ	lʲ_i	5.542
<#_ˈa	ˈa	5.52
ˈĩ	ˈiː	5.493
k	kː	5.467
ˈẽ	ˈɛ	5.442
a	aː	5.367
ˈe	ˈeː	5.338
p	p	5.335
<#_l	lʲ	5.265
ˈẽ	ˈɛ_n	5.228
ˈɔ	ˈɔ	5.16
d	d	5.145
ˈe	ˈɪ	5.116
ˈɔ	ˈoː	5.064
h_k	r_k	5.058
ˈo	ˈau̯	5.038
ɡ	ɡ	4.999
<#_s	s	4.995
ˈo	ˈɔ	4.917
<#_t	t	4.885
ˈo_w	ˈau̯	4.873
ʃ_#>	s	4.863
ʤ	d	4.832
ˈa	ˈaː	4.798
t	t	4.733
<#_l	ɫ	4.706
ˈõ	ˈʊ	4.683
ˈõ	ˈɔ_n	4.628
ˈa	ˈa	4.593
ʎ	ʊ	4.588
<#_n	n	4.577
ˈu	ˈʊ	4.519
i	ɛ̃ː	4.485
<#_k	k	4.484
s	s	4.475
j_t	k_t	4.454
n	n	4.451
ʧ	t	4.431
ˈõ	ˈɔ	4.415
z	s	4.403
d	ˈoː_t	4.396
l	lʲ	4.379
k	k	4.364
ˈɐ̃	ˈaː	4.326
n	r_n	4.294
w̃	n_ɛ̃ː	4.285
ɐ	ãː	4.239
ˈo	ˈoː	4.229
ˈo	ˈʊ	4.228
ˈo	ˈoː_t	4.225
ˈõ	ˈoː	4.178
j	r_i	4.116
ʃ	s	4.105
j̃	n_i	4.079
l	ɫ	4.074
ʒ	ɡ	4.051
ʎ	i	4.026
<#_ʃ	<#_p_ɫ	3.997
ˈe	ˈɪ_kː	3.992
ˈe_j	ˈeː_n	3.989
k	r_k	3.988
j_#>	ɛ̃ː_#>	3.96
u	ʊ̃ː	3.959
ʃ	sː	3.937
ɾ	r	3.93
v	b	3.903
s_e	s_eː	3.886
b	ˈa_p	3.839
m	r_m	3.809
e_ɡ	ɪ_k	3.799
b	p	3.787
f_ɾ	f_r	3.777
ˈu_ɾ	ˈuː_r	3.77
a_ɾ	aː_r	3.768
ɾ_ˈe	r_ˈɛ	3.746
#>	s_#>	3.746
k	ˈɪ_kː	3.721
p_ˈa	p_ˈa	3.706
ɾ	r_i	3.692
ɾ	r_ãː	3.692
t	tː	3.674
o	oː	3.664
ˈe_j	ˈa_k	3.643
ˈɐ̃	ˈa	3.64
w	ɫ	3.616
e	eː	3.614
ˈɛ_ʃ	ˈɛ_s	3.609
l_ˈe	ɫ_ˈɛ	3.605
ɡ	k	3.581
w̃	ɛ̃ː	3.58
w̃	n_ʊ̃ː	3.548
z_ɐ	s_i	3.541
d	t	3.498
a_d	a_t	3.492
j̃	ˈiː_n	3.475
ˈũ	ˈuː_n	3.451
s_ˈɐ̃	s_ˈaː	3.422
i	ɛ̃	3.396
ɡ	ˈɔ_k	3.362
b_ˈɛ	f_oː	3.346
ˈe_k	ˈɪ	3.31
k_ˈɔ	k_ˈɔ	3.298
ˈi_ɡ	ˈiː_k	3.284
<#_h	<#_r	3.26
j̃	e	3.251
d	t_ãː	3.246
j̃	ˈiː	3.234
t	s_t	3.223
ˈɐ̃	ˈa_n	3.15
z_ɐ	s_ãː	3.119
ˈɐ̃	ˈoː	3.114
<#_ˈɐ̃	<#_ˈa	3.101
i	iː	3.092
ˈo	ˈɔ_k	3.078
ˈo_d	ˈoː	3.063
ˈɔ_j	ˈoː	3.04
k_ˈɐ̃	k_ˈa	3.033
ˈe	ˈɛ	3.014
j̃	i	3.004
k_u	k_ʊ̃ː	2.997
ˈa	ˈa_p	2.963
j	i	2.954
<#_o	<#_au̯	2.953
u	oː	2.952
ɾ_i	r_ɛ̃ː	2.929
<#_m	<#_m	2.926
ɦ_v	r_b	2.92
ˈõ	ˈʊ_n	2.909
ˈo	ˈɔ_n	2.905
e	ɪ	2.873
<#	<#	2.868
#>	#>	2.868
ˈe	ˈa_k	2.859
i_#>	r_#>	2.853
ɾ	r_ʊ̃ː	2.84
j_#>	ɛ̃ː	2.814
w̃	ʊ̃ː	2.8
j	ˈeː	2.795
s_ˈĩ	k_ɪ	2.794
ʃ	s_t	2.77
w̃	n	2.761
b	ˈʊ_p	2.74
e	ɛ	2.725
ʎ	ɫ	2.722
t	k_t	2.714
<#_ʤ	<#_d	2.703
j̃	n	2.694
j	k_ɛ̃ː	2.693
ʎ	ʊ_ɫ	2.649
w	ɫ_ɛ̃ː	2.648
j	ˈa_k	2.637
m	<#_m	2.61
s	t_i	2.607
j	ɛ̃ː	2.604
b_ɾ	p_ɛ	2.577
a	a_k	2.568
ˈe	ɛ	2.501
ʃ_u	sː	2.498
ʤ	<#_d	2.458
s	sː	2.444
ɐ	r_ãː	2.443
<#_v	<#_w	2.441
j	ˈoː	2.428
z_ˈe	k_ɛ	2.425
<#_ʃ	p	2.411
o	<#_au̯	2.386
<#_o	au̯	2.384
ˈo	ˈʊ_p	2.365
w	ɫ_s	2.361
ˈe	ˈeː_n	2.348
ɡ	a_k	2.348
ˈo_ɡ	ˈɔ	2.336
ˈĩ	n	2.319
ɐ_ʃ	aː	2.278
ˈe_j	ˈɛ_k	2.251
p	p_ˈaː	2.245
ˈɐ̃	p_ˈaː	2.181
j	ˈeː_n	2.177
ʤ	t	2.176
s	ɫ_s	2.172
õ	ɔ	2.148
b	p_ɛ	2.148
ɦ_m	m	2.1
ʃ	aː_s	2.069
b	p_ˈɪ	2.061
j_ɾ	i	2.056
ˈĩ_j̃	ˈiː	2.054
w	ɛ̃ː	2.032
ɡ	k_ãː	2.02
ɐ	aː	2.014
u	ʊ	1.993
w̃	n_a	1.929
ˈɐ̃	<#_ˈa	1.927
ˈa_b	ˈa	1.92
ɡ	ɡʷ	1.905
ʒ	j	1.891
ˈe	p_ˈɪ	1.878
k	k_r	1.875
ˈe	ˈɛ_k	1.86
<#_m	m	1.857
ˈẽ	n	1.856
v	r_b	1.85
ʃ	k_ɛ̃ː	1.848
ˈɐ̃	r_ˈaː	1.847
<#	<#_ɔ	1.828
<#	<#_r	1.828
<#	<#_lʲ	1.828
<#	<#_b	1.828
i	ɪ	1.822
o	au̯	1.817
j	ɛ̃ː_#>	1.81
<#	<#_n	1.795
<#_ʃ	ɫ	1.788
b_ˈe	ˈɪ	1.782
<#	<#_t	1.772
ʒ	d	1.751
ʒ	d_i	1.732
<#_ʤ	d	1.722
ˈũ	ˈʊ	1.72
ɡ	ˈa_k	1.718
w̃	a	1.701
<#	<#_ɫ	1.695
ʃ	<#_p_ɫ	1.681
j	ˈɛ_k	1.68
j	ˈau̯	1.68
w_#>	ɫ_ɛ̃ː_#>	1.665
z	s_i	1.664
ɾ	k_r	1.655
ɡ	kʷ	1.654
v	<#_w	1.646
ˈa_b	p	1.633
a	ˈa	1.612
ˈe	ˈa	1.609
ˈo_b	ˈʊ	1.607
u	r_ʊ̃ː	1.598
<#_ˈɐ̃	ˈa	1.592
<#	<#_d	1.541
j	d_i	1.536
ɾ	r_ˈaː	1.51
ˈa	ˈa_r	1.508
i	r_#>	1.505
<#	<#_a	1.505
ˈe_j	ˈeː	1.501
ˈɛ	rː	1.497
ɐ	aː_s	1.463
ˈĩ	ɪ	1.439
<#	<#_ˈɔ	1.438
d	t_ˈaː	1.423
ˈõ	n	1.404
z	s_ãː	1.401
j	ˈa	1.387
ɐ	a	1.38
<#	<#_s	1.356
ˈɛ	oː	1.351
v	w	1.342
a_ɡ	a	1.333
ˈa	ɫ_ˈaː	1.325
j	ˈɛ	1.321
t	s	1.318
ɐ	t_ãː	1.293
ʃ_t	t	1.285
j_t	t	1.285
ˈɛ	ˈɪ	1.269
ʃ_t	s	1.263
ʃ	sː_ʊ̃ː	1.255
j_ʃ	k_ɛ̃ː	1.247
#>	ɛ̃ː_#>	1.216
ˈɔ	ˈʊ	1.204
ˈo_d	t	1.191
d_ɐ	t	1.191
w_#>	ɫ	1.182
<#	<#_ˈa	1.181
ˈa	ˈa_k	1.175
<#	<#_ɡ	1.142
<#	<#_k	1.14
d_ˈa	ˈaː	1.132
w_#>	ɛ̃ː	1.115
ˈu	ˈuː_r	1.113
ˈu	ˈuː_k	1.113
w	ʊ	1.102
ˈĩ	k_ɪ	1.068
ẽ	ɛ_n	1.044
ˈɐ̃	ŋ	1.043
ɐ	ae̯	1.022
ɦ_v	b	0.999
ˈa	t_ˈaː	0.992
s_e	eː	0.98
ɦ_n	n	0.977
ˈɔ	ˈoː_d	0.951
ẽ	ɛ	0.937
ˈɛ	ˈɛ_rː	0.926
ʃ	k_ɫ	0.924
ˈɐ̃	ˈaː_n	0.903
ˈa_ɡ	ˈa	0.899
ɡ_w	kʷ	0.888
h_k	k	0.884
s	k_ɪ	0.866
ɾ	ɔ_r	0.826
ˈo_j	ˈau̯	0.81
e	s_eː	0.803
ˈo_ɡ	k	0.793
e	ɪ_k	0.793
f	f_r	0.788
ˈɛ	f_oː	0.787
a	aː_r	0.778
ɾ_ɐ	ãː	0.776
d_ɐ	ãː	0.776
j_ʃ	ɛ̃ː	0.77
ɾ_ˈɐ̃	ˈaː	0.764
p_ˈɐ̃	ˈaː	0.764
ɐ_ʃ	ae̯	0.746
s	t	0.741
ɦ_d	r_d	0.738
p_ˈɐ̃	p	0.734
w	ɫ_ɛ̃ː_#>	0.73
ɾ	ɔ	0.724
ʃ	k	0.722
ˈe	ˈiː	0.708
<#	<#_w	0.707
<#_v	w	0.697
ˈo_b	p	0.694
ʃ	t	0.691
t	k	0.667
d	r_d	0.663
b_ˈe	p	0.655
ˈi	ˈiː_r	0.641
ˈɛ	ˈɛ_s	0.626
h	<#_r	0.619
d	ɪ_t	0.611
ɡ	ɪ_k	0.593
ʧ	r_t	0.592
ˈi	ˈiː_w	0.584
ˈe	r_ˈɛ	0.578
j̃	ɛ̃ː	0.565
ˈe	ˈɪ_k	0.564
b	f	0.563
ˈi	w	0.556
a_ɾ	aː	0.539
w_s	s	0.526
i_#>	r	0.522
ˈe_h	ɛ	0.511
ɾ_u	ʊ̃ː	0.503
ˈi	ˈiː_k	0.5
ɐ	k_ãː	0.494
ˈũ	n	0.486
ˈe	r_ɛ	0.485
s	s_eː	0.485
z_ɐ	s	0.476
ˈɛ_h	rː	0.466
ɐ	i	0.449
u	ʊ_ɫ	0.444
ˈe	k_ɛ	0.443
a	a_t	0.437
ɾ	i	0.432
#>	ɛ̃_#>	0.431
ɐ_ʃ	s	0.422
p	p_ˈa	0.42
#>	ʊ̃ː_#>	0.41
ɾ	f_r	0.401
ˈõ	ˈoː_n	0.393
d_ˈa	t	0.386
ɾ	r_ˈɛ	0.383
ɾ	ɛ_r	0.382
ˈu_ɾ	ˈuː	0.379
ʃ	p	0.379
ˈe	ɫ_ˈɛ	0.368
ɾ	ˈuː_r	0.367
ɾ	aː_r	0.367
ɾ_ɐ	r	0.356
ɾ_u	r	0.356
j_ɾ	r	0.356
ɐ	ɫ_ãː	0.355
z	k	0.353
ʎ	k_ʊ	0.351
#>	r_#>	0.343
u	sː_ʊ̃ː	0.339
b	f_oː	0.332
ʃ	f	0.33
b_ˈɛ	oː	0.32
ˈɔ	ˈɔ_r	0.31
ˈɐ̃	ˈa_ŋ	0.31
ˈɛ_h	ˈɛ_rː	0.304
ɾ	aː	0.297
l	ɫ_ˈɛ	0.286
d	a_t	0.277
ˈɔ	k_ˈɔ	0.269
ɡ	ˈiː_k	0.26
s	k	0.25
ˈɐ̃	s_ˈaː	0.248
ˈe_j	ˈa	0.244
ˈe	r	0.233
ˈa	p_ˈa	0.23
<#	<#_h	0.225
e_ɡ	ɪ	0.224
ˈe_j	ˈɛ	0.221
ʃ	ˈɛ_s	0.219
s	s_ˈaː	0.213
ʒ	ŋ	0.208
s	k_ɛ	0.2
ˈa	ˈaː_r	0.184
v	b_ɛ	0.172
k_ɾ	k	0.162
#>	ɛ_#>	0.16
f_ɾ	f	0.126
ˈe	ˈiː_r	0.123
w	kʷ	0.121
a_ɡ	k	0.118
ɐ	i_a	0.115
ʃ	ɫ	0.111
ʒ	ŋ_ɡ	0.104
ʃ	f_ɫ	0.099
ˈa_ɡ	k	0.091
ɡ_ɐ	k	0.091
ɡ_ɐ	ãː	0.07
j̃	n_ɛ̃ː	0.06
a_d	a	0.056
l	ʊ	0.054
ˈɐ̃	n	0.043
s_ˈĩ	ɪ	0.041
ɾ	ãː	0.035
ɾ	ˈuː	0.03
ˈi_ɡ	ˈiː	0.008
ɦ	r_n	0.007
ˈi_h	ˈiː	-0.004
ˈɔ_h	ˈɔ	-0.01
ˈɛ_h	ˈɛ	-0.012
ˈi_h	ˈiː_r	-0.014
j̃	n_e	-0.015
t	ŋ	-0.017
ˈo_h	ˈɔ	-0.023
ˈɐ̃	k_ˈa	-0.024
ẽ	n	-0.025
l_ˈe	ˈɛ	-0.026
ˈa	ɫ	-0.029
k_ˈɔ	ˈɔ	-0.034
ɾ	ˈaː	-0.037
ɦ_d	d	-0.04
t	ŋ_k	-0.063
z	k_ɛ	-0.074
j_t	k	-0.076
l	ˈoː	-0.077
u	ʊ_s	-0.081
ˈo	ˈɔ_r	-0.088
w_s	ɫ	-0.088
u	ɫ_ʊ̃ː	-0.092
j̃	ɡ_n	-0.1
ʃ_u	ʊ̃ː	-0.102
k	k_ˈɔ	-0.105
k	k_ˈa	-0.105
ˈɛ_ʃ	ˈɛ	-0.12
z_ɐ	i	-0.121
ɾ_ˈe	ˈɛ	-0.134
k	k_ʊ̃ː	-0.138
#>	ɛ̃	-0.139
ɐ	s_i	-0.147
p_ˈa	ˈa	-0.158
ˈe	ɛ_r	-0.181
l	ˈɛ	-0.187
ɾ_ˈɐ̃	r	-0.191
k_ɾ	r	-0.191
ɾ	r_ɛ̃ː	-0.202
ʒ	ɡ_ɛ	-0.205
ʎ	k	-0.206
<#	<#_m	-0.211
ɦ	r_m	-0.239
p_ˈa	p	-0.239
h_ʧ	r_t	-0.252
#>	ɛ̃ː	-0.254
i	r_ɛ̃ː	-0.256
ɾ	ɛ	-0.266
b_ˈɛ	f	-0.284
ɾ	ʊ̃ː	-0.294
b_ɾ	p	-0.295
ˈe	ɫ	-0.297
s_ˈɐ̃	ˈaː	-0.305
ʃ	p_ɫ	-0.315
s_ˈɐ̃	s	-0.33
ˈu	r	-0.331
s_e	s	-0.331
ɾ	ˈɛ	-0.338
l_ˈe	ɫ	-0.345
ˈa	r	-0.352
ˈɔ_h	ˈɔ_r	-0.356
ˈo_h	ˈɔ_r	-0.369
l	ʊ_ɫ	-0.372
l	m_ˈoː	-0.373
ˈi	r	-0.404
#>	s	-0.408
ɾ_i	ɛ̃ː	-0.411
ˈɔ	r	-0.413
<#	<#_au̯	-0.413
l	m	-0.414
ˈɛ_ʃ	s	-0.417
k_ˈɐ̃	ˈa	-0.423
a_d	t	-0.425
z_ˈe	ɛ	-0.431
j	r	-0.436
k_u	k	-0.478
ˈe_h	r_ɛ	-0.485
ɐ	ɫ	-0.486
ɐ	s_ãː	-0.527
ˈi_ɡ	k	-0.528
e_ɡ	k	-0.528
k_ˈɔ	k	-0.534
k_ˈɐ̃	k	-0.534
a	r	-0.558
ɾ	ɛ̃ː	-0.584
ʧ	r	-0.609
ɾ	f	-0.638
h_ʧ	t	-0.641
z_ɐ	ãː	-0.663
n	r	-0.673
ɦ_n	r	-0.689
j_ʃ	k	-0.693
ˈĩ_j̃	n	-0.711
ɾ_i	r	-0.719
f_ɾ	r	-0.719
ɾ_ˈe	r	-0.723
u	t_ʊ̃ː	-0.723
ʃ_#>	#>	-0.732
<#_ˈo	<#	-0.732
<#_ˈa	<#	-0.732
<#_ɡ	<#	-0.732
<#_t	<#	-0.732
<#_s	<#	-0.732
<#_o	<#	-0.732
<#_n	<#	-0.732
<#_l	<#	-0.732
<#_k	<#	-0.732
<#_h	<#	-0.732
<#_d	<#	-0.732
<#_b	<#	-0.732
<#_a	<#	-0.732
k_u	ʊ̃ː	-0.736
ˈu_ɾ	r	-0.742
a_ɾ	r	-0.742
#>	ãː_#>	-0.778
ɾ	p_ɛ	-0.782
ˈe	kː	-0.784
u	k_ʊ̃ː	-0.795
ˈo	r	-0.812
u	ɫ	-0.815
ɦ	r_b	-0.846
d	r	-0.873
j_#>	#>	-0.886
<#_ʃ	<#	-0.886
i_#>	#>	-0.889
<#_v	<#	-0.889
s	ɫ	-0.913
<#	h	-0.918
<#	au̯	-0.982
<#	b	-0.996
ˈɐ̃	r	-0.999
<#	w	-1.038
u_#>	#>	-1.043
<#_ˈɐ̃	<#	-1.043
<#_m	<#	-1.043
w_#>	#>	-1.046
<#_ʤ	<#	-1.046
#>	ɫ_ɛ̃ː_#>	-1.054
i	r	-1.071
f	r	-1.097
ɦ_m	r	-1.12
ˈe_h	r	-1.203
b_ɾ	ɛ	-1.228
ɾ	p	-1.259
<#	m	-1.28
ʤ	<#	-1.291
<#	d	-1.3
<#	<#_p_ɫ	-1.301
#>	ʊ̃ː	-1.306
u	r	-1.335
m	r	-1.343
m	<#	-1.359
ɐ	r	-1.367
k	<#	-1.379
s_ˈĩ	k	-1.41
n	<#	-1.411
<#	lʲ	-1.42
z_ˈe	k	-1.452
ɦ	r	-1.482
ˈi_h	r	-1.492
ˈɔ_h	r	-1.513
ˈo_h	r	-1.526
z	i	-1.529
#>	ɫ	-1.537
#>	ɛ	-1.577
j	k	-1.587
<#	s	-1.603
l	<#	-1.618
<#	ɡ	-1.633
b	<#	-1.646
ɦ_d	r	-1.659
<#	ɫ	-1.665
v	<#	-1.684
v	r	-1.715
j	n	-1.715
j̃	ɡ	-1.745
ɾ	k	-1.751
s	<#	-1.778
ɡ	ɪ	-1.819
h	rː	-1.828
d	<#	-1.836
ɦ_v	r	-1.851
h_ʧ	r	-1.886
ʃ	ae̯	-1.892
ɡ	ˈiː	-1.915
k	r	-1.918
#>	ãː	-1.921
<#	k	-1.923
w	#>	-1.981
#>	r	-1.987
ˈe	n	-2.029
ɦ	r_d	-2.036
h	ɛ	-2.046
z	ãː	-2.158
b	oː	-2.21
ˈɐ̃	<#	-2.218
<#	a	-2.25
<#_h	r	-2.252
<#	n	-2.363
s	eː	-2.389
h_k	r	-2.403
ɡ	<#	-2.406
z	ɛ	-2.427
j	k_t	-2.427
ʒ	i	-2.461
ˈi	k	-2.49
ɡ	a	-2.499
h	r	-2.543
ˈu	k	-2.582
ˈĩ	k	-2.599
ʒ	ɛ	-2.619
u	#>	-2.622
ɡ	ˈɔ	-2.628
b	ˈʊ	-2.634
t	<#	-2.646
a	<#	-2.69
<#	ɔ	-2.725
ˈɛ	f	-2.757
k	ˈɪ	-2.81
h	ˈɔ	-2.827
ɡ	ˈa	-2.837
ʃ	#>	-2.853
<#	p	-2.887
h	ˈiː	-2.92
ɦ	b	-2.951
e	k	-2.956
k	ˈɔ	-2.96
<#	t	-2.96
o	<#	-2.98
h	r_k	-2.981
k	ˈa	-2.985
ˈo	n	-3.023
ɦ	d	-3.031
j	#>	-3.037
h	ˈɛ	-3.076
ˈɔ	k	-3.085
v	ɛ	-3.126
ʃ	aː	-3.141
ˈe_j	n	-3.15
h	ˈɛ_rː	-3.169
ʃ	<#	-3.203
<#	ˈa	-3.248
h	ɛ̃ː	-3.26
ˈɛ	s	-3.35
h	ˈiː_r	-3.352
e	s	-3.362
h	<#	-3.373
ˈɐ̃	k	-3.389
k	ʊ̃ː	-3.4
h	r_ɛ	-3.45
ʃ	ˈɛ	-3.46
s	ˈaː	-3.483
u	k	-3.523
h	r_t	-3.547
h	ˈɔ_r	-3.551
i	#>	-3.57
ɡ	ãː	-3.674
<#	r	-3.684
h	r_ɛ̃ː	-3.704
ˈɐ̃	s	-3.796
s	ɪ	-3.796
w	s	-3.81
u	sː	-3.826
<#	ˈɔ	-3.886
a	k	-3.988
u	s	-4.159
ˈa	<#	-4.206
ˈe	k	-4.282
ˈo	<#	-4.556
ˈo	p	-4.574
ʃ	ɛ̃ː	-4.638
ˈɐ̃	p	-4.642
d	ɪ	-4.665
ˈa	k	-4.683
ˈɔ	d	-4.741
s	i	-4.767
d	a	-4.84
s	ɛ	-4.958
ˈe_j	k	-4.995
ˈo	k	-5.128
ɐ	k	-5.38
b	ˈɪ	-5.672
j	d	-5.707
ʃ	ʊ̃ː	-5.837
ɦ	m	-5.999
d	ˈaː	-6.43
b	ɛ	-6.647
ɐ	s	-7.029
ɦ	n	-7.201
d	ˈoː	-7.407
b	ˈa	-7.817
d	ãː	-9.153
ˈe	p	-inf
ˈa	t	-inf
u	t	-inf
p	ˈaː	-inf
p	ˈa	-inf
h	t	-inf
a	t	-inf
