Phone1	Phone2	Surprisal
a	a	0.168
a	-	3.188
b	b̥	0.0
d	d̥	0.864
d	ð	1.15
d_a	ð_a	0.0
f	f	0.0
h	h	0.151
h	ç	3.329
j	j	1.526
j	ɟ̊	2.095
j	ç	2.277
j	l_j	2.897
j	ɡ̊	3.679
jː	j	0.0
k	k	0.488
k	c	1.802
kʰ	kʰ	0.696
kʰ	-	2.21
kʰ	cʰ	2.585
kː	ʰk	0.324
kː	ʰc	2.314
l	l	0.638
l	l̥	2.095
l	t͡l̥	3.02
lː	t͡l̥	0.0
m	m	0.0
mː	m	0.0
n	n	0.611
n	n̥	2.914
n	-	3.01
n	t͡n̥	3.497
nː	nː	0.375
nː	-	2.127
p	p	0.0
pʰ	pʰ	0.0
pː	ʰp	0.0
r	r	0.828
r	r̥	1.261
r	ð_ɪ	5.682
r_a	r_a	0.0
rː	r̥	0.0
s	s	0.0
sː	sː	0.0
t	t	0.0
tʰ	θ	0.815
tʰ	tʰ	1.212
tː	ʰt	0.889
tː	t	1.12
tː_ɛ	ʰt͡n̥	0.0
v	v	0.171
v	kʰ_v	3.864
v	f	4.53
ŋ	ŋ_ɡ̊	0.0
ŋː	ŋ	0.0
ɔ	aːu̯	0.0
ɕ	cʰ	0.303
ɕ	θ	2.401
ɖ	r_ð	0.0
ɛ	ɪ	1.175
ɛ	ʏ	1.51
ɛ	-	3.216
ɛ	ɡ̊_ʏ	3.347
ɡ	ɣ	0.681
ɡ	ɡ̊	2.251
ɡ	-	2.589
ɡ_a	a	0.0
ɡ_ɛ	ɡ̊	0.0
ɡː	ɡ̊ː	0.747
ɡː	ɟ̊ː	1.307
ɧ	s_c	1.046
ɧ	s_j	1.821
ɧ	s	2.105
ɪ	ɛ	0.931
ɪ	i	1.073
ɳ	t͡n̥	0.0
ɵ	ɑu̯	0.0
ʂ	r̥_s	0.0
ʈ	t_ɪ	0.0
ʈː	r̥_t	0.0
ʊ	j_ʏ	0.0
ˈa	ˈa	0.683
ˈa	ˈœ	2.437
ˈa	-	3.097
ˈa	ˈɑu̯	3.725
ˈeː	-	1.125
ˈeː	ˈɛːi̯	1.314
ˈeː	ˈɪː	2.845
ˈiː	ˈiː	0.0
ˈoː	ˈɑːu̯	1.321
ˈoː	-	2.146
ˈoː	ˈaːu̯	2.38
ˈoː	ˈɔː	2.703
ˈoː	u	5.152
ˈuː	ˈoːu̯	0.538
ˈuː	ˈɔ_r	2.316
ˈuː	ˈiː_r̥	3.176
ˈyː	-	0.687
ˈyː	j_ˈoːu̯	1.401
ˈæː	-	0.832
ˈæː	ˈɛː	1.19
ˈøː	ˈœːy̯	1.178
ˈøː	ˈaːi̯	1.839
ˈøː	-	1.845
ˈœ	-	0.189
ˈœ	j	3.029
ˈœː	ˈɛːi̯	0.0
ˈɑː	ˈaː	0.765
ˈɑː	-	2.252
ˈɑː	ˈa_r	2.309
ˈɔ	-	0.835
ˈɔ	ˈɔ	1.697
ˈɔ	ˈou̯	2.933
ˈɛ	ˈɛ	1.56
ˈɛ	-	2.342
ˈɛ	ˈɪː	2.754
ˈɛ	ˈai̯	3.548
ˈɛ	ˈau̯	3.557
ˈɛ	ˈɛi̯	3.56
ˈɛ	j_ˈɛ	4.056
ˈɛː	-	0.791
ˈɛː	ˈɛː	1.245
ˈɪ	ˈɪ	1.281
ˈɪ	-	1.63
ˈɪ	ˈi	1.914
ˈɵ	ˈʏ	0.757
ˈɵ	-	2.882
ˈɵ	ˈɔ	3.254
ˈɵ	ˈu	3.274
ˈɵ	ɲ	3.96
ˈʉː	ˈuː	0.725
ˈʉː	ˈoːu̯	2.03
ˈʉː	ˈʏː	3.42
ˈʉː	ˈœː	4.141
ˈʊ	-	0.737
ˈʊ	ˈu	1.322
ˈʏ	ˈɪ	0.598
ˈʏ	-	1.56
