Phone1	Phone2	Surprisal
a	-	1.286
a	o	2.484
a	r	2.539
a	a	2.936
a	ɔ	3.205
a_́	o	0.817
a_́	a	1.209
ai̯	ɛ	0.0
au̯	u	0.0
aː	a	0.0
b	b	0.0
d	d	1.041
d	d̥	1.387
d	ɟ	2.924
e	ɛ	0.0
e_s	i	0.0
ei̯	i	0.0
eː	ɛ	0.0
eː_ˀ	e	0.0
i	-	0.638
i	ɛ	2.29
i	o	2.71
i_r	r̩	0.0
iː	i	0.0
j	-	0.0
k	k	1.136
k	ʧ	2.37
k	ʦ	2.653
k	-	2.872
k	ʃ	4.164
k_a	k	0.0
l	ɫ	0.307
l	l	2.381
l_a	ɫ	0.0
m	m	0.0
m_b	b̥	0.0
m_t	t	0.0
n	n	0.834
n	-	1.851
n	t	2.629
n_a	n	0.0
n_s	s	0.0
n_t	t	0.0
o	-	0.0
oː	a	0.0
p	p	0.544
p	-	1.67
r	r	0.649
r	r̩	2.725
r	a	2.786
r	ɾ	3.919
r_a	r	0.0
s	s	1.107
s	f	1.803
s	-	2.005
sʲ	s	0.0
t	t	0.857
t	-	1.412
t	c	3.794
t_a	t	0.0
u	-	0.0
u_́	o	0.0
uː_́ˀ	i	0.0
w	v	0.198
w	a_v	2.965
w_a	f	0.0
z	z	0.0
zʲ	z	0.302
zʲ	ʣ	3.15
zʲ	z̥	3.714
ŋ	-	0.0
ɛ	ɛ	0.0
ɡ	ɡ	0.382
ɡ	ʒ	2.103
ɡ_a	ɡ̊	0.0
ɡ_j	ʒ̊	0.0
ʃ	v	0.0
ʃ_a	f	0.0
ʃ_u	x	0.0
ˀ	-	0.0
́	-	0.0
́ˀ	-	0.0
