Phone1	Phone2	Surprisal
a	a	0.125
a	ɛ	3.588
b	b	0.0
bʲ	b	0.0
b̥	b̥	0.0
d	d	0.0
d_w	ɫ	0.0
d̥	d̥	0.0
e	ɛ	0.26
e	-	2.601
e_ʀ	r̩	0.0
i	i	0.434
i	-	1.946
j	j	0.0
j_ɛ	ɛ	0.0
k	k	0.0
kʲ_i	o_k	0.0
l	l	0.579
l	ɫ	1.596
m	m	0.0
mʲ	m	0.0
n	n	0.0
o	o	0.743
o	ɔ	2.266
o	a	2.36
p	p	0.0
pʲ	p	0.0
s	s	0.0
s_a	s_ɛ	0.0
t	t	0.0
t_ɔ	t_o	0.0
u	u	0.93
u	a	1.431
u	v	3.264
w	ɫ	0.283
w	v	2.488
w_a	v_a	0.0
w_ɔ	ɫ_a	0.0
w_ɪ	f	0.0
x	v	1.411
x	-	1.58
x	f	1.789
x_ʨ	k_t	0.0
xʲ_i	x	0.0
z	z	0.0
z̥	z̥	0.0
ɔ	o	0.623
ɔ	ɛ	2.085
ɔ	ɔ	3.122
ɔ_d	o_d	0.0
ɔ_m	u_m	0.0
ɔ_ʀ	r̩	0.0
ɛ	ɛ	0.192
ɛ	-	3.004
ɥ	v	0.0
ɦ	ɡ	0.0
ɪ	i	0.582
ɪ	ɛ	1.59
ɲ	n	0.109
ɲ	ɲ	3.786
ʀ	r	0.0
ʀ_ɔ	r_a	0.0
ʀ_ɪ	a_r	0.0
ʀʲ	r	0.495
ʀʲ	r̩	2.333
ʀʲ	ɾ	3.438
ʃ	ʃ	0.0
ʃ_i	r_i	0.0
ʒ	ʒ	0.0
ʥ	d	0.184
ʥ	ɟ	3.062
ʥ_e	d_ɛ	0.0
ʦ	ʦ	0.291
ʦ	c	2.455
ʧ	ʧ	0.0
ʨ	t	0.651
ʨ	ɛ	2.183
ʨ	-	2.804
ʨ_ɛ	t_ɛ	0.0
