Phone1	PhonEnv	Phone2	Surprisal
a	<|S|	a	0.302
a	<|S|	e	3.728
a	<|S|	ɔ	4.143
a	<|S|	ɛ	4.143
a	<|S|#	a	0.07
a	<|S|>	a	0.615
a	<|S|>	e	2.848
a	<|S|>	ɔ	3.263
a	<|S|>	ɛ	3.263
a	<|S|>_N	a	0.055
a	<|S|>_R	ɔ	1.282
a	<|S|>_R	a	1.465
a	<|S|>_R	e	2.217
a	<|S|N	a	0.07
a	<|S|R	a	1.357
a	<|S|R	ɔ	1.362
a	<|S|R	e	2.277
a	F_<|S|	a	0.317
a	F_<|S|	ɛ	2.607
a	F_<|S|#	a	0.055
a	F_<|S|>	a	0.392
a	F_<|S|>	ɛ	2.242
a	F|S|	a	0.315
a	F|S|	ɛ	2.716
a	F|S|#	a	0.07
a	F|S|>	a	0.386
a	F|S|>	ɛ	2.31
a	|S|#	a	0.094
a	|S|>	a	0.577
a	|S|>	e	2.923
a	|S|>	ɔ	3.338
a	|S|>	ɛ	3.338
a	|S|>_N	a	0.07
a	|S|>_R	a	1.357
a	|S|>_R	ɔ	1.362
a	|S|>_R	e	2.277
a	|S|N	a	0.094
a	|S|R	a	1.194
a	|S|R	ɔ	1.506
a	|S|R	e	2.382
a_z	<|S|	e_z	0.0
a_z	<|S|<	e_z	0.0
a_z	<|S|<_F	e_z	0.0
a_z	<|S|F	e_z	0.0
a_z	F_<|S|	e_z	0.0
a_z	F_<|S|<	e_z	0.0
a_z	F|S|	e_z	0.0
a_z	F|S|<	e_z	0.0
a_z	|S|<	e_z	0.0
a_z	|S|<_F	e_z	0.0
a_z	|S|F	e_z	0.0
b	#|S|	b	0.0
b	#|S|<	b	0.0
b	#|S|<_R	b	0.0
b	#|S|=	b	0.0
b	#|S|=_R	b	0.0
b	#|S|R	b	0.0
b	>|S|	b	0.0
b	>|S|<	b	0.0
b	>|S|<_F	b	0.0
b	>|S|<_R	b	0.0
b	>|S|F	b	0.0
b	>|S|R	b	0.0
b	F_>|S|	b	0.0
b	F_>|S|<	b	0.0
b	F|S|	b	0.0
b	F|S|<	b	0.0
b	|S|<	b	0.0
b	|S|<_F	b	0.0
b	|S|<_R	b	0.0
b	|S|=	b	0.0
b	|S|=_R	b	0.0
b	|S|F	b	0.0
b	|S|R	b	0.0
bʲ	#|S|	bʲ	0.0
bʲ	#|S|<	bʲ	0.0
bʲ	#|S|<_F	bʲ	0.0
bʲ	#|S|F	bʲ	0.0
bʲ	>|S|	bʲ	0.0
bʲ	>|S|<	bʲ	0.0
bʲ	>|S|<_F	bʲ	0.0
bʲ	>|S|F	bʲ	0.0
bʲ	F_>|S|	bʲ	0.0
bʲ	F_>|S|<	bʲ	0.0
bʲ	F_>|S|<_F	bʲ	0.0
bʲ	F_>|S|F	bʲ	0.0
bʲ	F|S|	bʲ	0.0
bʲ	F|S|<	bʲ	0.0
bʲ	F|S|<_F	bʲ	0.0
bʲ	F|S|F	bʲ	0.0
bʲ	|S|<	bʲ	0.0
bʲ	|S|<_F	bʲ	0.0
bʲ	|S|F	bʲ	0.0
b̥	>|S|	b̥	0.0
b̥	>|S|#	b̥	0.0
b̥	F_>|S|	b̥	0.0
b̥	F_>|S|#	b̥	0.0
b̥	F|S|	b̥	0.0
b̥	F|S|#	b̥	0.0
b̥	|S|#	b̥	0.0
d	#|S|	d	0.0
d	#|S|<	d	0.0
d	#|S|<_F	d	0.0
d	#|S|=	d	0.0
d	#|S|=_R	d	0.0
d	#|S|F	d	0.0
d	#|S|R	d	0.0
d	>|S|	d	0.0
d	>|S|<	d	0.0
d	>|S|<_F	d	0.0
d	>|S|<_N	d	0.0
d	>|S|<_R	d	0.0
d	>|S|F	d	0.0
d	>|S|N	d	0.0
d	>|S|R	d	0.0
d	F_>|S|	d	0.0
d	F_>|S|<	d	0.0
