Phone1	Phone2	Surprisal
b	b	0.0
d	d	0.169
d	θ	3.174
d̥	θ	1.585
d̥	d_s	2.17
d̥	θ_s	2.17
d̥	d_u	3.17
d̥	θ_u	3.17
h	h	0.0
j	-	0.625
j	j	1.508
k	k	0.32
k	ɡ_s	2.331
l	l	0.401
l	lː	2.042
m	m	0.0
n	n	0.417
n	a_n	2.156
n	j_a	5.247
p	p	0.0
s	s	0.0
t	t	0.0
v	f	0.0
v̥	f_s	0.804
v̥	b	2.205
v̥	β	2.249
w	l	0.388
w	i	2.085
z̥	s	0.0
ç	x	0.0
ŋ	ŋ	0.0
ə	a	1.595
ə	oː	2.229
ə	s	2.229
ə	-	3.019
ə	ɡ_oː	3.99
ə	ɔː	4.99
ə	e	5.344
ə_l	l_s	0.0
ɦ	ɡ	0.76
ɦ	-	1.288
ɦ̥	x	1.0
ɦ̥	ɡ_s	1.0
ɾ	r	0.434
ɾ	a_r	3.347
ɾ	-	3.512
ɾ	a	3.758
ɾ_n	r_n	0.0
ʃ_h	s_k	0.0
ʋ	w	0.174
ʋ	ʍ	3.137
ˈeː	ˈɛː	1.074
ˈeː	-	1.93
ˈeː	ˈi	1.93
ˈeː_v	ˈi_β	0.0
ˈi	ˈiː	0.0
ˈiə̯	ˈiu̯	0.922
ˈiə̯	-	1.083
ˈoː	ˈɔː	0.802
ˈoː	ˈɔ	1.23
ˈu	ˈu	0.409
ˈu	ˈa_l	2.018
ˈuə̯	ˈoː	0.0
ˈyː	ˈuː	0.277
ˈyː	ɡʷː	2.516
ˈæ	ˈɛ	0.68
ˈæ	ˈi	1.412
ˈøː	ˈu	0.0
ˈœ	-	1.0
ˈœ	ˈu	1.0
ˈɑ	ˈa	0.0
ˈɒː	ˈa	0.607
ˈɒː	ˈeː	1.542
ˈɔ	ˈu	0.525
ˈɔ	-	1.714
ˈɛ	-	0.709
ˈɛ	ˈi	1.365
ˈɛː	ˈɛː	0.0
ˈɪ	ˈi	0.263
ˈɪ	-	2.584
