Phone1	Phone2	Surprisal	OOV_Smoothed
a	a	0.0	5.241
b	b	0.0	5.241
bʲ	bʲ	0.0	5.241
d	d	0.0	5.241
i	i	0.485	5.241
i	ɨ	1.807	5.241
j	j	0.0	5.241
k	k	0.0	5.241
kʲ	kʲ	0.0	5.241
l	l	0.0	5.241
m	m	0.0	5.241
mʲ	mʲ	0.0	5.241
n	n	0.0	5.241
p	p	0.0	5.241
p_<#	<#	0.0	5.241
pʲ	pʲ	0.0	5.241
s	s	0.0	5.241
t	t	0.0	5.241
w	w	0.16	5.241
w	-	3.248	5.241
x	k	0.515	5.241
x	x	1.737	5.241
xʲ	x	0.0	5.241
z	z	0.0	5.241
ɔ	ɔ	0.0	5.241
ɛ	e	0.807	5.241
ɛ	ɛ	1.222	5.241
ɥ	vʲ	0.0	5.241
ɦ	ɡ	0.0	5.241
ɪ	ɨ	0.0	5.241
ɲ	ɲ	0.0	5.241
ʀ	r	0.248	5.241
ʀ	ʂ	2.663	5.241
ʀʲ	rʲ	0.0	5.241
ʃ	ɕ	1.0	5.241
ʃ	ʂ	1.0	5.241
ʒ	ʐ	0.0	5.241
ʤ	ʑ	0.0	5.241
ʦ	ʦ	0.0	5.241
ʧ	ɕ	0.524	5.241
ʧ	ʨ	2.524	5.241
ʧ	ʦ	2.939	5.241
ˈa	ˈa	0.29	5.241
ˈa	ˈɪ	2.459	5.241
ˈe	ˈɪ	0.585	5.241
ˈe	ˈe	2.392	5.241
ˈe	ˈa	2.807	5.241
ˈi	ˈi	0.0	5.241
ˈo	ˈɔ	0.29	5.241
ˈo	ˈɛ	2.459	5.241
ˈu	ˈu	0.0	5.241
ˈɔ	ˈɔ	0.807	5.241
ˈɔ	ˈɛ	2.0	5.241
ˈɔ	ˈa	3.222	5.241
ˈɔ	ɨ	3.807	5.241
ˈɔ_w	w	0.0	5.241
ˈɛ	ˈe	1.459	5.241
ˈɛ	ˈɛ	1.874	5.241
ˈɛ	ɛ	2.459	5.241
ˈɛ	ˈɪ	2.459	5.241
ˈɪ	ˈɨ	0.0	5.241
β	v	0.263	5.241
β	ˈɔ	2.585	5.241
β_<#	<#	0.0	5.241
