Phone1	Phone2	PMI
pʰ	pʰ	9.997
ɪ	e	9.948
d_r	d_r	9.322
ˈae̯_v̥	ˈi_f	9.165
ˈɔʏ̯_n	ˈi_n	9.024
æ_n	r_n	8.144
tʰ	tʰ	7.362
x	x	7.311
p	p	7.143
kʰ	kʰ	6.852
l_ˈɪ	l_ˈɪ	6.791
ʃ_l	s_l	6.692
ɡ	ɡ	6.495
ŋ	ŋ	6.364
ˈʊ	ˈʌ	6.348
<#_ˈa	<#_ˈɛ	6.224
n_ˈɒː	n_ˈe	6.211
ˈiː	ˈaːɪ̯	6.111
k	k	6.105
b	b	6.079
h	h	6.063
<#_n	<#_n	5.934
w	w	5.858
ˈɛ	ˈɛ	5.826
ˈɪ_n	ˈɪ_n	5.812
m	m	5.81
d̥_#>	θ_#>	5.659
ˈuː	ˈu	5.653
ʃ	ʃ	5.644
r_ˈaʊ̯	r_ˈi	5.625
ç	x	5.613
ˈiː	ˈəi̯	5.562
ɾ	ð	5.528
z̥_#>	s_#>	5.462
v̥	ˈi_f	5.42
v̥	f	5.416
f	f	5.392
ˈɛɪ̯	ˈiː	5.381
ˈa	ˈɑː	5.354
ˈøː	ˈi	5.35
ae̯	i	5.34
ˈuː	ˈuː	5.28
z̥	s_#>	5.217
ˈa	ˈa	4.934
ˈaʊ̯	ˈø	4.931
ˈɪ	ˈɪ	4.92
t	t	4.871
s	s	4.871
ˈuː	ˈo	4.813
ˈɛ	ˈɛː	4.808
z	s	4.806
æ	ə	4.805
l	l	4.772
ˈɔʏ̯	ˈi	4.749
j	j	4.699
d̥	d	4.561
ˈaː	ˈeː	4.554
ˈɔ	ˈo	4.461
z̥	s	4.43
ˈʏ	ˈɪ	4.423
ˈae̯	ˈe	4.394
z̥	z	4.307
d	θ	4.297
r	r	4.26
ˈa	<#_ˈɛ	4.226
ˈɔʏ̯	ˈi_n	4.103
ˈɒː	ˈi	4.057
x	ç	4.018
<#_ˈa	ˈɛ	3.993
d	d	3.989
ʃ	s	3.937
ˈiː	ˈiː	3.923
ˈoː	ˈeː	3.883
n	n	3.88
ˈɛ_ŋ	ˈɛː	3.839
ˈʊ	ˈuː	3.596
ç	ç	3.591
ˈyː	ˈiː	3.548
d̥_#>	θ	3.542
ˈae̯	ˈiː	3.512
d̥	θ_#>	3.375
n_æ	n_ə	3.365
<#_kʰ	<#_k	3.352
z̥_#>	s	3.277
ɡ̊	ŋ	3.202
ˈɛ_n	ˈɛ_n	3.193
ˈaː	ˈeː_r	3.16
k	ʤ	3.154
ˈɒː	ˈe	3.152
n	<#_n	3.145
ʃ_w	s_w	3.134
s	k_s	3.1
<#_n	n	3.095
<#_r	<#_r	3.069
ˈae̯_n	ˈe_n	3.054
r	d_r	2.888
ˈae̯_#>	ˈɑː_#>	2.857
ˈʏ_ç	ˈɪ_ɡ	2.804
v̥_#>	f_#>	2.8
r_ˈʏ	r_ˈɪ	2.798
ˈa_l	ˈɑː	2.696
ˈaʊ̯	ˈi	2.684
ˈiː_#>	ˈiː_#>	2.679
#>	θ_#>	2.572
<#	<#_n	2.555
v̥	f_#>	2.554
ˈɒː	n_ˈe	2.55
ˈae̯	ˈi_f	2.543
kʰ	<#_k	2.532
d	d_r	2.507
d̥	θ	2.488
<#	<#	2.43
#>	#>	2.43
ˈae̯_#>	ˈiː_#>	2.419
<#	<#_ˈɛ	2.355
æ	r	2.348
r	<#_r	2.264
ˈɪ	l_ˈɪ	2.193
ŋ	ˈɛː	2.183
ˈœ	ˈa	2.127
ˈʊ_l	ˈuː	2.122
ˈaʊ̯_ɾ	ˈɪ_ð	2.121
<#_kʰ	k	2.054
ˈa	ˈɛ	1.995
s	k	1.98
ˈiː_#>	ˈiː	1.975
ˈa	ˈe	1.971
ˈae̯	ˈɑː_#>	1.957
ˈiː	ˈiː_#>	1.905
ˈae̯	ˈi	1.867
ˈaʊ̯	ˈɪ	1.845
#>	s_#>	1.838
ˈae̯_v̥	f	1.816
ʃ	s_l	1.781
v̥_#>	f	1.771
n_n	n_d	1.751
ˈaʊ̯	ˈøː	1.706
ˈae̯_#>	ˈɑː	1.684
ç	ç_t	1.669
ˈaʊ̯	ˈɪ_ð	1.657
ˈaː	r	1.642
ˈae̯_#>	ˈiː	1.63
n	r_n	1.615
#>	ˈiː_#>	1.558
æ	ə_r	1.48
ˈyː	ˈəi̯	1.453
ˈae̯	ˈiː_#>	1.45
ˈɒː	ˈeː	1.436
æ	r_n	1.434
<#_r	r	1.419
v	w	1.39
n	ˈi_n	1.364
kʰ	ʧ	1.358
ˈae̯_v̥	ˈi	1.289
r	r_ˈi	1.285
l	l_ˈɪ	1.28
l	s_l	1.257
d_r	d	1.256
kʰ	k	1.234
n_ˈɒː	ˈe	1.214
w	s_w	1.208
ˈɪ	ˈɪ_n	1.151
ˈɔʏ̯_n	ˈi	1.149
ˈɔ	ˈɪ	1.085
ˈɪ	ˈɛ	1.083
ˈɔʏ̯_n	n	1.028
ˈaʊ̯	r_ˈi	1.028
æ_n	n	1.028
ˈiː_f	ˈaːɪ̯	0.988
ˈɛ	ˈɪ	0.958
l	ˈuː	0.922
l	ˈɑː	0.891
ç	t	0.882
ɾ	ə	0.855
ˈʏ	ˈɪ_ɡ	0.807
ˈae̯	ˈɑː	0.784
ç	ɡ	0.763
n	n_ˈe	0.745
ˈae̯	ˈɪ	0.739
æ	ˈiː	0.731
ˈae̯_ŋ	ˈiː	0.689
k	k_ə	0.679
d_r	r	0.66
<#	<#_k	0.629
ˈae̯	ˈɛ	0.625
l_ˈɪ	ˈɪ	0.55
v	ʍ	0.53
ˈɪ_n	ˈɪ	0.528
l_ˈɪ	l	0.519
ʃ_l	l	0.491
<#	<#_r	0.49
ˈɛ	ˈɛ_n	0.47
#>	θ	0.454
#>	ˈɑː_#>	0.434
r	ˈi	0.424
r_ˈaʊ̯	ˈi	0.378
ʃ_l	s	0.374
ɾ	ˈɪ	0.361
ˈʏ	r_ˈɪ	0.357
ˈɪ	l	0.326
n_ˈɒː	n	0.284
ˈɪ_n	n	0.276
ŋ	ˈiː	0.253
ˈaʊ̯	r	0.231
#>	f_#>	0.221
r	r_ˈɛ	0.208
r	ˈɛ	0.194
æ	n_ə	0.191
r	ˈiː	0.146
r	d	0.127
<#	ˈɛ	0.125
ɾ	ˈɪ_ð	0.108
ʃ	s_w	0.105
ˈɒː_n	ˈeː	0.103
ç	ˈɪ_ɡ	0.097
ˈae̯	ˈe_n	0.086
j	ɡ	0.068
#>	ˈiː	0.064
ˈʏ	r	0.059
r_ˈaʊ̯	r	0.041
ˈɔʏ̯	n	0.039
d̥	ˈe_d	0.015
ɣ	n	0.004
ˈɛ_n	ˈɛ	-0.003
r	r_ˈiː	-0.048
ʃ_w	w	-0.078
n_æ	ə	-0.114
r	r_ˈɪ	-0.135
n	n_ə	-0.192
r	ˈɪ	-0.22
n	ˈɪ_n	-0.224
n	ˈe_n	-0.263
ˈae̯_n	ˈe	-0.273
<#	n	-0.284
#>	s	-0.348
ʃ	l	-0.362
d_n	d	-0.366
ˈaʊ̯_ɾ	ð	-0.385
ʃ_w	s	-0.403
t	ˈɪ_t	-0.404
æ	ˈiː_r	-0.406
ˈʏ_ç	ˈɪ	-0.411
r_ˈʏ	ˈɪ	-0.433
n_n	n	-0.448
n_æ	n	-0.456
n	ˈɛ_n	-0.458
ˈʏ_ç	ɡ	-0.463
ˈɛ_n	n	-0.467
ˈae̯_n	n	-0.467
l	ˈɪ	-0.556
r_ˈʏ	r	-0.58
æ_n	r	-0.597
n	n_d	-0.632
n	ɛ	-0.652
<#	k	-0.67
ˈaʊ̯_ɾ	ˈɪ	-0.678
ˈɒː	n	-0.735
#>	ˈɑː	-0.739
#>	f	-0.808
d	r	-0.85
l	s	-0.876
n	d	-0.918
<#	r	-1.16
ˈae̯	n	-1.167
z̥_#>	#>	-1.177
<#_n	<#	-1.177
ˈaʊ̯	ð	-1.178
ˈae̯_#>	#>	-1.182
d̥_#>	#>	-1.182
<#_ˈa	<#	-1.182
ˈiː_#>	#>	-1.188
v̥_#>	#>	-1.188
<#_r	<#	-1.188
<#_kʰ	<#	-1.188
<#_v	<#	-1.193
ˈɛ	n	-1.203
n	ˈe	-1.244
n_n	d	-1.289
ˈʏ	ɡ	-1.414
z̥	#>	-1.423
v̥	#>	-1.434
n	r	-1.437
ç	ˈɪ	-1.538
n	ˈeː	-1.543
ˈɪ	n	-1.623
n	ə	-1.654
n	ˈɛ	-1.667
f	ˈaːɪ̯	-1.703
æ	n	-1.857
ˈiː	#>	-1.962
r	<#	-1.993
kʰ	<#	-2.008
k	ə	-2.059
w	s	-2.089
v	<#	-2.129
v̥	ˈi	-2.366
v	w_ˈɪ	-2.402
v	ˈɪ	-2.726
n	ˈɪ	-2.746
ʃ	w	-2.868
n	ˈi	-2.986
ˈae̯	#>	-3.051
ˈa	<#	-3.18
d̥	#>	-3.466
n	<#	-3.966
ˈae̯	f	-3.986
t	ˈɪ	-inf
d̥	ˈe	-inf
