Phone1	Phone2	Surprisal
a	a	0.201
a	ɾ	2.943
a_r	ɾ	0.0
b	b	0.287
b	β	2.472
c	k	0.093
c	-	4.001
d	ð	1.004
d	d	1.294
d	-	3.422
d_ˈu	t_ˈu	0.0
e	ɔ	0.34
e	e	3.225
e	a	3.278
e_m	mː	0.0
f	h	0.055
f	f	4.752
i	e	0.742
i	i	2.384
i	-	3.098
i	a	4.408
i	ʎ	4.428
j	-	1.635
j	ʒ	1.938
j	j_ˈe	2.217
j	j	2.309
j_ˈɛ	ˈɛ	0.13
j_ˈɛ	j_ˈe	3.54
k	k	0.0
k_l	k_l	0.0
k_r	k_ɾ	0.0
k_w	k	0.0
l	l	0.558
l	w	2.029
l	-	3.721
l_i	ʎ	0.0
l_t	w_t	0.0
m	m	0.0
m_i	nː	0.0
n	n	0.156
n	n_d	3.285
n_e	ɔ	0.0
o	u	0.0
p	p	0.033
p	s	5.458
r	ɾ	0.909
r	r	1.525
r	-	4.026
r	e	4.092
r_i	e	0.737
r_i	j_r	1.322
r_t	r_t	0.0
s	s	0.358
s	ʃ	3.409
s	ʦ	3.871
s	j_ʃ	4.126
s_ˈa	s_ˈa	0.0
t	t	0.325
t	j_t	3.231
t	-	3.389
u	u	1.191
u	-	1.543
u	y	2.191
v	b	0.873
v	β	1.14
v_ˈɔ	w_ˈe	0.0
w	w	0.16
w	ˈo	3.248
w_ˈa	ˈɔ	0.0
w_ˈi	ˈu	0.0
w_ˈɛ	ˈɔ	0.0
z	z	0.6
z	-	1.556
z_v	b	0.0
ŋ	ŋ	0.0
ɟ	-	0.0
ɡ	ɡ	1.152
ɡ	ɣ	1.402
ɡ	k	2.544
ɲ	ɲ	0.415
ɲ	n	2.0
ʤ	ʒ	0.522
ʤ	-	1.72
ʧ	s	0.755
ʧ	-	1.295
ˈa	ˈa	0.067
ˈa	ˈɛ_j	4.471
ˈa_n	ˈa_ŋ	0.0
ˈa_t	ˈa_t	0.0
ˈaː	ˈa	0.194
ˈaː	-	2.987
ˈe	ˈe	0.081
ˈe	-	4.199
ˈeː	ˈe	0.398
ˈeː	-	2.053
ˈi	ˈi	0.501
ˈi	ˈe	1.769
ˈiː	ˈɛ	0.669
ˈiː	ˈi	1.43
ˈiː_l	ˈɛ_w	0.0
ˈo	ˈu	0.925
ˈo	ˈy	2.156
ˈo	-	3.147
ˈo	ˈɔ	3.258
ˈo	ˈe	4.985
ˈoː	ˈu	0.604
ˈoː	-	1.547
ˈu	ˈy	0.237
ˈu	ˈu	2.724
ˈuː	ˈɔ	1.318
ˈuː	ˈy	1.726
ˈuː	ˈa	2.726
ˈuː	w	2.78
ˈɔ	w	0.996
ˈɔ	-	1.921
ˈɔ	w_ˈe	2.093
ˈɔː	w	0.0
ˈɛ	ˈe	1.407
ˈɛ	j	1.416
ˈɛ	ˈɛ	2.01
