Phone1	PhonEnv	Phone2	Surprisal
a	#|S|	a	0.337
a	#|S|	-	2.263
a	#|S|>	a	0.356
a	#|S|>	-	2.193
a	#|S|>_F	a	0.037
a	#|S|>_N	a	0.037
a	#|S|F	a	0.046
a	#|S|N	a	0.046
a	<|S|	a	0.148
a	<|S|	-	3.363
a	<|S|#	a	0.046
a	<|S|>	a	0.151
a	<|S|>	-	3.33
a	<|S|>_N	a	0.037
a	<|S|>_R	a	0.037
a	<|S|N	a	0.046
a	<|S|R	a	0.046
a	F_<|S|	a	0.046
a	F_<|S|>	a	0.037
a	F_<|S|>_N	a	0.03
a	F_<|S|N	a	0.037
a	F|S|	a	0.061
a	F|S|	-	4.585
a	F|S|>	a	0.046
a	F|S|>_N	a	0.037
a	F|S|N	a	0.046
a	|S|#	a	0.061
a	|S|#	-	4.585
a	|S|>	a	0.202
a	|S|>	-	2.937
a	|S|>_F	a	0.046
a	|S|>_N	a	0.046
a	|S|>_R	a	0.046
a	|S|F	a	0.061
a	|S|F	-	4.585
a	|S|N	a	0.061
a	|S|N	-	4.585
a	|S|R	a	0.061
a	|S|R	-	4.585
a_w	#|S|	u	0.0
a_w	#|S|>	u	0.0
a_w	|S|>	u	0.0
b	#|S|	b	0.0
b	#|S|<	b	0.0
b	#|S|<_F	b	0.0
b	#|S|F	b	0.0
b	>|S|	b	0.0
b	>|S|<	b	0.0
b	>|S|<_F	b	0.0
b	>|S|F	b	0.0
b	|S|<	b	0.0
b	|S|<_F	b	0.0
b	|S|F	b	0.0
d	#|S|	d	0.09
d	#|S|<	d	0.102
d	#|S|<_F	d	0.0
d	#|S|<_R	d	0.0
d	#|S|F	d	0.0
d	#|S|R	d	0.0
d	|S|<	d	0.09
d	|S|<_F	d	0.0
d	|S|<_R	d	0.0
d	|S|F	d	0.0
d	|S|R	d	0.0
d_ə	>|S|	t	0.0
d_ə	>|S|#	t	0.0
d_ə	|S|#	t	0.0
dː	>|S|	j_t	0.0
dː	>|S|<	j_t	0.0
dː	F_>|S|	j_t	0.0
dː	F_>|S|<	j_t	0.0
dː	F|S|	j_t	0.0
dː	F|S|<	j_t	0.0
