Phone1	Phone2	PMI
a_l	a_l	10.625
ˈi_l	ˈiː_l	10.599
l_s	l_s	10.43
<#_a	<#_a	10.235
s_ˈæ	s_ˈɛ	10.211
r_t	r_t	10.097
ʎ_ˈa	l_ˈɑː	9.951
s_k	s_k	9.625
ˈi_#>	ˈĩ_#>	9.406
t_ɞ	t_a	9.398
<#_t	<#_t	9.161
ˈa_#>	ˈã_#>	9.061
<#_ˈa	<#_ˈa	9.054
<#_r	<#_r	9.054
k_#>	k_#>	8.512
ˈa_ɾ	ˈɑː_d	8.289
a	<#_a	8.113
<#_ʎ	<#_l	7.817
ˈi_#>	ˈĩ	7.533
ɲ	ɲ	7.418
l_#>	l_#>	7.262
s_e	s_e	7.089
s_ˈa	s_ˈɑː	7.048
k_ˈɒ	k_ˈu	7.037
a_ɾ	a_r	6.909
m_#>	m_#>	6.892
a_s	a_s	6.879
ˈa_#>	ˈã	6.799
ʤ	ʒ	6.718
ˈi	ˈĩ_#>	6.675
ˈa_t	ˈɑː_t	6.658
o	y	6.65
ˈi_t	ˈɔ_t	6.586
ˈɒ_s	ˈɔ_s	6.543
ˈu	ˈyː	6.472
l_t	l_t	6.421
b	b	6.412
t	<#_t	6.346
ˈa_l	ˈɔ_l	6.287
ˈæ_r	ˈɛ_r	6.239
o	u	6.209
ɾ_ˈæ	r_ˈɛ	6.181
ʎ	<#_l	6.138
ɡ	ɡ	6.117
r	<#_r	6.089
w	w	6.039
ˈo_#>	ˈũ_#>	6.022
k	k_#>	5.963
ɣ	ɡ	5.847
d	d	5.752
v	v	5.739
m	m	5.72
<#_i	ĩ	5.698
ˈa	<#_ˈa	5.633
ˈa_r	ˈɑː_r	5.609
ˈo	ˈuː	5.588
f	f	5.583
p	p	5.519
ˈi	ˈiː	5.468
<#_ˈa	ˈa	5.447
ˈo	ˈu	5.386
ˈi	ˈĩ	5.331
ˈa	ˈã_#>	5.307
ˈi	ˈi	5.153
ˈæ	ˈeː	5.003
k_#>	k	4.947
ˈɒ	ˈɔ	4.938
n	n	4.933
i	ĩ	4.924
k	k	4.895
ˈe	ˈɛ	4.879
<#_t	t	4.87
ˈɒ	ˈøː	4.842
ð	d	4.827
ɾ_ɜ	e_r	4.82
t	t	4.82
β	b	4.783
β	v	4.749
j	ˈɛ	4.718
ˈo_#>	ˈũ	4.703
ʧ_#>	s_#>	4.67
ʧ	s_#>	4.67
l	l_#>	4.661
m	m_#>	4.632
l_#>	l	4.523
a	a_l	4.513
ˈe	ˈẽ	4.498
<#_ʎ	l	4.484
i	i	4.392
<#_r	r	4.382
ʃ	s	4.376
ˈæ	ˈɛ	4.314
ˈa	ˈɑː	4.295
ˈa	ˈa	4.255
e	e	4.245
<#_a	a	4.231
ʎ	l	4.229
ʧ	s	4.211
a	ã	4.209
l	l	4.195
s	s	4.176
ˈo	ˈũ_#>	4.086
a	a	4.041
ɐ	a	3.906
ˈɒ	ˈũ	3.904
ɜ	a	3.896
m_#>	m	3.865
ɞ	a	3.863
ˈa	ˈã	3.758
ɾ	r	3.751
e	o	3.738
r	r	3.695
ˈɒ	ˈu	3.685
ˈi_l	ˈiː	3.663
ˈe_n	ˈẽ	3.659
ˈɒ	ˈoː	3.656
ʎ_#>	ʧ_#>	3.647
ˈe	ˈeː	3.602
r_n	r_n	3.551
ˈi	ˈiː_l	3.545
ɲ_#>	ɲ_#>	3.537
r_m	r_m	3.536
<#_o	<#_u	3.525
d_ˈo	d_ˈu	3.524
ˈæ_l	ˈeː_l	3.51
w_ˈa	w_ˈɑː	3.508
e_#>	e	3.425
f_ɾ	f_r	3.42
ˈɒ_n	ˈũ	3.417
e_#>	r_#>	3.409
ˈæ	s_ˈɛ	3.372
ˈæ	ˈe	3.366
ˈo_r	ˈuː_r	3.315
ˈa_s	ˈɑː_s	3.313
ˈu_r	ˈyː_r	3.303
l	a_l	3.26
l	ˈiː_l	3.26
l	l_s	3.26
a_ð	a_d	3.208
n_#>	n_#>	3.203
ˈɒ_r	ˈɔ_r	3.192
ˈi_r	ˈi	3.145
m_ɐ	m_a	3.135
<#	<#_a	3.134
<#	<#_t	3.134
w_#>	f_#>	3.121
ˈo	ˈũ	3.1
ɲ	ɲ_#>	3.097
k_ɾ	k_r	3.087
ɾ_ɞ	e_r	3.045
s	ʧ	3.037
ŋ	ˈã	3.016
ʎ	l_ˈɑː	3.013
ɞ	t_a	2.957
ɾ_ɜ	r_a	2.876
e_#>	r	2.871
<#	<#_ˈa	2.865
<#	<#_r	2.865
l	j	2.824
ˈo	ˈyː	2.811
ʧ_#>	s	2.784
ˈu	ˈi	2.759
o	<#_u	2.751
ɜ	e	2.742
<#_ˈɒ	ˈoː	2.716
e_#>	e_r_#>	2.662
<#	<#_l	2.66
ɲ_#>	ɲ	2.648
ˈi_t	ˈɛ_ʧ	2.592
#>	#>	2.547
<#	<#	2.547
s	l_s	2.525
w	f_#>	2.515
a	a_r	2.485
r	r_t	2.425
t	r_t	2.413
<#_o	u	2.409
ʃ_#>	s_#>	2.407
ʃ	s_#>	2.407
ʎ_#>	l_#>	2.377
a	a_s	2.29
ˈa	l_ˈɑː	2.251
k	s_k	2.207
s	s_ˈɛ	2.135
n	ˈẽ	2.133
#>	ˈĩ_#>	2.124
ʎ_#>	ʧ	2.113
ɾ	e	2.081
ˈi	ˈøː	2.08
#>	ˈã_#>	2.036
ˈa_ɾ	ˈɑː	2.026
ʎ_ˈa	ˈɑː	2.026
ʤ	ʤ	1.98
e	s_e	1.967
l	ˈiː	1.937
ˈe_j	ˈɛ	1.927
ˈæ_r	ˈɛ	1.927
s_ˈæ	ˈɛ	1.927
ʎ	l_#>	1.926
r	ˈi	1.917
s	s_k	1.915
ˈæ	ˈɛ_r	1.882
ˈa	ˈɑː_d	1.861
#>	f_#>	1.855
n	n_#>	1.855
k_ˈɒ	ˈu	1.844
ɞ	e	1.825
#>	k_#>	1.808
n	ˈũ	1.797
ˈɒ	ˈɔ_s	1.788
ɾ	a_r	1.787
n_#>	n	1.785
ɾ_ɜ	e	1.755
e	r_#>	1.754
ˈɒ	k_ˈu	1.753
ʎ	ʧ_#>	1.71
t	t_a	1.67
ˈæ	r_ˈɛ	1.669
j	j	1.636
ˈi	ˈɔ_t	1.634
z	d	1.565
ˈi	ˈɔ	1.556
r	ˈa	1.548
ɾ	e_r	1.535
ɜ	e_r	1.531
ˈa_ŋ	ˈã	1.522
ˈa_n	ˈã	1.522
ˈe	ˈe	1.517
ɾ	ˈɑː_d	1.516
ˈa_r	ˈa	1.514
r	ˈɑː_r	1.509
k	k_ˈu	1.484
ʃ_#>	s	1.438
t	ˈɔ_t	1.426
ʎ_#>	l	1.419
ˈɒ_s	ˈɔ	1.393
ɾ	r_ˈɛ	1.392
s_k	k	1.347
ˈi	j_ˈøː	1.283
ˈi	j	1.282
e	i	1.275
s	s_ˈɑː	1.274
r_t	t	1.27
t_ɞ	t	1.27
s	s_e	1.264
s	ˈɔ_s	1.264
#>	ʧ_#>	1.219
r	ˈɛ_r	1.207
t	ˈɑː_t	1.19
w	ˈuː	1.174
ˈa_l	ˈɔ	1.147
ˈi_l	l	1.118
l_s	l	1.118
a_l	l	1.118
s	a_s	1.117
ˈa	ˈɑː_r	1.093
s_e	e	1.066
ˈa	s_ˈɑː	1.054
l	ˈɔ_l	1.051
l	l_t	1.051
ɡ	ʤ	1.025
ˈɒ	ˈuː	0.994
ˈa_t	ˈɑː	0.964
s_ˈa	ˈɑː	0.964
ʎ	ˈɑː	0.954
ʎ	j	0.948
ˈæ	ˈu	0.938
ɾ_ɞ	e	0.93
#>	m_#>	0.915
s_k	s	0.909
l_s	s	0.909
s_ˈæ	s	0.909
ˈi_t	ˈɔ	0.908
ʎ_ˈa	l	0.884
ð	t	0.864
ˈa	ˈɑː_t	0.859
#>	s_#>	0.849
ɲ	n	0.834
ʤ	d	0.824
ɾ	ˈɛ	0.816
ɾ_ˈe	ˈɛ	0.801
r_t	r	0.782
e	e_r_#>	0.781
ð	a_d	0.767
w_ˈa	w	0.754
ˈa	ˈɔ	0.753
ˈa	w	0.745
a	l	0.719
t	l_t	0.718
w	ˈeː	0.653
d	d_ˈu	0.636
a_l	a	0.631
ˈe	ˈa	0.624
ɞ	e_r	0.613
ɾ_ˈæ	ˈɛ	0.597
<#	ĩ	0.592
ˈu	ˈyː_r	0.58
ɾ_ɜ	r	0.571
a	a_d	0.567
#>	l_#>	0.558
ɾ	ˈɑː	0.558
ˈi	ˈɛ	0.542
w	w_ˈɑː	0.536
ˈo	d_ˈu	0.524
k_ˈɒ	k	0.5
f	f_r	0.481
t_ɞ	a	0.48
ˈæ	r	0.467
ˈæ	ˈeː_l	0.453
w	ˈɑː	0.438
ˈa_t	t	0.41
n_t	t	0.41
l_t	t	0.41
ŋ	k	0.385
m	r_m	0.383
n	ˈã	0.362
t	ʧ	0.352
#>	ˈũ_#>	0.348
w	ˈuː_s	0.343
ˈo_r	ˈuː	0.338
ˈa_l	l	0.316
l_t	l	0.316
ˈo	ˈuː_r	0.315
ɜ	r	0.306
e	r	0.303
ɾ	d	0.301
r	ˈɛ	0.3
ɜ	r_a	0.298
ˈa	ˈɔ_l	0.293
ˈa_ɾ	d	0.256
#>	ˈĩ	0.252
l	ˈɔ	0.241
<#	<#_u	0.235
l	ˈeː_l	0.233
n	r_n	0.218
ˈɒ_s	s	0.215
s_e	s	0.215
d_ˈo	ˈu	0.213
a_s	s	0.206
ɾ	f_r	0.205
k_l	ʧ	0.204
s_ˈa	s	0.197
ʎ	ʧ	0.175
ˈɒ_r	ˈɔ	0.175
k	ʧ	0.172
r	r_n	0.161
ˈu_r	ˈyː	0.149
ˈæ_l	ˈeː	0.128
ɾ	r_a	0.116
ˈi_t	t	0.114
l	ʤ	0.075
r	r_m	0.05
ˈæ_w	ˈeː	0.046
m	m_a	0.03
r	ˈɑː	0.003
l	ˈeː	-0.017
a	r	-0.033
ɾ_ˈæ	r	-0.035
ɾ_ɞ	r	-0.042
#>	ɲ_#>	-0.047
a_ɾ	r	-0.052
ˈi	ˈɛ_ʧ	-0.056
ˈa	w_ˈɑː	-0.059
ɐ	m_a	-0.06
r_m	m	-0.066
r	ˈuː	-0.069
ˈæ_r	r	-0.073
ˈɒ	ˈɔ_r	-0.078
r	ˈɔ	-0.109
l	ʧ	-0.113
ɾ	k_r	-0.128
s	ˈɑː_s	-0.134
m_ɐ	m	-0.145
r	ˈyː_r	-0.145
r	ˈuː_r	-0.145
ˈa_s	ˈɑː	-0.155
ɡ_l	ʤ	-0.155
w_ˈa	ˈɑː	-0.155
f_ɾ	f	-0.163
d_ˈo	d	-0.164
r	ˈɔ_r	-0.186
ˈu	r	-0.196
r_n	n	-0.197
w_#>	f	-0.211
ɞ	r	-0.215
k	k_r	-0.224
#>	ˈã	-0.226
r	ˈyː	-0.246
ˈa	ˈɑː_s	-0.254
ˈa_r	ˈɑː	-0.281
r	n	-0.285
ˈi	l	-0.297
ˈæ	l	-0.344
ɾ	a	-0.346
k_ɾ	k	-0.352
ŋ_k	k	-0.352
#>	n_#>	-0.364
t	ˈɛ_ʧ	-0.424
ˈæ_l	l	-0.433
ˈo	r	-0.46
r	m	-0.49
a_ð	d	-0.493
w_#>	s_#>	-0.495
ˈa_s	s	-0.506
r_n	r	-0.53
ˈo_r	r	-0.54
ˈu_r	r	-0.54
e	e_r	-0.54
r_m	r	-0.54
<#	ˈoː	-0.547
ˈɒ_r	r	-0.547
ˈa	l	-0.549
ˈi_t	ˈɛ	-0.558
n	r	-0.562
a_ð	a	-0.572
ˈi_t	ʧ	-0.605
#>	r_#>	-0.619
m	r	-0.631
k_ɾ	r	-0.665
f_ɾ	r	-0.665
<#	l	-0.673
m_ɐ	a	-0.698
ˈɒ	r	-0.737
s	k	-0.74
<#	ˈa	-0.741
ɾ	f	-0.766
n	t	-0.801
w	f	-0.817
l	s	-0.879
<#	u	-0.881
k	s	-0.887
ɾ_ɜ	a	-0.919
#>	ɲ	-0.937
l	t	-0.939
#>	ˈũ	-0.971
f	r	-0.992
l	a	-1.021
ɐ	m	-1.04
w_#>	#>	-1.053
e_#>	#>	-1.053
<#_ˈa	<#	-1.053
