Phone1	Phone2	Surprisal
a	a	0.0
b	b̥	0.0
bː	v	0.0
d	-	1.286
d	d̥	1.786
d	w	3.267
d	ʤ̊	3.906
d	j_ʊ	3.931
d	j	3.968
dː	j	0.0
e	-	0.0
f	f	0.0
h	h	0.0
h_w	kʰ_v	0.0
i	-	0.0
iː	a	0.0
j	-	0.526
j	ɡ̊	1.71
j_ə	a	0.0
k	kʰ	1.41
k	k	1.415
k	ʧ	2.731
k	ʧʰ	3.348
kː	ʰʧ	0.0
l	l	0.309
l	l̥	3.051
l	t͡l̥	3.79
l_d	t͡l̥	0.0
lː	t͡l̥	0.0
m	m	0.081
m	mː	4.194
mː	m_j	0.0
n	n	0.442
n	-	2.362
n	n̥	3.851
nː	nː	0.0
p	p	0.865
p	ʰp	1.544
p	pʰ	3.215
pː	ʰp	0.0
r	ɹ	0.146
r	ˈa	3.921
r	t͡n̥	5.037
r_n	t͡n̥	0.0
s	s	0.132
s	ʃ	3.517
s_k	ʃ	0.0
s_ˈa	s_ˈa	0.0
t	t	0.647
t	ʰt	1.6
t	ʈ	4.987
t_e	ʰt͡n̥	0.0
tː	ʰt	0.0
v	v	0.0
w	v	0.49
w	-	1.796
x	v_ʊ	1.244
x	v̥	1.791
x	ɡ̊	1.791
x_t	ʰt_ʊ	0.0
z	-	0.0
ð	-	0.0
ŋ	ŋ	0.0
ŋ_k	ʰk	0.0
ə	a	0.953
ə	ʊ	2.411
ə	ʊ_ɹ	3.011
ə	ɪ	3.481
ə	-	4.122
ə	w	5.353
ə_r	ɪ_ɹ	0.399
ə_r	ɹ	2.05
ɡ	ɡ̊	0.364
ɡ	-	2.166
ɡː	ɡ̊ː	0.0
ɣ	-	0.765
ɣ	ɡ̊_v̥	1.281
ʦ	ʧʰ	0.0
ˈa	ˈa	1.302
ˈa	ˈɛːa̯	1.597
ˈa	ˈɛ	2.697
ˈa	ˈɔ	3.19
ˈa_x	ˈɔ	0.0
ˈaː	ˈɛːi̯	0.866
ˈaː	ˈɔ̯aː	1.667
ˈaː	-	2.875
ˈe	ˈɛ	2.012
ˈe	ˈɛːa̯	2.641
ˈe	ˈa	3.275
ˈe	ˈɔ	3.319
ˈe	ˈeː	3.331
ˈe	ˈœ	3.515
ˈe	j_ˈœ	3.529
ˈe	ˈɪ	4.089
ˈe	-	4.158
ˈe_r	ˈa_ɹ	0.0
ˈeː	ˈøː	1.233
ˈeː	ˈɔ̯aː	1.68
ˈeː	-	1.929
ˈi	ˈɪ	0.813
ˈi	ˈiː	2.262
ˈi	ˈeː	3.152
ˈi	ˈʊ̯iː	3.187
ˈiː	ˈʊ̯iː	0.0
ˈi̯aː	ˈɔːu̯	1.282
ˈi̯aː	-	2.066
ˈi̯aː	ˈʉːu̯	2.481
ˈi̯aː	ˈʊ_ʤ̊ː	2.551
ˈi̯uː	ˈʊ̯iː	0.698
ˈi̯uː	-	1.383
ˈo	-	1.777
ˈo	ˈɔ	1.984
ˈo	ˈoː	2.053
ˈo	ˈiː	3.005
ˈo	ˈœ	3.474
ˈo_r	ˈɔ	0.0
ˈoː	ˈɔːu̯	0.791
ˈoː	-	1.981
ˈoː	ˈɛ_ɡ̊	2.566
ˈu	ˈʊ	0.265
ˈu	-	2.574
ˈu_ŋ	ɲ	0.0
ˈuː	ˈʉːu̯	0.729
ˈuː	ˈʊ	1.935
ˈuː	ˈɪ_ɡ̊	2.886
ˈɔː	ˈa	1.334
ˈɔː	-	1.56
ˈɔː	ˈɔ̯aː	1.919
ˈɛː	ˈai̯	1.386
ˈɛː	ˈaːi̯	1.512
ˈɛː	ˈɔːi̯	2.712
ˈɛː	-	3.131
θ	tʰ	0.343
θ	nː	3.239
θ	ɹ	3.239
