Phone1	Phone2	PMI
k_#>	x_#>	8.886
<#_n	<#_n	8.506
s_t	ʃ_d	8.377
<#_l	<#_l	8.27
<#_ɡ̊	<#_ɡ	7.9
ˈɔː	ˈɔː	7.576
kʰ	kʰ	7.469
ŋ	ŋ	7.024
s_ˈa	s_ˈa	6.761
<#_d̥	<#_d	6.703
k	x_#>	6.676
n	<#_n	6.649
ˈɛi̯	ˈɔe̯	6.629
ˈoːu̯	ˈuə̯	6.614
ˈɛːi̯	ˈɔe̯	6.592
<#_r	<#_ʁ	6.562
ˈɑːu̯	ˈeː	6.521
l	<#_l	6.456
ɡ̊	<#_ɡ	6.408
ˈɪː	ˈi	6.395
ˈʏ	ˈo	6.374
k_#>	x	6.353
ˈaː	ˈaː	6.112
θ	<#_d	6.095
<#_θ	<#_d	6.095
l_d̥	l_d	6.021
tʰ	ʦ	5.965
v_a	b_a	5.9
h	h	5.886
m	m	5.833
ˈœːy̯	ˈoː	5.832
ˈɪ	ˈɪ	5.746
d̥	<#_d	5.725
l_#>	l_#>	5.64
t_a	s_a	5.492
n	n_#>	5.486
ˈiː	ˈəi̯	5.468
ˈi	ˈe	5.37
ˈɛ	ˈɛ	5.343
f	f	5.319
b̥	b	5.173
ˈuː	ˈao̯	5.145
ˈa	ˈa	5.143
n_a_#>	n_#>	5.132
<#_n	n	5.091
nː	n	5.062
ɟ̊	<#_ɡ	4.996
<#_ɟ̊	<#_ɡ	4.996
<#_ɡ̊	ɡ	4.959
n	n	4.93
l	l	4.831
<#_l	l	4.831
<#_s	<#_s	4.816
ˈɑu̯	ˈa	4.812
k	ç	4.801
t͡l̥	l	4.798
l̥	l	4.798
ˈɪ	ˈi	4.698
p	f	4.663
cʰ	kʰ	4.64
ˈaːi̯	ˈiə̯	4.618
ɟ̊	ɡ	4.551
ˈœːy̯	ˈao̯	4.531
r̥_t	ʕ_ʦ	4.473
ɪ	ʌ	4.47
ˈiː	ˈae̯	4.425
p	f_#>	4.425
c	ʃ	4.415
ɡ̊	ɡ	4.383
t_#>	s_#>	4.345
a	a	4.315
ˈaːi̯	ˈuə̯	4.303
s	ʃ	4.248
k	x	4.144
v	b_#>	4.103
r	<#_ʁ	4.054
ˈɪ	ˈɛ	3.9
ʰk	ŋ_ɡ	3.832
s	s	3.742
d̥	d	3.719
<#_d̥	d	3.719
l	l_#>	3.631
ʰt	d	3.628
s	<#_s	3.553
ˈɪ	ˈu	3.497
ʰt	x_d	3.484
ŋ_ɡ̊	ŋ	3.424
ɡ̊	ŋ	3.395
v	b	3.373
ʰt	x	3.301
<#_r	ʁ	3.284
ʰk	ŋ	3.255
j	ˈiə̯	3.243
l_#>	l	3.238
ʰk	ɡ	3.206
ð	d	3.165
t	s	3.147
θ	d	3.111
<#_θ	d	3.111
t	ʃ_d	3.105
ˈaː	ˈa	3.097
<#_s	s	3.085
ˈaː_ð	ˈa_d	3.046
<#_ˈa	<#_ˈa	2.93
<#_ɟ̊	ɡ	2.915
ɣ	ɡ	2.911
ɟ̊ː	ɡ	2.91
r	ʁ	2.88
<#_ˈɛ	<#_ˈɛ	2.861
t	ʃ	2.8
ˈɛː	ˈɛː	2.767
<#_l̥	<#_l	2.75
ˈau̯	ˈɛ	2.712
t_#>	s	2.697
ˈiː_ð	ˈəi̯_d	2.676
ˈɛ	ˈae̯	2.661
ˈau̯	ˈa	2.56
ɡ̊_#>	ɡ_#>	2.546
t	s_#>	2.545
j	ˈi	2.536
<#	<#	2.501
#>	#>	2.501
s_#>	s_#>	2.49
ˈa	ˈɛ	2.447
k_ʏ	ç	2.411
l̥	<#_l	2.309
<#_v	<#_ʋ	2.307
v_ʏ	b_ʌ	2.292
k	ʃ	2.275
<#_v	ʋ	2.251
s	ʃ_d	2.213
m	m_#>	2.208
ˈa	s_ˈa	2.205
ˈœ	ˈaː	2.185
ˈu	ˈo	2.176
ˈɔ	ˈo	2.129
ˈɛ	<#_ˈɛ	2.042
ˈa	<#_ˈa	1.994
ˈɛː	ˈi	1.95
j	ˈɛ	1.943
ˈɛ	ˈa	1.926
t	d	1.914
r̥	ʌ	1.88
ɪ_r̥	ʌ	1.868
<#_ˈɛ	ˈɛ	1.831
t	ʦ	1.799
<#_ˈa	ˈa	1.741
r	ʕ	1.739
ˈɑːu̯	ˈɔː	1.734
ɡ̊	ɡ_#>	1.727
s_t	ʃ	1.694
s_k	ʃ	1.694
s_c	ʃ	1.694
ˈoːu̯	ˈu	1.669
ɡ̊_#>	ɡ	1.654
s_#>	s	1.644
<#	<#_d	1.612
j	ˈiː	1.599
ˈɑːu̯_r̥	ˈɔː_ʕ	1.596
<#_l̥	l	1.575
n_a_#>	n	1.491
k	ʃ_#>	1.49
v	ʋ	1.485
t	ʕ_ʦ	1.482
t	ʕ	1.47
s	s_#>	1.433
<#	<#_l	1.423
<#	<#_ɡ	1.39
<#	<#_n	1.39
v	<#_ʋ	1.335
<#	<#_ʁ	1.302
s_v	ʃ_ʋ	1.247
j	a	1.235
r̥_t	ʦ	1.189
s	s_ˈa	1.181
ˈuː	ˈiə̯	1.17
s_j	s	1.129
v	b_a	1.071
a	n_#>	1.037
j_ˈɛ	ˈɛ	1.023
l	l_d	1.012
d̥	l_d	0.983
a	s_a	0.982
t	s_a	0.96
r̥	b_#>	0.96
a	b_a	0.856
ˈaː	ˈa_d	0.847
#>	x_#>	0.826
j	ˈiə̯_ɡ	0.73
s_ˈa	ˈa	0.708
ˈɑːu̯	ˈɔː_ʕ	0.69
v	ʃ	0.569
ʏ	ʌ	0.553
r̥	m_#>	0.545
<#	<#_ʋ	0.513
t_ʏ	s	0.503
s	d	0.454
r̥	f_#>	0.452
r̥	ʃ_#>	0.428
t_a	a	0.409
j_a	a	0.409
a	ʌ	0.398
<#_r̥	ʁ	0.398
s_ˈa	s	0.384
j_ˈuː	ˈiə̯	0.377
#>	b_#>	0.343
j_ˈuː	ˈiə̯_ɡ	0.341
l_d̥	l	0.339
v_a	a	0.317
<#	<#_s	0.264
v_ʏ	b	0.253
v_a	b	0.253
ç	h	0.218
ˈiː	ˈəi̯_d	0.185
#>	n_#>	0.14
ˈuː	ˈiə̯_ɡ	0.126
s_t	d	0.119
r̥_t	ʕ	0.086
r_t	ʕ	0.086
ˈɑːu̯_r̥	ˈɔː	0.068
v	ʃ_ʋ	0.066
ð	ˈa_d	0.061
v_ʏ_r̥_#>	b_#>	0.013
ˈɔu̯	x	-0.008
ʏ	m_#>	-0.022
j_ˈɛː	ˈi	-0.05
ð	ˈəi̯_d	-0.088
s	ʃ_ʋ	-0.093
r̥	ˈɔː	-0.143
ˈiː_ð	ˈəi̯	-0.185
v	b_ʌ	-0.186
ˈɑːu̯	ʕ	-0.2
s_v	ʃ	-0.201
t_a	s	-0.202
a_r̥	ʌ	-0.225
n̥	a	-0.246
ˈaː_ð	ˈa	-0.248
#>	l_#>	-0.298
ɡ̊_ʏ	ʌ	-0.308
l_d̥	d	-0.332
p_ʏ_r̥_#>	f_#>	-0.401
#>	f_#>	-0.402
ʏ	b_ʌ	-0.411
r̥	m	-0.411
r̥	d_#>	-0.444
#>	ʃ_#>	-0.465
<#	ʋ	-0.509
#>	s_#>	-0.512
#>	m_#>	-0.537
ɣ_ʏ	ɡ	-0.576
r̥	ʕ	-0.607
d̥	l	-0.679
r̥	ʦ	-0.695
<#	<#_ˈa	-0.721
v_ʏ	ʌ	-0.743
<#	<#_ˈɛ	-0.75
ʏ	m	-0.978
r̥	ʃ	-0.992
r̥	ʕ_ʦ	-1.013
m_ʏ_r̥_#>	m_#>	-1.051
ˈiː_ð	d	-1.054
ð_ʏ	d	-1.056
ˈaː_ð	d	-1.062
#>	ɡ_#>	-1.062
θ	<#	-1.099
r̥_#>	#>	-1.099
k_#>	#>	-1.099
a_#>	#>	-1.099
<#_θ	<#	-1.099
<#_ɡ̊	<#	-1.099
<#_v	<#	-1.099
<#_r	<#	-1.099
<#_n	<#	-1.099
<#_l	<#	-1.099
<#_d̥	<#	-1.099
ʏ_r̥_#>	d_#>	-1.126
ʏ_#>	#>	-1.127
l_#>	#>	-1.127
ɟ̊	<#	-1.132
t_#>	#>	-1.132
