Phone1	Phone2	Surprisal
b̥	b	0.297
b̥	v	2.425
d̥	θ	0.989
d̥	d	1.81
d̥	ð	2.245
d̥_r	θ_r	0.0
f	p	0.633
f	f	1.493
fː	p	0.0
h	h	0.0
i	i	0.807
i	ə	1.222
j	j	0.0
k͡χ	k	0.959
k͡χ	kː	1.043
l	l	0.0
m	m	0.069
m	mː	4.418
n	n	0.306
n	nː	3.314
n	n_ə	3.462
p͡f	p	0.0
r	r	0.176
r	r_ə	4.261
r	ˈeː_r	4.773
r	-	5.261
r_ə	r_ə	0.0
r_ʦ	r_t	0.0
s	z	0.0
sː	t	0.0
t	d	0.632
t	t	1.496
t_r	d_r	0.0
tː	d	0.717
tː	dː	1.353
v̥	f	0.0
z̥	s	0.0
z̥_ˈɒ	s_ˈa	0.0
æ	iː	0.0
ŋ	ŋ	0.644
ŋ	n_d	2.436
ŋ	ŋ_ɡ	2.512
ə	ə	0.089
ə	j_ə	4.067
ɡ̊	ɡ	1.076
ɡ̊	ɣ	1.961
ɡ̊	j	2.498
ɡ̊	-	3.444
ɡ̊ː	ɡː	0.0
ɣ̊	k	0.476
ɣ̊	ʦ	1.831
ʃ	s	0.0
ʃː	s_k	0.0
ʋ	w	0.0
ʒ̊	s	0.917
ʒ̊	s_k	1.088
ʒ̊_l	s_l	0.0
ʦ	t	0.239
ʦ	tː	2.711
ˈau̯	ˈaː	0.0
ˈe	ˈe	0.0
ˈeː	-	0.818
ˈeː	ˈɛː	1.209
ˈi	ˈi	0.327
ˈi	j	3.133
ˈi	-	3.492
ˈiə̯	ˈi̯aː	0.733
ˈiə̯	-	1.329
ˈiː	ˈiː	0.263
ˈiː	-	2.585
ˈo	ˈɔː	0.983
ˈo	ˈo	1.727
ˈo	ˈu	2.382
ˈoː	ˈaː	0.992
ˈoː	ˈɔː	2.376
ˈoː	ˈeː	2.675
ˈoː	-	2.757
ˈu	ˈu	0.735
ˈu	ˈo	2.573
ˈu	ˈe	2.904
ˈu	-	3.361
ˈuə̯	ˈoː	0.264
ˈuə̯	-	2.58
ˈuː	ˈuː	0.0
ˈy	ˈe	1.604
ˈy	ˈi	1.874
ˈy	-	2.318
ˈy	ˈo	2.339
ˈyə̯	ˈeː	0.0
ˈyː	ˈi̯uː	1.401
ˈyː	ˈi̯aː	1.56
ˈyː	ˈiː	2.556
ˈyː	ˈeː	3.156
ˈæ	ˈe	0.43
ˈæ	-	2.634
ˈæ	ˈi	3.373
ˈæi̯	ˈɛː	0.372
ˈæi̯	ˈaː	2.139
ˈæː	-	0.0
ˈø	ˈe	0.0
ˈø_p͡f	pː	0.0
ˈøː	ˈɛː	0.832
ˈøː	-	1.19
ˈɒ	ˈa	0.675
ˈɒ	ˈɔː	2.232
ˈɒ	ˈe	2.636
ˈɒ_n	ˈoː	0.0
ˈɒː	ˈeː	1.243
ˈɒː	ˈe	1.551
ˈɒː	ˈɔː	2.841
ˈɒː	ˈa	3.373
χ	x	0.322
χ	k	2.322
χ_s	k_s	0.0
χː	k	0.886
χː	k_ə	1.886
χː	-	2.41
