Phone1	Phone2	Surprisal
a	a	0.131
a	-	3.893
a	ˈa	5.683
a_n	a_n	0.0
b	b	0.977
b	v	1.024
d	d	0.0
e	i	0.61
e	a	2.4
e	u	3.073
e	-	4.772
f	f	0.33
f	fː	2.291
i	i	0.458
i	-	1.878
j	ˈe	1.411
j	j	2.029
j	ˈɛ	2.769
j	i	3.018
j	-	3.2
j_ˈe	ˈɛ	0.422
j_ˈe	ˈe	1.979
k	k	0.281
k	kː	2.498
k_ɾ	k_r	0.0
l	l	1.325
l	r	1.514
l	i	3.294
l	j	4.122
l	-	4.357
l	u_r	4.55
m	m	0.395
m	mː	2.063
m_b	mː	0.0
n	n	0.0
n_θ	ɲː	0.0
o	u	0.033
o	i	6.02
o	o	7.056
o_l	u_r	0.0
o_s	i	0.628
o_s	o_j	1.502
p	p	0.0
s	ɬ	1.76
s	sː	1.912
s	z	2.258
s	-	2.727
s	i	3.665
s_k	x	0.804
s_k	xː	1.228
s_p	pː	0.0
t	t	0.512
t	tː	1.743
t_o	t_u	0.0
u	u	0.0
w	w	0.737
w	-	1.322
w_ˈe	ˈɔ	0.245
w_ˈe	ˈo	2.68
x	-	1.719
x	ʎː	1.815
x	ʧː	2.004
x	ʤ	2.62
ð	dː	0.612
ð	d	2.26
ð	i	3.297
ð	tː	4.834
ŋ	ŋ	0.0
ɟ͡ʝ	p_j	1.338
ɟ͡ʝ	ʤ	1.726
ɟ͡ʝ	ʧ	1.726
ɡ	ɡ	0.0
ɣ	ɡ	0.757
ɣ	ɡː	1.293
ɲ	ɲː	0.582
ɲ	nː	1.592
ɾ	r	0.79
ɾ	a_r	2.35
ɾ	j	2.91
ɾ	-	3.763
ɾ	ˈa	5.73
ɾ_a	r_a	0.561
ɾ_a	a	1.634
ɾ_e	u	0.0
ɾ_k	xː	0.0
ɾ_n	rː	0.0
ɾ_t	ɬ_t	0.0
ʝ	dː	0.0
ʧ	tː	0.0
ˈa	ˈa	0.0
ˈe	ˈe	1.542
ˈe	ˈi	1.718
ˈe	ˈɛ	2.261
ˈe	ˈa	3.52
ˈe	i	4.139
ˈe_r	rː	0.0
ˈi	ˈi	0.136
ˈi	ˈɛ	4.446
ˈi	i	4.513
ˈo	ˈo	0.754
ˈo	ˈɔ	2.085
ˈo	ˈu	3.078
ˈo	ˈa_ɬ	4.242
ˈu	ˈu	0.271
ˈu	ˈɔ	3.234
ˈu	-	3.942
β	β	1.113
β	-	1.774
β	bː	2.556
β	p	3.734
θ	ʦ	1.041
θ	ʦː	1.974
θ	-	2.561
θ	ʃː	3.475
