Phone1	Phone2	Surprisal
a	e	0.371
a	a	2.604
a	-	4.005
a_m	a_m	0.0
a_ð	a_d	0.0
ă	-	0.0
b	v	1.317
b	b	1.374
b	ʤ	3.281
b	ɡ	3.509
b	z_v	5.491
b_ˈa	ˈa	0.0
d	d	0.474
d	-	1.835
e	a	1.135
e	-	1.654
e	e	2.139
e_n	e_n	0.0
e_ɾ	r	0.0
f	f	0.0
f_ɾ	f_l	0.0
i	i	0.426
i	-	1.969
i_ɣ	i_ʧ	0.0
i_ɾ	e_r	0.0
j	-	0.814
j	j	1.774
j	l	2.847
j_u	l_i	0.0
j_z	l_t	0.0
k	c	1.021
k	ʧ	2.06
k	k	2.336
k	ɡ	3.851
k_ɾ	k_l	0.0
k_ˈo	k_w	0.0
l	l	0.218
l	-	3.632
l	j	4.073
m	m	0.19
m	ŋ	3.017
m_b	ŋ_k	0.0
m_i	m	0.0
n	n	0.022
n	ɲ	6.059
n_u	ŋ	0.0
n_ɛ	ŋ	0.0
n_ʣ	ɲ	0.0
nː	n	0.95
nː	ŋ	1.95
nː	ɲ	2.162
p	p	0.109
p	-	3.779
r	r	0.0
r_u	ˈɛ_r	0.0
s	s	0.0
s_k	s	0.0
s_u	ˈɛ_s	0.0
s_ˈa	s_ˈa	0.0
t	t	0.0
t_a	t_e	0.0
t_u	ʧ	0.0
u	u	1.57
u	w	1.788
u	i	2.411
u	f	2.429
z	z	1.483
z	-	1.639
z	s	1.639
ð	t	0.347
ð	d	2.225
ð_a	d_e	0.0
ŋ	-	0.0
ɔ	o	0.916
ɔ	-	1.09
ɔ_z	s	0.0
ɔ̆	-	1.0
ɔ̆	i_s	1.0
ɖː	l	0.0
ɖː_u	ˈɛ_l	0.0
ɛ	-	1.31
ɛ	a	2.243
ɛ	j	2.773
ɛ	ˈiː	3.038
ɛ	i	3.089
ɛ_ɾ	i	0.0
ɡ	ɡ	0.0
ɣ	-	1.348
ɣ	ɟ	1.81
ɣ	k	2.392
ɣ	ɡ	2.929
ɣ_ɛ	s	0.0
ɲ	ɲ	0.0
ɾ	r	0.2
ɾ	l	3.186
ɾ	r_t	5.672
ɾ_a	r_e	0.0
ʃ	s	0.0
ʣ	j	1.07
ʣ	ʤ	1.815
ʣ	-	2.061
ʦ	s	0.0
ʦ_a	ʧ_e	0.0
ˈa	ˈa	0.529
ˈa	ˈaː	1.704
ˈa_m	ˈa_m	0.0
ˈa_ɾ	ˈaː	0.0
ˈe	j	2.01
ˈe	ˈɛ	2.182
ˈe	j_ˈɛ	2.318
ˈe	ˈe	2.594
ˈe	ˈi	2.598
ˈi	ˈi	0.718
ˈi	ˈe	1.983
ˈi	ˈeː	2.848
ˈi_a	ˈi_e	0.0
ˈi_ɖː	ˈi_l	0.0
ˈi_ɾ	ˈiː	0.0
ˈi_ʣ	ˈi	0.0
ˈo	ˈuː	1.594
ˈo	-	1.706
ˈo	ˈo	2.041
ˈo	w	3.068
ˈu	ˈu	1.273
ˈu	ˈo	1.61
ˈu	ˈuː	2.763
ˈu	ˈoː	4.147
ˈu	ˈɔ	4.193
ˈɔ	ˈo	1.454
ˈɔ	ˈɔ	2.919
ˈɔ	w_ˈa	2.955
ˈɔ	w_ˈi	3.425
ˈɔ	ˈoː	3.686
ˈɔ	w_ˈɛ	3.979
ˈɔ	-	4.112
ˈɔ	o_ˈa	4.236
ˈɔ	o	5.12
ˈɛ	ˈe	1.882
ˈɛ	j_ˈɛ	1.934
ˈɛ	ˈi	2.87
ˈɛ	ˈɛ	2.87
ˈɛ	ˈiː	3.142
ˈɛ	-	3.642
ˈɛ_ɣ	ˈe	0.0
β	-	0.0
