Phone1	Phone2	Surprisal
a	ə	0.186
a	ʎ_ə	3.644
a	d	4.602
a_r	ɾ	0.0
a_v	ə_β	0.0
b	b	0.292
b	-	2.449
d	d	1.12
d	-	1.859
d	ð	1.919
d_e	w	0.0
d_o	t	0.0
e	ə	0.938
e	-	1.256
e	w	4.07
f	f	0.0
i	i	1.296
i	-	1.599
i	s	1.929
j	l	1.251
j	-	1.338
j	i	3.394
j	ʎː	3.49
j_ˈe	ˈɛ	0.0
k	k	0.046
k	-	4.995
k_r	k_ɾ	0.0
l	l	0.337
l	ʎ	3.201
l	-	3.326
m	m	0.0
n	n	0.373
n	ɲ	2.895
n	-	3.42
o	u	1.043
o	ʎ	2.039
o	ə	3.181
o	ˈi_t	3.388
o	ˈo	3.937
o_ɰ	u_l	0.0
p	p	0.0
p_o	s	0.0
r	ɾ	1.072
r	r	1.198
r	ɾ_ə	3.496
r_o	ɾ_ə	0.0
r_s	s	0.0
r_ˈa	ɾ_ˈa	0.0
s	s	0.243
s	ʃ	3.213
s	ə	4.405
s_o	w	0.0
t	t	0.222
t	j_t	3.723
t	ˈi_t	3.904
t_a	t_ə	0.0
u	-	0.0
v	β	0.4
v	-	2.831
v	b	3.3
v_e	w	0.0
v_o	w	0.0
w	w	0.0
z	-	1.512
z	ʒ	1.564
z	z	2.11
z	w	3.655
z_e	w	0.93
z_e	ə	1.073
ŋ	n	1.44
ŋ	ŋ	1.942
ŋ	m	2.186
ŋ	-	2.723
ŋ_k	ŋ	0.0
ɡ	ɣ	0.96
ɡ	k	1.682
ɡ	ɡ	2.518
ɰ	l	0.682
ɰ	ʎ	1.408
ɲ	ɲ	0.0
ʤ	-	0.968
ʤ	ɡ_l	1.032
ʧ	ʎ	0.0
ˈa	ˈa	0.053
ˈa	ˈe	4.799
ˈe	ˈɛ	0.612
ˈe	ˈe	1.532
ˈi	ˈi	0.148
ˈi	-	3.863
ˈi	ˈu	5.126
ˈo	ˈo	0.965
ˈo	ˈɔ	1.65
ˈo	ˈu	2.565
ˈo_n	ˈɔ_n	0.0
ˈo_z	ˈɛ	0.0
ˈu	ˈu	0.0
ˈu_t	ˈo_t	0.0
ˈɔ	ˈɔ	0.408
ˈɔ	ˈu	2.761
ˈɔ	ˈo	3.934
ˈɔ	-	4.911
ˈɛ	ˈe	1.197
ˈɛ	ˈɛ	1.484
ˈɛ	ˈe_ʎ	3.143
ˈɛ	ʎ	4.19
ˈɛ	ˈi	4.703
ˈɛ_o	ˈe_ʎ	0.0
