Phone1	Phone2	Surprisal
b	b	0.0
d	d	1.058
d	θ	1.447
d	ð	2.708
d̥	d	0.616
d̥	-	2.202
d̥	r_d	2.943
e	i	0.0
f	f	0.201
f	p	2.942
f_ə	p	0.0
h	h	0.0
j	ɡ	0.978
j	j	1.865
j	-	2.2
k	kʰ	1.304
k	k	1.353
k	-	2.945
k	ʤ	3.768
k_ə	k	0.0
l	l	0.0
m	m	0.0
n	n	0.296
n	-	2.775
n	n_ˈe	4.671
p	p	0.0
s	t	0.293
s	s	2.442
t	t	0.0
v	v	0.515
v	-	1.736
v̥	f	0.0
x	x	1.179
x	t	1.501
x	k	2.286
z	s	0.0
z̥	z	0.0
ŋ	n	0.991
ŋ	ŋ	1.009
ŋ_ə	n_d	0.0
ɐ	ə_r	0.283
ɐ	-	2.489
ɕ	ç	0.972
ɕ	k	1.028
ə	-	0.237
ə	ə	3.187
ə	ə_n	4.588
ə_ɕ	k	0.585
ə_ɕ	e	1.585
ɡ̊	d	0.0
ɣ	-	0.0
ɪ	-	0.0
ɫ	l	0.101
ɫ	-	3.886
ʀ	r	0.111
ʀ	r_ˈi	4.756
ʀ	r_ˈiː	4.756
ʃ	s	0.902
ʃ	ʃ	1.105
ʋ	w	0.239
ʋ	ʍ	3.304
ʋ	w_ˈɪ	4.279
ʋ_ˈa	w_ˈɪ	0.0
ʦ	tʰ	1.074
ʦ	t	1.357
ʦ	r_t	2.894
ˈa	ˈa	1.474
ˈa	ˈɑː	1.78
ˈa	ˈø	2.423
ˈa	ˈe	2.621
ˈa_ɫ	ˈɑː	0.0
ˈaː	ˈeː	1.255
ˈaː	-	2.251
ˈaː	ˈɑː	2.633
ˈaː	ç	3.253
ˈaː	ˈa	3.253
ˈe	ˈɪ	0.483
ˈe	-	2.703
ˈe	ˈɛ	2.933
ˈeɪ̯	ˈiː	0.0
ˈeː	ˈiː	1.613
ˈeː	ˈe	1.896
ˈeː	ˈɛ	2.753
ˈeː	ˈi	2.958
ˈeː	-	2.972
ˈeː_j	ˈiː	0.0
ˈi	ˈaɪ̯	0.0
ˈiː	-	1.236
ˈiː	ˈəi̯	1.784
ˈiː	ˈiː	2.811
ˈiː	ˈɑː	2.811
ˈo	ˈʌ	0.887
ˈo	-	1.933
ˈo	ˈɪ	3.294
ˈo	ˈo	3.39
ˈo_ŋ	ˈøː	0.0
ˈoː	ˈø	1.751
ˈoː	ˈɪ	1.918
ˈoː	ˈo_r	1.931
ˈoː	-	2.506
ˈu	-	0.0
ˈuː	ˈu	0.754
ˈuː	-	1.891
ˈuː	ˈe	2.865
ˈy	ˈo	0.0
ˈyː	-	0.766
ˈyː	ˈiː	1.279
ˈøʏ̯	j_ˈuː	0.0
ˈøː	ˈi	0.577
ˈøː	-	1.601
ˈœ	-	1.0
ˈœ	ˈɪ	1.0
ˈœ_k	ˈɪ_ɡ	0.0
ˈœ_n	ˈaːɪ̯	0.0
ˈɔ	-	0.0
ˈɔʊ̯	ˈuː	0.943
ˈɔʊ̯	ˈi	1.059
ˈɔː	-	0.671
ˈɔː	ˈi	1.427
ˈɔː_n	ˈeː	0.0
ˈɛ	ˈeː	1.473
ˈɛ	ˈɛ	1.736
ˈɛ	-	2.827
ˈɛ	ˈa	3.332
ˈɛ	ˈɪ	3.332
ˈɛː	ˈɪ	2.061
ˈɛː	-	2.129
ˈɛː	r	2.129
ˈɛː	ˈi	2.657
ˈɛː	ˈɛː	2.789
ˈɪ	ˈɪ	0.686
ˈɪ	ˈəi̯	1.402
ˈɪ_ɕ	ˈaː	0.0
ˈʊ	ˈʌ	0.0
ˈʏ	-	0.0
