Phone1	Phone2	Surprisal
a	o	1.353
a	a	1.404
a	i	2.887
a	-	3.389
b	b	0.0
c	t	0.52
c	o_n	1.723
d	d	0.0
d̥	d	0.0
e	e	0.0
eː	u_k	0.0
i	-	1.343
i	u	1.409
i	uː	2.543
i	oːu̯	4.113
iː	a	0.0
j_ɛ	ai̯	0.0
k	k	0.441
k	k_i	1.924
l̩	l	0.0
m	m	0.0
n	n	0.44
n	n_a	1.927
p	p	0.0
r	r	0.177
r	r_i	3.115
r̩	r	0.0
s	s	0.0
t	t	0.0
u	u	0.763
u	a_ŋ	1.751
u	aːu̯	3.138
x	s	0.0
z	z	0.0
z̥	-	0.0
æ	n	0.0
ɔ	a	1.432
ɔ	-	1.677
ɔ	e	2.627
ɔ	o	2.691
ɛ	e	0.703
ɛ	a	2.181
ɛ	-	2.596
ɟ	d	0.0
ɡ̊	n_o	0.0
ɦ	ɡ	0.0
ɪ̯ɛ	-	0.0
ɫ	-	0.0
ɫ̩	i_l	0.0
ɲ	aː	0.0
ɲ_ɛ	n_a	0.0
ʊ̯ɔ	l_i	0.0
ʋ	v	0.218
ʋ	w	2.837
ʎ	l	0.0
ʒ	ɡ	0.0
ʦ	-	0.0
ʧ	k	0.0
