Phone1	Phone2	PMI
b̥_#>	b_#>	9.57
b̥	b_#>	9.57
d̥_#>	d_#>	9.383
d̥	d_#>	9.383
k_#>	k_#>	8.898
ɔ_#>	ɔ_#>	7.874
ʐ	ʒ	7.207
k	k_#>	7.048
ʦ	ʧ	6.895
u	ˈu	6.807
b	b	6.788
b̥_#>	b	6.686
b̥	b	6.686
j	<#_j	6.6
p_ɔ	p_ˈɔ	6.552
x	x	6.538
k_a	k_ˈɑ	6.522
t_a	t_ɐ	6.466
<#_l	<#_ɫ	6.458
z	z	6.353
ɲ	nʲ	6.351
rʲ	rʲ	6.302
p	p	6.271
s_#>	s_#>	6.043
ɔ	ɔ_#>	5.933
ɲ_#>	nʲ_#>	5.879
ɲ	nʲ_#>	5.879
m	m	5.874
w_a	ɫ_ˈa	5.805
n	n	5.675
pʲ	p	5.546
l	lʲ	5.403
kʲ	k	5.184
s	s	5.105
d̥_#>	d	5.065
d̥	d	5.065
d	d	5.062
t	t	5.025
k_#>	k	5.005
k	k	4.962
<#_r	rʲ	4.833
r	<#_r	4.801
l	<#_ɫ	4.783
r	r	4.776
pʲ	pʲ	4.737
i	ˈɪ	4.65
e	ɛ	4.618
s	s_#>	4.528
ɪ	i	4.255
ɔ_#>	ɔ	4.254
a	ˈa	4.193
vʲ	<#_ʋ	4.168
ʑ	d	4.134
ɕ	tʲ	4.132
a	ˈɑ	4.123
e	ˈɛ	4.118
ɲ_#>	nʲ	4.078
w	ɫ	3.948
rʲ	r	3.938
ɪ	ˈi	3.923
ɨ	j	3.887
mʲ	m	3.844
kʲ	k_e	3.711
a	ɐ	3.694
<#_vʲ	<#_ʋ	3.63
s_#>	s	3.575
l	ɫ	3.538
ɨ	e	3.477
ɛ	ˈi	3.456
p	p_ˈɔ	3.438
ɔ	ɔ	3.36
ɨ	ˈɪ	3.313
s	sʲ	3.299
<#_r	<#_rʲ	3.278
ɪ_t	ˈi_t	3.276
t_#>	t_#>	3.267
<#_l	ɫ	3.258
a	ˈɛ	3.23
k_ɛ	kʲ_ˈi	3.216
r	ɔ_r	3.213
j	j	3.187
<#	<#_ʋ	3.134
r	rʲ	3.113
m_#>	m_#>	3.109
l_#>	lʲ_#>	3.083
<#_r	<#_r	3.072
w	ɫ_e	3.044
<#_n	<#_nʲ	3.042
ɛ	ˈɔ	3.026
n	nʲ	2.996
ɔ	ˈɔ	2.906
w	ˈa	2.866
vʲ	ʋʲ	2.843
ɕ	t	2.829
<#_k	<#_k	2.826
n_ɔ	nʲ_ˈi	2.803
<#	<#	2.765
#>	#>	2.765
w_#>	ɫ_#>	2.735
i	j	2.699
<#_d	<#_d	2.665
e_ɕ	ɐ_tʲ	2.652
ɔ_#>	ˈɔ_#>	2.615
#>	ɔ_#>	2.542
#>	k_#>	2.542
#>	d_#>	2.542
#>	b_#>	2.542
<#_ɕ	t	2.518
t	t_#>	2.493
n	<#_nʲ	2.463
r	<#_rʲ	2.458
ɛ	ɛ	2.453
m	m_#>	2.442
ɔ	ˈi	2.409
k	<#_k	2.405
l	lʲ_#>	2.378
d	<#_d	2.331
w_a	ˈa	2.3
t	t_ɐ	2.265
w_ɔ	ɫ_ɔ	2.244
<#_ɕ	<#_t	2.227
ʦ	ʦ	2.207
ʑ	<#_d	2.207
e	ɐ	2.178
v	ʋ	2.126
u	ʊ	2.081
ɨ	e_j	2.08
<#	<#_j	2.076
<#_n	nʲ	2.039
ɕ	t_e	2.014
<#_pʲ	p	1.988
i_#>	j_#>	1.971
ɔ	ˈɔ_#>	1.933
l_#>	lʲ	1.93
i	ɪ	1.927
ɪ	ˈɑ	1.919
m_#>	m	1.875
w	ɫ_#>	1.873
k	k_ˈɑ	1.844
w	e	1.832
<#_k	k	1.767
<#_d	d	1.736
<#	<#_ɫ	1.695
<#	<#_r	1.686
t_#>	t	1.679
k	kʲ	1.667
ʨ	tʲ	1.649
<#_r	r	1.605
ɪ	j_ˈɑ	1.598
<#	<#_w	1.548
w	ɫ_ˈa	1.516
i	j_#>	1.499
ɕ	<#_t	1.486
p_ɔ	p	1.378
ɪ	j	1.352
a	ɫ_ˈa	1.34
e	i	1.321
w	ˈɔ	1.318
i_#>	j	1.294
kʲ	k_ˈɪ	1.267
a	k_ˈɑ	1.256
a	t_ɐ	1.199
ɔ	p_ˈɔ	1.167
#>	s_#>	1.154
#>	nʲ_#>	1.154
w_#>	ɫ	1.147
ɔ	ɛ	0.982
ɛ	ɔ	0.941
ɔ_#>	ˈɔ	0.927
t_a	ɐ	0.918
ɪ	ɐ	0.909
<#_vʲ	ʋ	0.882
ɛ	ɦ_ɔ	0.877
e	e	0.862
e	ˈi	0.856
k	x	0.805
<#	<#_d	0.759
k_ɛ	kʲ	0.723
t	ˈi_t	0.702
k_a	k	0.644
ʂ	r	0.642
k_a	ˈɑ	0.599
r	ɔ	0.593
t_a	t	0.557
n	n_e	0.522
p_ɔ	ˈɔ	0.502
ɛ	kʲ_ˈi	0.479
<#	<#_rʲ	0.442
e	ɐ_tʲ	0.433
<#	rʲ	0.346
w	ɔ	0.345
ɪ	ˈi_t	0.34
