Phone1	Phone2	Surprisal	OOV_Smoothed
<#_r	<#_r	0.0	4.779
<#_tʲ	<#_t	0.0	4.779
b	b	0.0	4.779
d	d	0.0	4.779
dʲ	d	0.0	4.779
e	i	0.0	4.779
j	k	1.222	4.779
j	-	1.807	4.779
j	n	1.807	4.779
j_#>	#>	0.0	4.779
k	k	0.0	4.779
kʲ_ɪ	ɐ	0.0	4.779
lʲ	l	0.848	4.779
lʲ	lʲ	1.17	4.779
lʲ_#>	ɫ_#>	0.0	4.779
m	m	0.0	4.779
mʲ	m	0.0	4.779
n	n	0.0	4.779
n_ɨ	ɛ	0.0	4.779
nʲ	n	0.0	4.779
p	p	0.0	4.779
pʲ	p	0.0	4.779
r	r	0.0	4.779
rʲ	r	0.0	4.779
s	s	0.0	4.779
sʲ	s	0.0	4.779
t	t	0.0	4.779
tʲ	t	0.0	4.779
tʲ_#>	#>	0.0	4.779
v	v	0.0	4.779
v_ɨ	f	0.0	4.779
vʲ	v	0.459	4.779
vʲ	vʲ	1.874	4.779
x	x	0.0	4.779
z	z	0.0	4.779
zʲ	z	0.0	4.779
ɐ	o	0.778	4.779
ɐ	ɛ	2.0	4.779
ɐ	ˈɔ	2.585	4.779
ɐ_r	r	0.0	4.779
ə	ɐ	1.202	4.779
ə	o	1.716	4.779
ə	-	3.524	4.779
ə	ɛ	3.524	4.779
ə	ˈa	3.524	4.779
ə_#>	ˈɔ_#>	0.0	4.779
ɡ	ɡ	0.0	4.779
ɨ_j_#>	#>	0.0	4.779
ɪ	ɛ	0.644	4.779
ɪ	ɐ	2.644	4.779
ɪ	-	3.059	4.779
ɪ	ˈɛ	3.644	4.779
ɫ	ɫ	0.0	4.779
ʂ	ʃ	0.0	4.779
ʊ	ɐ	0.0	4.779
ʐ	ʒ	0.0	4.779
ʦ	ʦ	0.0	4.779
ʨ	ʧ	0.0	4.779
ˈa	ˈa	0.152	4.779
ˈa	ˈɛ	3.322	4.779
ˈe	ˈɛ	1.0	4.779
ˈe	ˈa	1.322	4.779
ˈe	ɐ	3.322	4.779
ˈe_ɫ	ˈa_ɫ	0.0	4.779
ˈi	ˈi	0.0	4.779
ˈo	ˈɔ	1.387	4.779
ˈo	ˈɤ	1.766	4.779
ˈo	ˈa	2.766	4.779
ˈo	-	4.087	4.779
ˈo	o	4.087	4.779
ˈo	ɐ	4.087	4.779
ˈu	ˈɤ	0.0	4.779
ˈæ	ˈɛ	0.0	4.779
ˈɨ	ˈi	0.0	4.779
ˈɵ	ˈɛ	0.737	4.779
ˈɵ	ˈɤ	1.322	4.779
