Phone1	Phone2	PMI
ʀ_ˈai̯	ʀ_ˈa	9.773
ɛː	ɛi̯	9.508
ɡ̊_ə	k_ə	9.185
<#_ʀ	<#_ʀ	9.185
ɐ_n	ʀ_n	8.948
ʃ_d̥	s_t	8.463
ˈẽː	ˈuː_n	8.401
ˈĩː	ˈɛi̯_n	8.067
i	i	7.755
ˈɔ	ˈɔ	7.065
ʀ	<#_ʀ	6.935
ˈãː	ˈiː_nʲ	6.785
x	ɣ̥	6.732
ˈuː_#>	ˈʏ_#>	6.723
ˈɑ̃i̯	ˈi_n	6.699
<#_d̥	<#_tʲ	6.69
ʃ_#>	k_#>	6.619
ŋ	ŋ	6.602
ɡ̊	ɡ	6.591
ˈĩː	ˈɛi̯	6.59
v̥	p	6.261
ˈẽː	ˈuː	6.192
h	h	6.165
p	b	6.006
<#_n	<#_n	5.996
x	x	5.915
ˈãː	nʲ	5.911
ˈeː	ˈiː	5.909
ˈuː	ˈœ	5.821
m	m	5.754
ˈɑ̃i̯	ˈi	5.719
ˈãː	ˈiː	5.622
<#	<#_ʀ	5.559
kʰ	k	5.558
ˈuː	ˈʏ_#>	5.518
ˈɛ̃ː	ŋ	5.506
ˈiː	ˈiː	5.504
ˈa	ˈɒː	5.496
ˈoː	ˈɔu̯	5.461
ˈau̯	ˈʏ	5.386
b̥	b	5.373
ˈɛ	ˈeː	5.33
ˈai̯	ʀ_ˈa	5.324
f	f	5.324
oː	ˈyː	5.323
ˈai̯	ˈi	5.315
k	ɡ	5.312
ˈɛ	ˈɛː	5.291
ˈaː	ˈuː	5.266
ˈo	ˈʊ	5.171
ˈɑ	ˈɒ	5.133
ˈõː	ˈaː_n	5.133
ɡ̊	k_ə	5.126
ˈu	ˈʊ	5.124
v	v	5.034
ˈau̯	ˈœː	5.03
ʃ	ʃ	4.984
b̥	v̥	4.982
<#_d̥	tʲ	4.865
ˈoĩ̯	ˈyː	4.822
ʒ̊	w	4.822
ˈõː	ˈaː	4.748
ˈi	ˈai̯	4.719
æ̆	ə_ʀ	4.693
l	l	4.681
s	s	4.618
n	n	4.566
ʀ	ʀ_ˈa	4.535
ʃ	k_#>	4.529
d̥	dʲ	4.523
k	k	4.511
ʦ	t	4.481
ɐ	ʀ_n	4.402
ˈuː_#>	ˈʏ	4.377
ˈɛ̃ː	ŋ_ə	4.328
ˈoː	ˈuː	4.26
ʀ	ʀ	4.209
<#_ʀ	ʀ	4.209
t	t	4.189
n	<#_n	4.138
f	p	4.111
ɑ	ə	4.085
ˈi	ˈa	4.055
ə	ə	3.973
d̥	d	3.972
ɡ̊	k	3.959
æ̆	ə	3.879
n	ʀ_n	3.837
d̥	<#_tʲ	3.834
ˈɛ̃ː	ə	3.818
#>	k_#>	3.795
ˈoː	ˈyː	3.708
s	tʲ	3.676
t	d	3.612
ˈi	ˈi	3.578
ˈa	ˈɒ	3.576
n	nʲ	3.566
ˈai̯	ˈa	3.528
ˈoi̯	ˈœː	3.419
ʃ_#>	k	3.386
m_#>	m_#>	3.381
ˈẽː	n	3.352
k_ʀ	ɡ_ʀ	3.349
ˈĩː	n	3.338
æ̆	ʀ	3.32
ɐ	ʀ	3.312
ˈɑː	ˈɛi̯	3.281
<#	<#_n	3.242
z̥	d	3.222
ɡ̊_ə	k	3.219
ˈi_l	ˈi_l	3.19
<#_n	n	3.181
ʀ_ˈai̯	ˈa	3.177
ˈuː	ˈʏ	3.172
ʃ	s_t	3.125
<#	<#_tʲ	3.099
l	lʲ	3.069
ˈɑ	ˈɔː	3.059
ˈoi̯	ˈʏ	3.026
d̥	t	3.018
t_ʀ	d_ʀ	3.006
ə	k_ə	2.997
ˈɑː	ˈeː	2.919
ˈiː	ˈɛi̯	2.911
v_æ̆	v̥	2.821
ʃ	s	2.791
f_#>	p_#>	2.764
ˈɑ	ˈœ	2.73
ˈaː	ˈiː	2.691
d̥	s_t	2.685
ˈɑ̃i̯	n	2.674
ʀ	ʀ_ˈɔu̯	2.633
