Phone1	PhonEnv	Phone2	Surprisal
a	#|S|	a	1.737
a	#|S|	ə	2.907
a	#|S|	e	3.907
a	#|S|>	a	1.798
a	#|S|>	ə	3.322
a	#|S|>	e	4.322
a	#|S|>_N	a	3.644
a	#|S|>_N	ə	3.644
a	#|S|>_N	e	4.644
a	#|S|>_R	a	2.364
a	#|S|>_R	ə	3.644
a	#|S|>_R	e	4.644
a	#|S|N	a	3.322
a	#|S|N	ə	3.322
a	#|S|N	e	4.322
a	#|S|R	a	2.271
a	#|S|R	ə	3.322
a	#|S|R	e	4.322
a	<|S|	ə	1.1
a	<|S|	e	2.1
a	<|S|	a	2.206
a	<|S|#	ə	0.234
a	<|S|#	a	3.322
a	<|S|#	e	4.322
a	<|S|>	ə	1.515
a	<|S|>	e	1.737
a	<|S|>	a	2.152
a	<|S|>_N	e	0.252
a	<|S|>_N	a	3.644
a	<|S|>_N	ə	3.644
a	<|S|N	e	0.322
a	<|S|N	a	3.322
a	<|S|N	ə	3.322
a	F_<|S|	ə	0.234
a	F_<|S|	a	3.322
a	F_<|S|	e	4.322
a	F_<|S|#	ə	0.184
a	F_<|S|#	a	3.644
a	F_<|S|#	e	4.644
a	F|S|	ə	0.322
a	F|S|	a	2.907
a	F|S|	e	3.907
a	F|S|#	ə	0.234
a	F|S|#	a	3.322
a	F|S|#	e	4.322
a	|S|#	ə	0.322
a	|S|#	a	2.907
a	|S|#	e	3.907
a	|S|>	a	1.829
a	|S|>	ə	2.269
a	|S|>	e	2.829
a	|S|>_N	e	1.737
a	|S|>_N	a	3.322
a	|S|>_N	ə	3.322
a	|S|>_R	a	2.271
a	|S|>_R	ə	3.322
a	|S|>_R	e	4.322
a	|S|N	e	1.791
a	|S|N	a	2.907
a	|S|N	ə	2.907
a	|S|R	a	2.129
a	|S|R	ə	2.907
a	|S|R	e	3.907
b	#|S|	v	1.07
b	#|S|	b	1.585
b	#|S|	f_r	3.392
b	#|S|	z_b	3.392
b	#|S|<	v	1.07
b	#|S|<	b	1.585
b	#|S|<	f_r	3.392
b	#|S|<	z_b	3.392
b	#|S|<_F	v	0.624
b	#|S|<_F	b	2.398
b	#|S|<_F	f_r	2.815
b	#|S|F	v	0.648
b	#|S|F	b	2.331
b	#|S|F	f_r	2.845
b	|S|<	v	1.07
b	|S|<	b	1.585
b	|S|<	f_r	3.392
b	|S|<	z_b	3.392
b	|S|<_F	v	0.648
b	|S|<_F	b	2.331
b	|S|<_F	f_r	2.845
b	|S|F	v	0.689
b	|S|F	b	2.227
b	|S|F	f_r	2.896
b_j	#|S|	v	0.0
b_j	#|S|<	v	0.0
b_j	#|S|<_F	v	0.0
b_j	#|S|F	v	0.0
b_j	|S|<	v	0.0
b_j	|S|<_F	v	0.0
b_j	|S|F	v	0.0
d	#|S|	z	0.796
d	#|S|<	z	0.936
d	#|S|<_F	z	0.737
d	#|S|<_R	z	2.322
d	#|S|F	z	0.678
d	#|S|R	z	2.0
d	|S|<	z	0.796
d	|S|<_F	z	0.678
d	|S|<_R	z	2.0
d	|S|F	z	0.585
d	|S|R	z	1.585
e	#|S|	-	0.538
e	#|S|	a	3.492
e	#|S|	e	3.617
e	#|S|>	-	0.437
e	#|S|>	a	3.404
e	#|S|>	e	4.032
e	<|S|	e	1.81
e	<|S|	-	2.404
e	<|S|	i	3.269
e	<|S|	u	3.269
e	<|S|	ˈe	3.269
e	<|S|	ə	3.684
e	<|S|	r_e	4.269
e	<|S|	r_u	4.269
e	<|S|#	e	1.496
e	<|S|#	ˈe	2.712
e	<|S|#	-	2.863
e	<|S|#	u	3.516
e	<|S|#	r_e	3.712
e	<|S|#	r_u	3.712
e	<|S|#	ə	4.343
e	<|S|#	a	4.516
e	<|S|>	i	1.983
e	<|S|>	-	2.027
e	<|S|>	e	2.502
e	<|S|>	u	2.861
e	<|S|>	ə	2.921
e	<|S|>_N	i	1.259
e	<|S|>_N	ə	1.275
e	<|S|>_N	-	4.113
e	<|S|>_N	e	4.354
e	<|S|>_R	e	1.156
e	<|S|>_R	i	1.259
e	<|S|>_R	-	4.113
e	<|S|N	i	1.332
e	<|S|N	ə	1.352
e	<|S|N	-	3.791
e	<|S|N	e	4.032
e	<|S|R	e	1.197
e	<|S|R	i	1.332
e	<|S|R	-	3.791
e	|S|#	e	1.546
e	|S|#	-	2.696
e	|S|#	ˈe	2.78
e	|S|#	u	3.513
e	|S|#	r_e	3.78
e	|S|#	r_u	3.78
e	|S|#	ə	4.287
e	|S|#	a	4.513
e	|S|>	-	1.219
e	|S|>	i	2.729
e	|S|>	e	2.815
e	|S|>	u	3.47
e	|S|>	ə	3.594
e	|S|>	a	4.47
e	|S|>_N	i	1.332
e	|S|>_N	ə	1.352
e	|S|>_N	-	3.791
e	|S|>_N	e	4.032
e	|S|>_R	e	1.197
e	|S|>_R	i	1.332
e	|S|>_R	-	3.791
e	|S|N	i	1.462
e	|S|N	ə	1.492
e	|S|N	-	3.376
e	|S|N	e	3.617
e	|S|R	e	1.269
e	|S|R	i	1.462
e	|S|R	-	3.376
f	>|S|	f_e	0.0
f	>|S|<	f_e	0.0
f	>|S|<_R	f_e	0.0
f	>|S|R	f_e	0.0
f	|S|<	f_e	0.0
f	|S|<_R	f_e	0.0
f	|S|R	f_e	0.0
h	#|S|	f	0.0
h	#|S|<	f	0.0
h	#|S|<_F	f	0.0
h	#|S|<_R	f	0.0
h	#|S|F	f	0.0
h	#|S|R	f	0.0
h	>|S|	f	0.0
h	>|S|<	f	0.0
