Phone1	Phone2	Surprisal
a	ɔ	0.659
a	ɒ	2.228
a	-	3.877
a	ã	4.377
a	a	4.754
a_r	ʀ	0.92
a_r	b_ʀ	1.085
b	b	0.45
b	-	2.764
b	v	3.053
bː	b_ʀ	0.841
bː	b	1.178
d	d	1.097
d	-	1.465
d	z	2.921
d	dʲ	4.705
dː	l	1.179
dː	-	1.244
dː	d	2.877
dː_a	d_ɔ	0.0
e	-	0.0
f	f	0.109
f	fʲ	3.778
f_j	f_l	0.0
fː	f	0.0
i	ə	1.47
i	-	2.004
i	ɔ	2.983
i	ŋ	3.132
i	ʀ	3.292
i	j	4.408
i_d	ˈɪ_j	0.0
i_ɬ	ɪ	0.0
j	l	1.417
j	ˈa	1.656
j	w	2.983
j	-	3.351
j	ə	3.579
k	ʧ	0.661
k	k	1.443
lː	l	0.0
m	m	0.062
m	mʲ	4.563
mː	m	0.549
mː	-	1.659
n	n	1.211
n	ŋ	1.231
n	ˈɔ̃	3.704
n	-	3.938
n_t	ŋ	0.0
nː	ŋ	0.0
p	p	0.257
p	-	2.614
p_ˈe	pʲ	0.0
pː	p	0.0
r	ʀ	0.666
r	l	1.817
r	-	3.539
r_a	ɔ	0.0
r_u	ə	0.0
rː	ʀ	0.0
s	s	0.0
s_i	s_ə	0.0
sː	-	0.971
sː	s	1.03
t	t	1.059
t	ʧ	1.846
t	-	2.047
tː	t	0.0
tː_i	j	0.0
tː_u	j	0.0
u	ə	1.574
u	-	2.692
u	ɔ	2.973
u	u	3.684
u	ŋ	3.92
u	ʀ	4.343
u	j	4.505
u	ʎ	4.505
u	y	4.643
u	ũ	5.003
u	l	5.084
u_r	u_l	0.0
v	v	0.479
v	vʲ	1.822
w	-	0.0
x	k	0.0
xː	ʧ	0.0
z	lː	0.0
ŋ	ŋ	0.0
ɡ	ʤ	0.863
ɡ	ɡ	2.048
ɡ	k	2.264
ɡː	-	0.554
ɡː	k	1.65
ɬ	ˈɔ	0.0
ɬ_t	t	0.0
ɮ	-	0.0
ɲː	-	0.968
ɲː	ɲ	1.033
ʎː	ʎ	0.0
ʒ	-	0.0
ʣ	j	0.0
ʤ	ʤ	0.0
ʤː	-	0.303
ʤː	ˈɛ	2.398
ʦ	s	0.856
ʦ	-	2.026
ʦ	z	3.011
ʦ	ʒ	3.68
ʦː	s	0.0
ʧ	k_l	0.0
ʧː	ʎ	0.0
ˈa	ˈa	0.888
ˈa	ˈã	1.407
ˈa	ˈe_j	4.554
ˈa	ˈa_w	4.643
ˈe	ˈe	0.873
ˈe	ˈɪ	1.632
ˈe	-	2.93
ˈe_r	ˈɪ_ʀ	0.0
ˈi	ˈi	1.343
ˈi	ˈĩ	2.003
ˈi	-	3.409
ˈi	ʀ	3.591
ˈi	ˈɪ	3.593
ˈi	ə	4.345
ˈi	ĩ	4.409
ˈo	ˈu	1.481
ˈo	w	2.024
ˈo	ˈũ	2.213
ˈo	ˈa_w	2.964
ˈo	ˈœ	4.264
ˈo_r	ˈu	0.0
ˈo_tː	ˈu	0.0
ˈu	ˈy	1.435
ˈu	ˈu	1.658
ˈu	ˈỹ	2.625
ˈu	w_ˈẽ	2.725
ˈɔ	w_ˈɔ	1.076
ˈɔ	w	1.708
ˈɔ	ˈœ	3.423
ˈɔ	ˈɔ	3.579
ˈɔ	ˈu	4.556
ˈɛ	ˈe	1.042
ˈɛ	ˈẽ	1.62
ˈɛ	ˈɪ̃	2.901
ˈɛ	ˈɪ	4.187
ˈɛ_j	ˈe_ʀ	0.0
ˈɛ_r	ˈa_l	0.0
β	-	0.489
β	w	1.798
β_i	w	0.0
