Phone1	Phone2	Surprisal
a	n	0.0
b	b	0.0
bː	m	0.0
d	d	0.047
d	t	4.969
d_r	d_r	0.0
d_ə	d	0.621
d_ə	n	1.516
dː	d	0.0
e	-	0.0
f	f	0.043
f	v̥	5.105
h	h	0.0
h_r	r	0.0
i	ɪ	0.0
iː	aɪ̯	0.0
j	-	1.047
j	ɡ	1.565
j	ʒ	2.49
j_ə	n	0.0
j_ˈe	ɡ_ˈeː	0.0
j_ˈiː	ˈɛː	0.0
k	ɡ	0.657
k	k	2.051
k	s	3.005
k_ə	ɡ	0.0
kː	-	0.0
l	l	0.0
l_d	l_d	0.0
lː	l	0.0
m	m	0.0
n	n	0.0
n_d	n	0.0
nː	n	0.0
nː_ə	n	0.0
p	b	1.087
p	p	1.576
p	pʰ	2.366
p_ə	b_m	0.0
pː	b	0.0
r	ɐ	1.09
r	r	1.771
r	-	2.075
r_n	ɐ_n	0.0
r_ə	ɐ	0.201
r_ə	ə	2.941
s	z	1.097
s	ʃ	1.198
s	s	3.371
s_k	ʃ	0.0
s_l	s_l	0.0
s_t	s	0.0
s_w	z	0.0
t	d	0.708
t	t	1.61
t	-	4.05
t_ə	d	0.0
v	m	0.599
v	v	1.558
w	v	0.0
w_ˈaː	v_ˈaɪ̯	0.0
x	x	0.931
x	ç	1.21
x	i	4.529
z	z̥	0.497
z	-	1.78
ð	-	0.0
ŋ	ŋ	0.0
ŋ_ɡ	ŋ	0.0
ə	-	0.399
ə	n	2.266
ə	ɪ	4.888
ə_r	ɐ	0.0
ɡ	ɡ	0.257
ɡ	j	2.616
ɡː	ç	0.0
ɡː_ə	ɡ	0.0
ɣ	ç	0.827
ɣ	ɡ	1.197
ʣ	ŋ	0.0
ʦ	kʰ	0.0
ˈa	ˈa	0.533
ˈa	-	2.687
ˈa	ˈoː	2.701
ˈa_l	ˈaː	0.0
ˈaː	ˈaʊ̯	0.426
ˈaː	-	1.967
ˈe	ˈa	1.976
ˈe	ˈɛ	2.545
ˈe	ˈʏ	2.625
ˈe	-	2.763
ˈe	ˈoː	3.023
ˈe	ˈœ	4.335
ˈe	ˈeː	4.435
ˈe	ˈɪ	4.435
ˈe_r	ˈaː	0.597
ˈe_r	ˈɔː	1.562
ˈeː	ˈoː	1.201
ˈeː	ˈɔʏ̯	1.865
ˈeː	ˈiː	3.019
ˈeː	-	3.542
ˈeː	ˈaɪ̯	3.624
ˈi	ˈɪ	0.346
ˈi	-	3.067
ˈi	ˈeː	3.414
ˈiː	ˈiː	0.29
ˈiː	-	2.455
ˈi̯aː	ˈaɪ̯	0.468
ˈi̯aː	-	1.852
ˈi̯aː_ɣ	ˈaɪ̯	0.0
ˈi̯uː	ˈyː	0.698
ˈi̯uː	-	1.383
ˈo	ˈaʊ̯	1.756
ˈo	ˈɔ	2.104
ˈo	-	2.263
ˈo	ˈʊ	2.706
ˈo	ˈøː	3.189
ˈoː	ˈaʊ̯	0.0
ˈu	ˈʊ	0.577
ˈu	ˈʏ	3.067
ˈu	ˈøː	3.421
ˈu	ˈœː	4.071
ˈu	-	4.12
ˈuː	ˈuː	0.362
ˈuː	-	3.171
ˈuː	ˈʊ_n	3.171
ˈɔː	ˈa	0.678
ˈɔː	ˈoː	1.415
ˈɛː	ˈaɪ̯	1.211
ˈɛː	ˈɔʏ̯	2.292
ˈɛː	-	2.302
ˈɛː	ˈɪ	2.635
θ	d	0.0
