Phone1	Phone2	Surprisal
a	a	0.0
b	b	0.0
d	d	0.0
e	e	0.45
e	a	3.481
e	i	3.614
e	-	4.753
e	o	4.973
e	j_a	5.164
e_d	e_d	0.0
e_r	e_r	0.31
e_r	r	2.37
e̯ˈa	ˈe	0.655
e̯ˈa	j	1.454
f	f	0.0
f_e	fː	0.0
i	-	0.623
i	i	1.512
j	j	1.054
j	ʎː	2.454
j	-	2.462
j	ˈɛ	2.695
j_ˈa	ˈɛ	0.0
j_ˈe	ˈɛ	0.0
k	k	0.528
k	kː	3.021
k	ɡ	3.38
k	ɡ_o	4.283
k	k_a	4.804
k_r	k_r	0.0
kʲ	kː	0.0
l	lː	1.138
l	l	1.32
l	j	2.786
l_ˈe	l_ˈe	0.0
m	m	0.239
m	-	3.083
m	mː	4.847
m_n	ɲː_o	0.0
n	n	0.66
n	-	2.978
n	nː	3.598
n	ŋ	3.747
n	n_e	4.026
n	ˈɛ_n	5.514
n_e	n_e	0.0
nʲ	n_i	0.0
o	o	0.0
o̯ˈa	ˈɔ	0.523
o̯ˈa	ˈo	1.718
p	p	0.318
p	-	2.338
p_l	p_j	0.0
p_r	p_r	0.0
p_t	tː	0.0
r	r	0.442
r	l	2.849
r	-	4.239
r	e_r	4.934
r	r_o	5.501
r	rː	5.853
r_m	r_m	0.0
r_n	r_n	0.0
r_t	r_t	0.0
r_u	r_o	0.0
r_ˈe	r_ˈe	0.0
s	s	0.537
s	-	2.624
s	z	3.69
s	sː	3.814
t	t	0.724
t	tː	2.219
t	-	3.012
t	d	4.161
u	o	0.482
u	-	1.816
v	v	0.0
w	o	1.05
w	-	1.729
w	ˈɔ_v	2.215
z	d	0.0
z_b	v	0.0
ŋ	ŋ	0.0
ə	a	0.472
ə	e	2.403
ə	o	4.532
ə	i	5.084
ə	-	5.864
ɡ	ɡ	0.0
ɨ	-	0.0
ʃ	s	0.509
ʃ	sː	1.749
ʃ_t	ʃː	0.0
ʃ_ˈa	s_ˈɛ	0.0
ʒ	j	0.0
ʤ	ʤ	0.737
ʤ	-	1.322
ʦ	-	1.074
ʦ	t	1.357
ʦ	ʦ	2.892
ʦʲ	tː_i	0.0
ʧ	ʧ	0.495
ʧ	-	2.576
ʧ	dː	3.963
ʧ	k	4.093
ʧʲ	-	0.0
ˈa	ˈa	0.198
ˈa	ˈɛ	3.646
ˈa	v_ˈa	4.368
ˈa_t	a_t	0.0
ˈau̯	ˈɔ	0.0
ˈe	ˈɛ	1.443
ˈe	ˈe	1.624
ˈe	-	1.927
ˈe	ˈi	4.483
ˈe_w	ˈi_o	0.0
ˈe_z	ʣː	0.0
ˈi	ˈi	0.684
ˈi	ˈe	2.815
ˈi	ˈɛ	2.927
ˈi	-	3.268
ˈi_n	ˈɛ_n	0.0
ˈi_r	ˈi_r	0.0
ˈi_w	pː	0.0
ˈo	ˈɔ	1.626
ˈo	ˈo	1.719
ˈo	ˈu	2.341
ˈo	w_ˈɔ	3.082
ˈo	w	4.135
ˈu	ˈo	1.088
ˈu	ˈu	1.572
ˈu	w_ˈɔ	3.202
ˈu	ˈɔ	3.56
ˈə	ˈe	0.0
ˈɨ	ˈa	0.314
ˈɨ	-	2.356
ˈɨ_j	ˈa	0.0
