Phone1	Phone2	PMI
n_ˈɒː	n_ˈɔ	9.598
s_t	s_t	9.507
<#_ɾ	<#_ʀ	8.838
<#_n	<#_n	8.659
v̥_#>	b_#>	8.611
v̥	b_#>	8.611
p_#>	f_#>	7.989
s_#>	z_#>	7.908
k_#>	χ_#>	7.698
ŋ	ŋ	6.895
p	f_#>	6.705
ˈoː_m	ˈʊ_m	6.384
p_n	f_n	6.318
ˈɛː	ˈɛɪ̯	6.268
p	p	6.214
s	z_#>	6.2
<#_t	ʦ	6.019
ˈɒː_t	ˈa_s	6.008
m	m	5.954
j	j	5.919
ɾ_n	ʀ_n	5.888
b	b	5.719
ˈiə̯_n	ˈɛ_n	5.591
ʃ	ʃ	5.5
l_#>	ɫ_#>	5.457
k	χ_#>	5.414
k_#>	χ	5.317
ˈi	ˈaɪ̯	5.294
ɾ	<#_ʀ	5.278
<#_ˈɑ	ˈa	5.25
d̥_#>	d_#>	5.233
k	k	5.195
z	z	5.127
s_#>	z	5.106
ˈɑ	ˈa	5.025
ˈeː	ˈɛɪ̯	4.995
v̥_#>	b	4.981
v̥	b	4.981
v	f	4.981
ˈɪ	ˈɪ	4.949
ˈu	ˈʊ	4.949
ˈɒː	ˈɔ	4.92
n	<#_n	4.841
ˈyː	ˈɔɪ̯	4.817
l	ɫ	4.757
ˈɔ	ˈɔ	4.739
ˈɛ	ˈɪ	4.679
s	ʃ	4.575
d̥	d_#>	4.56
ˈæ	ˈɛ	4.532
ˈeː	ˈɛ	4.468
d	<#_d	4.432
p_#>	f	4.393
ə_ɾ	ə_ʀ	4.33
ˈoː	ˈɔɪ̯	4.315
t	ʦ	4.301
d	d	4.282
ˈuə̯	ˈʊ	4.271
ˈɔ	ˈʊ	4.188
d̥	d	4.174
l	ɫ_#>	4.132
t	s	4.082
ŋ	ŋ_ɡ	4.039
p	f	3.958
w	ɫ	3.945
n	n	3.904
<#_n	n	3.904
d̥	t	3.881
ˈiə̯	ˈɪ	3.877
k	χ	3.756
d	t	3.748
ɾ	ʀ	3.651
<#_ɾ	ʀ	3.651
<#_ˈɒː	ˈɔ	3.625
<#_ˈu	ˈʊ	3.608
z̥	z	3.541
ˈøː	ˈʊ	3.536
ˈɒː	n_ˈɔ	3.486
d̥_#>	d	3.456
s	s	3.429
s	z	3.397
s	s_t	3.317
ˈœ	ˈʊ	3.219
l_#>	ɫ	3.146
t	t	3.128
d_ɾ	t_ʀ	3.062
ˈoː	ˈʊ	3.054
s_t	ʃ_t	3.013
<#_l	<#_ɫ	2.994
ˈuə̯_d̥	ˈʊ_t	2.99
n_d̥	n_t	2.968
ˈœ	ˈɪ	2.935
ˈæ	ˈɪ	2.932
z	ʃ	2.924
l_ˈuə̯	ɫ_ˈʊ	2.915
ɾ_t	ʀ_ʦ	2.901
ˈeː	ɡ_ˈɛ	2.881
t_n	s_n	2.878
ˈeː_t	ˈɛ_s	2.838
ˈɒː	ˈa	2.786
ˈɑ_ɾ	ˈa_ʀ	2.779
