Phone1	Phone2	Surprisal
b̥	b	0.316
b̥	p	2.344
d̥	d	1.079
d̥	t	1.421
d̥	χ_t	2.708
d̥_ə	t	0.0
d̥_ʁ	d_ɾ	0.0
e	-	0.0
f	v	0.0
h	ɦ	0.0
i	ə	0.0
j	ɦ	1.627
j	χ	1.627
j	-	2.177
j	ˈɪ	2.929
j_ˈɛ	ˈɛ	0.0
jˀ	ə	0.0
kʰ	k	0.0
l	ɫ	0.0
lˀ	ɫ	0.551
lˀ	ɫ_v̥	2.255
lˀ	ˈɑu̯_d̥	3.215
m	m	0.0
mˀ	m	0.0
n	n	0.199
n	n_d	2.958
nˀ	n_d̥	0.912
nˀ	n	1.422
nˀ	n_d	3.393
pʰ	p	0.0
s	z	0.916
s	s	1.089
s_ɡ̊	s	0.0
w	χ	1.776
w	v_ə	2.286
w	v̥	2.38
w	v	2.583
w	ə	3.729
w	k	3.867
wˀ	v_ə	0.0
ð̞ˠ	t	0.984
ð̞ˠ	d̥	1.586
ð̞ˠ	ˈeː_t	3.469
ð̞ˠ	ˈu	3.813
ð̞ˠ_ə	d_ə	0.0
ŋ	ŋ	0.0
ŋˀ	ŋ	0.0
ɐ	ɾ	0.359
ɐ	ə_ɾ	2.184
ɐˀ	ɾ	0.0
ɕ	z	0.0
ə	ə	0.787
ə	-	1.323
ə	i	5.594
ə_ð̞ˠ	d̥	0.0
ɡ̊	χ	0.344
ɡ̊	-	3.013
ɡ̊	k	3.506
ɡ̊_ə	k_ə	0.0
ʁ	ɾ	0.41
ʁ	ɾ_ˈu	2.994
ʁ	-	3.038
ʋ	ʋ	0.05
ʋ	v̥	4.868
ʦʰ	d	0.0
ʨ	d	0.0
ˈe	ˈɪ	0.69
ˈe	ˈɛ	1.928
ˈe	-	3.089
ˈeˀ	ˈeː	0.953
ˈeˀ	ˈɛi̯	1.96
ˈeˀ	ˈi	2.143
ˈeˀ_n	ˈeː_n	0.0
ˈeː	-	0.585
ˈeː	ˈøː	1.585
ˈi	-	0.0
ˈiˀ	ˈɛi̯	0.589
ˈiˀ	ˈɪ	2.308
ˈiˀ	n	2.907
ˈiː	ˈɛi̯	1.222
ˈiː	-	1.807
ˈiː	ˈeː	1.807
ˈo	-	1.0
ˈo	ˈoː	1.0
ˈoˀ	ˈu	0.371
ˈoˀ	-	2.142
ˈoː	-	0.0
ˈu	ˈɔ	0.223
ˈu	-	2.805
ˈuˀ	ˈœy̯	0.352
ˈuˀ	-	2.207
ˈuː	ˈœy̯	0.663
ˈuː	-	1.44
ˈy	-	0.0
ˈyˀ	ˈi	0.463
ˈyˀ	ˈyː	1.864
ˈyː	ˈi	0.0
ˈæ	ˈɑ	0.0
ˈæˀ	ˈɑ	0.0
ˈø	-	0.462
ˈø	ˈʏ	1.866
ˈøˀ	ˈoː	0.0
ˈøː	ˈoː	0.585
ˈøː	ˈu	1.585
ˈœ	ˈoː	1.199
ˈœ	ˈʏ	1.812
ˈœ	-	1.839
ˈœˀ	ˈoː	0.877
ˈœˀ	-	1.134
ˈœː	ˈɛ	0.0
ˈɑ	ˈɑ	1.464
ˈɑ	-	1.505
ˈɑ	ˈeː	2.409
ˈɑ	ˈɛ_ɾ	3.366
ˈɑˀ	ˈɑ_ɾ	0.945
ˈɑˀ	-	1.057
ˈɒˀ	ˈaː	0.0
ˈɒː	ˈɔ	0.0
ˈɔ	ˈɔ	0.0
ˈɔˀ	ˈaː	0.425
ˈɔˀ	n	1.971
ˈɔː	ˈaː	0.0
ˈɛ	ˈɛ	1.412
ˈɛ	ˈɑ	1.898
ˈɛ	-	2.396
ˈɛ	ˈɪ	2.591
ˈɛˀ	ˈeː	0.67
ˈɛˀ	ˈi	1.428
ˈɛː	ˈaː	0.0
ˈʌ	ˈoː	1.018
ˈʌ	-	1.507
ˈʌ	ˈaː	2.695
ˈʌˀ	ˈoː	0.0
