Phone1	Phone2	PMI
a_⁵⁴	o_⁵³	9.083
pʰ	pʰ	9.043
l	l	7.408
tʰ	tʰ	7.125
kʰ	kʰ	6.741
m	m	6.546
p	p	6.408
ʦʰ	ʦʰ	6.384
n	nʲ	6.362
⁴²	¹²	6.334
t	t	5.936
s	s	5.829
ʦ	ʦ	5.782
²⁴	⁵⁵	5.718
k	ɡ	5.699
u	ɤ	5.686
s	ɕ	5.484
t	d	5.433
k	ʨ	5.221
k	ʥ	5.175
t	z	5.079
ɛ	e	5.043
w	ɔ	4.763
e	i	4.595
⁵⁴	⁵³	4.488
a	a	4.464
t	ʦ	4.345
x	h	4.309
p	b	4.306
i	i	4.236
⁴²	ʔ_¹²	4.225
<#	<#_ɦ	4.211
j	j	4.097
ɔ	ɑ̃	4.018
ɔ	ã	3.998
²¹	³⁴	3.872
a_w	ɔ	3.868
ɔ	o	3.831
ʦ	ʑ	3.818
ɥ	y	3.809
a	ɔ	3.745
²⁴	⁵	3.744
k	k	3.721
⁵⁵	²³	3.693
ŋ	ŋ	3.686
ɔ_ŋ	ɑ̃	3.583
x	f	3.564
i	ɪ	3.529
kʰ	ʨʰ	3.48
³³	²³	3.455
ɔ	ə	3.45
ʦʰ	ʨʰ	3.437
ŋ	n	3.367
u	ɜ	3.365
y	ɥ	3.326
⁵⁴	o_⁵³	3.305
y_j	ɥ	3.118
ɛ	u	3.107
a	o_⁵³	3.104
w_a	ɯ	3.102
<#	ɦ	3.039
<#_n	<#_n	3.031
ʦ_y	ʑ	3.013
n_a	n_ø	2.997
w	ɯ	2.87
ŋ_⁵⁵	ŋ_²³	2.836
i	z̩	2.803
a	ɯ	2.676
j	ɥ	2.67
ɛ	ə	2.636
j_ŋ	n	2.612
a	w	2.577
²¹	²³	2.57
i_ŋ	i	2.535
ŋ	ɑ̃	2.526
w	u	2.499
³³	³⁴	2.492
a_j	ã	2.478
<#	<#	2.446
n	<#_n	2.429
i	j_ɪ	2.314
u	e	2.261
a_⁵⁴	o	2.246
ɛ	ə_ʔ	2.226
n	n	2.226
w_ɛ	u	2.172
y	o	2.153
a	ø	2.119
a_⁵⁴	⁵³	2.088
a	ã	2.052
j_a	j	2.013
i	j	1.886
²⁴	ʔ_⁵⁵	1.867
u_j	e	1.854
o	e	1.841
a	o	1.733
y	y	1.698
j	ã	1.696
y	o_ʔ	1.68
u	u	1.672
u	o	1.668
a	j	1.65
a	a_ʔ	1.641
<#_n	n	1.641
⁴²	²³	1.64
tʰ	d	1.64
e	ɜ	1.625
ŋ	ø	1.575
ɔ_ŋ	ã	1.527
p	v	1.523
ŋ_²¹	²³	1.414
u	ə	1.407
y	ʑ	1.383
u	o_ʔ	1.309
j	e	1.267
x_w	h	1.26
ŋ_y	ŋ̍	1.245
y	ŋ̍	1.126
ŋ	ŋ̍	1.122
j	i	1.077
j	n	1.068
ŋ	ã	0.889
n	n_ø	0.883
a	i	0.786
a	ə	0.783
j	ɜ	0.769
<#	<#_n	0.708
w	e	0.641
j_u	ɜ	0.562
²⁴	ʔ_⁵	0.549
⁵⁵	ŋ_²³	0.513
ŋ_⁵⁵	ŋ	0.512
a_ŋ	ø	0.512
n_a	ø	0.474
a	n_ø	0.244
n_a	n	0.19
w_ɛ	e	0.101
<#_w	<#_ɦ	0.045
a_ŋ	n	0.037
j_⁵⁴	⁵³	-0.067
n	ø	-0.107
ŋ_⁵⁴	⁵³	-0.121
ŋ	ŋ_²³	-0.167
x	ɦ	-0.189
œ	ɦ	-0.193
ŋ_³³	²³	-0.272
<#_w	ɦ	-0.35
ŋ_⁵⁵	²³	-0.363
w	h	-0.421
a	n	-0.627
<#	n	-0.683
<#_w	<#	-0.781
<#_n	<#	-0.785
ŋ	i	-0.794
w	<#_ɦ	-0.955
w	ɦ	-1.35
n	<#	-1.387
w	<#	-1.781
⁵⁵	ŋ	-inf
ɛ	ʔ	-inf
ŋ	⁵³	-inf
²⁴	ʔ	-inf
y	ʔ	-inf
u	ʔ	-inf
j	⁵³	-inf
a	ʔ	-inf
